################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2678323548754919E-01 a         1     0     1     1     1
 -2.1661151635748141E-01 a         2     0     1     1     2
  1.1944512061616769E-01 a         3     0     1     1     3
  2.6919579952303690E-01 a         4     0     1     1     4
  3.2268903059070753E-01 a         5     0     1     1     5
  4.1977719020577321E-02 a         6     0     1     1     6
  1.6553926473804062E-01 a         7     0     1     1     7
  1.3018442064523794E-02 a         8     0     1     1     8
  1.7710106546024570E-01 a         9     0     1     1     9
 -1.5911740029851829E-01 a        10     0     1     1    10
  1.9925804985010198E-01 a        11     0     1     1    11
 -2.2410359405063587E-01 a        12     0     1     1    12
  4.8189802243208693E-02 a        13     0     1     1    13
  1.5120911412533808E-01 a        14     0     1     1    14
  2.6695157481831114E-02 a        15     0     1     1    15
 -1.0466497689193094E-01 a        16     0     1     1    16
  4.0818476057502717E-02 a        17     0     1     1    17
  3.6665971911104919E-02 a        18     0     1     1    18
  6.7958317474311927E-02 a        19     0     1     1    19
 -2.3254771668440719E-01 a        20     0     1     1    20
  1.7252624324644344E-01 a        21     0     1     1    21
 -1.0349345600841942E-01 a        22     0     1     1    22
  9.2509498536255910E-02 a        23     0     1     1    23
 -3.2783113202530204E-02 a        24     0     1     1    24
 -1.5107946507265246E-01 a        25     0     1     1    25
  4.8564123302826119E-02 a        26     0     2     1     1
  5.6556760203792533E-01 a        27     0     2     1     2
 -1.2236264514043320E-01 a        28     0     2     1     3
  1.7363653416727140E-01 a        29     0     2     1     4
  3.9655136057018520E-01 a        30     0     2     1     5
  2.1125613072960803E-01 a        31     0     2     1     6
  7.2073165979947784E-01 a        32     0     2     1     7
  2.7137897450907345E-01 a        33     0     2     1     8
 -1.3183122474644693E-01 a        34     0     2     1     9
  3.7448871148681673E-01 a        35     0     2     1    10
 -5.1339507599057954E-03 a        36     0     2     1    11
  2.4988926939950568E-01 a        37     0     2     1    12
 -1.0503276609313449E-01 a        38     0     2     1    13
 -1.7541245903427038E-01 a        39     0     2     1    14
  9.4302962130589099E-02 a        40     0     2     1    15
  7.2547163156128003E-01 a        41     0     2     1    16
 -4.6602047527382652E-02 a        42     0     2     1    17
 -1.4174721548595137E-01 a        43     0     2     1    18
 -1.7936504556435154E-01 a        44     0     2     1    19
  2.5310170852493336E-01 a        45     0     2     1    20
  3.2215905019352548E-01 a        46     0     2     1    21
  1.2174419112239426E-01 a        47     0     2     1    22
  2.0610601442054297E-01 a        48     0     2     1    23
  3.0943555156536632E-02 a        49     0     2     1    24
  3.2510918651190948E-02 a        50     0     2     1    25
 -3.7411815288714573E-01 a        51     0     3     1     1
 -4.7425466266339977E-02 a        52     0     3     1     2
  2.4465482593753710E-01 a        53     0     3     1     3
  3.1900377286171072E-01 a        54     0     3     1     4
 -4.7048035420977422E-03 a        55     0     3     1     5
 -1.8901734227034780E-01 a        56     0     3     1     6
  8.0076849652561018E-03 a        57     0     3     1     7
 -2.7791621160779273E-01 a        58     0     3     1     8
  9.8859838544681361E-02 a        59     0     3     1     9
 -2.4929114428579868E-02 a        60     0     3     1    10
  1.3772052136903381E-02 a        61     0     3     1    11
 -1.6549829825971951E-01 a        62     0     3     1    12
  7.6585609172053398E-02 a        63     0     3     1    13
  7.2018331841704614E-02 a        64     0     3     1    14
 -1.3147595825557570E-01 a        65     0     3     1    15
 -1.4848436200750509E-01 a        66     0     3     1    16
 -1.2085350988959340E-01 a        67     0     3     1    17
  2.5500587855709261E-01 a        68     0     3     1    18
  1.0482110663815630E-01 a        69     0     3     1    19
  2.2110387356120936E-01 a        70     0     3     1    20
 -1.9343547890672103E-01 a        71     0     3     1    21
 -8.2829017415886469E-02 a        72     0     3     1    22
 -3.9892238765721906E-02 a        73     0     3     1    23
 -4.6440922738478628E-02 a        74     0     3     1    24
  1.0988968999405282E-01 a        75     0     3     1    25
 -3.0530677650339479E-02 a        76     0     4     1     1
  3.2567996669042545E-02 a        77     0     4     1     2
