################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.6776306915346412E-02 a         1     0     1     1     1
 -1.8297095838607991E-01 a         2     0     1     1     2
 -1.6823935297639014E-01 a         3     0     1     1     3
  2.1439611975532874E-01 a         4     0     1     1     4
 -1.2056549686058318E-01 a         5     0     1     1     5
  1.4904641982673428E-01 a         6     0     1     1     6
  4.3212784449309466E-01 a         7     0     1     1     7
 -1.3876592167367569E-01 a         8     0     1     1     8
  8.2788740795873370E-03 a         9     0     1     1     9
  4.4873006886746364E-01 a        10     0     1     1    10
  8.8544164473706791E-02 a        11     0     1     1    11
 -8.3798882760983115E-02 a        12     0     1     1    12
  1.2197813416631841E-01 a        13     0     1     1    13
 -1.8086623356140398E-02 a        14     0     1     1    14
 -2.2926537965638319E-01 a        15     0     1     1    15
  9.2108575689706124E-02 a        16     0     1     1    16
 -3.5270689864526161E-01 a        17     0     1     1    17
 -9.7727568796435849E-02 a        18     0     1     1    18
  2.4694694198464273E-01 a        19     0     1     1    19
  4.3072542888878873E-01 a        20     0     1     1    20
  7.2826765264169493E-02 a        21     0     1     1    21
 -1.9545638987321459E-01 a        22     0     1     1    22
 -1.0924793927350303E-01 a        23     0     1     1    23
 -2.2496888345864674E-01 a        24     0     1     1    24
 -4.5869016698872478E-01 a        25     0     1     1    25
 -3.1513680103907732E-02 a        26     0     2     1     1
  7.0057069235074224E-02 a        27     0     2     1     2
 -9.1523290858854162E-02 a        28     0     2     1     3
 -8.3270481287732054E-02 a        29     0     2     1     4
 -4.1710462964364960E-02 a        30     0     2     1     5
 -3.4101867435682881E-01 a        31     0     2     1     6
 -1.6882831780619591E-02 a        32     0     2     1     7
 -9.1373190348573885E-02 a        33     0     2     1     8
  7.5218408855414032E-02 a        34     0     2     1     9
 -1.7626145135999047E-01 a        35     0     2     1    10
  4.4480599724193895E-02 a        36     0     2     1    11
 -7.1444288145904436E-02 a        37     0     2     1    12
  5.4004020537247857E-02 a        38     0     2     1    13
 -8.3358449343285193E-02 a        39     0     2     1    14
 -7.6043414474843335E-02 a        40     0     2     1    15
  1.5488880519951537E-01 a        41     0     2     1    16
 -1.0108371742567125E-01 a        42     0     2     1    17
  1.4978479548228993E-01 a        43     0     2     1    18
 -5.4200866046400708E-03 a        44     0     2     1    19
  3.7044460107202887E-02 a        45     0     2     1    20
 -9.8195949513518094E-02 a        46     0     2     1    21
  7.9588863691967895E-02 a        47     0     2     1    22
  6.3689784608052788E-02 a        48     0     2     1    23
 -7.7608875474970366E-03 a        49     0     2     1    24
  4.5163575812340664E-02 a        50     0     2     1    25
