################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0677518957569168E-01 a         1     0     1     1     1
 -2.2509518847950391E-01 a         2     0     1     1     2
  8.4123306909752921E-02 a         3     0     1     1     3
  4.2090124785430047E-02 a         4     0     1     1     4
  1.9042121566071482E-01 a         5     0     1     1     5
 -2.0834565836279417E-02 a         6     0     1     1     6
 -1.3437828549813369E-01 a         7     0     1     1     7
  2.5007313227869743E-01 a         8     0     1     1     8
  4.1070012385769197E-02 a         9     0     1     1     9
  2.9726361033604071E-02 a        10     0     1     1    10
 -1.0244019431271739E-01 a        11     0     1     1    11
 -4.1998832443509625E-02 a        12     0     1     1    12
 -1.7705203639980249E-02 a        13     0     1     1    13
 -2.2659242029722453E-02 a        14     0     1     1    14
 -2.3874079424841457E-01 a        15     0     1     1    15
  3.1079318490679264E-01 a        16     0     1     1    16
  1.5466080839315649E-01 a        17     0     1     1    17
  1.7891410796171195E-01 a        18     0     1     1    18
  1.0046561877582495E-01 a        19     0     1     1    19
 -1.4932326931262632E-01 a        20     0     1     1    20
 -1.9434838573723168E-01 a        21     0     1     1    21
 -1.5111262457986938E-01 a        22     0     1     1    22
  2.9187517540340735E-01 a        23     0     1     1    23
 -1.2014774845905493E-01 a        24     0     1     1    24
  9.2944874277252010E-02 a        25     0     1     1    25
  1.5917196244241337E-02 a        26     0     2     1     1
  2.3122467703771846E-01 a        27     0     2     1     2
  7.9553217793112238E-02 a        28     0     2     1     3
  5.9009386047995743E-02 a        29     0     2     1     4
 -1.2557921865734586E-01 a        30     0     2     1     5
 -1.1277826959519484E-01 a        31     0     2     1     6
  3.1730997001768363E-01 a        32     0     2     1     7
 -1.0735288734492077E-01 a        33     0     2     1     8
  1.1543737016260364E-01 a        34     0     2     1     9
 -7.1100978132664597E-02 a        35     0     2     1    10
  1.8588554240314564E-01 a        36     0     2     1    11
 -8.5135468476218432E-02 a        37     0     2     1    12
  3.8779811187884122E-02 a        38     0     2     1    13
 -1.3253439878472567E-01 a        39     0     2     1    14
  6.3667504299446454E-02 a        40     0     2     1    15
  9.1627883978406843E-04 a        41     0     2     1    16
  1.0374446392061511E-01 a        42     0     2     1    17
  1.2331543388233347E-01 a        43     0     2     1    18
  1.1962853567323786E-01 a        44     0     2     1    19
  9.8794950083495953E-02 a        45     0     2     1    20
  5.3649561081571179E-02 a        46     0     2     1    21
 -1.6174266411257637E-01 a        47     0     2     1    22
  7.2130948301451683E-02 a        48     0     2     1    23
  2.4936875385965049E-01 a        49     0     2     1    24
 -1.6423143972436988E-01 a        50     0     2     1    25
 -2.7610404027216682E-02 a        51     0     3     1     1
  2.7992017706765815E-01 a        52     0     3     1     2
 -1.4595978694859561E-02 a        53     0     3     1     3
  2.2348029549351450E-01 a        54     0     3     1     4
 -4.4068210665657137E-02 a        55     0     3     1     5
  1.0637905153363131E-01 a        56     0     3     1     6
 -4.3365746012641204E-02 a        57     0     3     1     7
  1.1200134119104491E-01 a        58     0     3     1     8
  3.0986380644751576E-02 a        59     0     3     1     9
 -8.0673904018174730E-02 a        60     0     3     1    10
 -1.8476058722296526E-01 a        61     0     3     1    11
 -3.0393464957720917E-01 a        62     0     3     1    12
  1.3262231708301389E-01 a        63     0     3     1    13
  1.9322750705564329E-02 a        64     0     3     1    14
  4.0905428845953794E-02 a        65     0     3     1    15
  4.4794475276205316E-02 a        66     0     3     1    16
  1.1291655119993782E-01 a        67     0     3     1    17
  2.0201748934280223E-01 a        68     0     3     1    18
 -2.2290483436049802E-01 a        69     0     3     1    19
  1.6611986296738623E-01 a        70     0     3     1    20
 -7.8165539745226539E-02 a        71     0     3     1    21
  7.6124629272664363E-02 a        72     0     3     1    22
  1.7365671862826576E-01 a        73     0     3     1    23
  2.0582332787578220E-01 a        74     0     3     1    24
  1.1312526777854497E-01 a        75     0     3     1    25
  7.3181917265282385E-03 a        76     0     4     1     1
  1.6592610384290188E-01 a        77     0     4     1     2
