################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0036705381076687E-01 a         1     0     1     1     1
 -1.5868031505171507E-01 a         2     0     1     1     2
  1.8571700497460686E-01 a         3     0     1     1     3
  8.0397694746981052E-02 a         4     0     1     1     4
  1.9339559135407969E-01 a         5     0     1     1     5
  2.2491012248782648E-03 a         6     0     1     1     6
  2.1581879500298456E-01 a         7     0     1     1     7
 -2.6776165254039589E-02 a         8     0     1     1     8
  8.5855853976732954E-02 a         9     0     1     1     9
 -2.6394576091280462E-02 a        10     0     1     1    10
  9.5303798768559683E-02 a        11     0     1     1    11
  3.3953358963124808E-01 a        12     0     1     1    12
 -4.8526794520885361E-02 a        13     0     1     1    13
 -8.9885389261645396E-02 a        14     0     1     1    14
 -2.5918462793599946E-02 a        15     0     1     1    15
  6.2908075874342245E-02 a        16     0     1     1    16
 -1.1238641620975443E-01 a        17     0     1     1    17
  1.8613898501722662E-01 a        18     0     1     1    18
 -7.6237582588971635E-04 a        19     0     1     1    19
 -6.5862606560679743E-02 a        20     0     1     1    20
 -1.4886461956212818E-01 a        21     0     1     1    21
  1.7093817525899516E-01 a        22     0     1     1    22
 -4.9636534188178781E-02 a        23     0     1     1    23
  1.5217551855554870E-01 a        24     0     1     1    24
  6.3668547189935989E-02 a        25     0     1     1    25
  2.5160148846651017E-02 a        26     0     2     1     1
  3.1316033080898455E-02 a        27     0     2     1     2
  1.2804426593161924E-01 a        28     0     2     1     3
 -2.0485432560513658E-01 a        29     0     2     1     4
 -2.7341994521851548E-01 a        30     0     2     1     5
  3.4251235968127081E-01 a        31     0     2     1     6
 -2.1591405480174664E-01 a        32     0     2     1     7
 -1.1406773473535915E-01 a        33     0     2     1     8
 -7.8240377359919691E-02 a        34     0     2     1     9
  1.4270601214468717E-01 a        35     0     2     1    10
  2.4494824754220365E-02 a        36     0     2     1    11
 -1.6947478013750386E-01 a        37     0     2     1    12
 -2.2740312552330857E-01 a        38     0     2     1    13
 -6.0305920596355200E-02 a        39     0     2     1    14
  1.8519289258319643E-01 a        40     0     2     1    15
 -2.0668363260778330E-01 a        41     0     2     1    16
 -6.0819123103356331E-03 a        42     0     2     1    17
 -4.7056430634839067E-02 a        43     0     2     1    18
  5.9440350830849469E-02 a        44     0     2     1    19
  8.2443900480618698E-02 a        45     0     2     1    20
  8.2005696799343469E-02 a        46     0     2     1    21
 -2.1948710294818755E-01 a        47     0     2     1    22
 -4.9585870067728995E-03 a        48     0     2     1    23
  4.5262935064145381E-02 a        49     0     2     1    24
 -7.2214805706218065E-03 a        50     0     2     1    25
  9.7392269299729897E-02 a        51     0     3     1     1
 -1.1488643267738162E-01 a        52     0     3     1     2
  2.7075442987986337E-01 a        53     0     3     1     3
 -4.3226884022492904E-02 a        54     0     3     1     4
  5.9233202582128198E-02 a        55     0     3     1     5
  1.9641177356519577E-02 a        56     0     3     1     6
 -6.7963872292983077E-02 a        57     0     3     1     7
  9.7481662730081631E-02 a        58     0     3     1     8
  1.5889000161355529E-01 a        59     0     3     1     9
 -2.3264993472556356E-02 a        60     0     3     1    10
  1.4804591430472028E-01 a        61     0     3     1    11
 -7.0976715389576103E-02 a        62     0     3     1    12
 -2.7261726822625981E-01 a        63     0     3     1    13
  8.2477656079598671E-02 a        64     0     3     1    14
 -1.0302646399892820E-01 a        65     0     3     1    15
  1.0473731186694994E-01 a        66     0     3     1    16
 -1.5422123019087683E-01 a        67     0     3     1    17
 -9.7578994257678950E-02 a        68     0     3     1    18
  4.7084558337409946E-02 a        69     0     3     1    19
 -2.1195812469002551E-01 a        70     0     3     1    20
 -1.7127570330191855E-01 a        71     0     3     1    21
  3.4707407539834567E-04 a        72     0     3     1    22
 -1.8589773650761355E-02 a        73     0     3     1    23
  3.1194381491683887E-01 a        74     0     3     1    24
 -1.2979998771198431E-01 a        75     0     3     1    25
  1.2426774800928260E-01 a        76     0     4     1     1
  1.3257090236246641E-01 a        77     0     4     1     2
 -1.9026693483252415E-02 a        78     0     4     1     3
  2.5777026894474381E-01 a        79     0     4     1     4
 -4.0057288796447293E-02 a        80     0     4     1     5
  1.0619485437970783E-01 a        81     0     4     1     6
 -8.2997267534545283E-02 a        82     0     4     1     7
 -8.8548983989224006E-02 a        83     0     4     1     8
 -4.6072218602039500E-02 a        84     0     4     1     9
 -1.6218652432907019E-01 a        85     0     4     1    10
 -9.3467247456978222E-02 a        86     0     4     1    11
  3.2656624744433822E-02 a        87     0     4     1    12
 -5.9296418555193672E-02 a        88     0     4     1    13
 -5.5526075133069265E-02 a        89     0     4     1    14
 -4.5208933007990872E-02 a        90     0     4     1    15
  9.3435011082614441E-02 a        91     0     4     1    16
  9.0741469457158136E-02 a        92     0     4     1    17
  5.3890440695146341E-02 a        93     0     4     1    18
 -1.4906661870373089E-02 a        94     0     4     1    19
 -3.0630478245778026E-01 a        95     0     4     1    20
 -9.6227213907311409E-03 a        96     0     4     1    21
 -1.0154055431641855E-01 a        97     0     4     1    22
 -1.1094865505850905E-01 a        98     0     4     1    23
 -6.1133053665159920E-02 a        99     0     4     1    24
  3.9528754385340474E-02 a       100     0     4     1    25
  1.1726099926496311E-01 a       101     0     5     1     1
  1.2364901585301671E-01 a       102     0     5     1     2
 -4.1594033017365376E-02 a       103     0     5     1     3
  1.5389158480893143E-02 a       104     0     5     1     4
 -1.2995145083944426E-01 a       105     0     5     1     5
 -2.7110831259468119E-02 a       106     0     5     1     6
 -2.9187924095438766E-01 a       107     0     5     1     7
  9.9395306671444236E-02 a       108     0     5     1     8
  8.9218628110019037E-03 a       109     0     5     1     9
  1.6861063278887412E-01 a       110     0     5     1    10
 -1.6056697981598139E-01 a       111     0     5     1    11
  1.3026206088279271E-01 a       112     0     5     1    12
 -1.0361004789140403E-01 a       113     0     5     1    13
  2.7038879681089029E-01 a       114     0     5     1    14
  1.6071581802646748E-01 a       115     0     5     1    15
 -1.2940767503372250E-01 a       116     0     5     1    16
  1.7915869741055779E-01 a       117     0     5     1    17
 -1.0369568458355123E-01 a       118     0     5     1    18
  1.7782358557314201E-01 a       119     0     5     1    19
 -1.8657062984755843E-01 a       120     0     5     1    20
  6.7143576386275577E-02 a       121     0     5     1    21
  1.7030733958903016E-01 a       122     0     5     1    22
 -1.4588814656033852E-01 a       123     0     5     1    23
  1.9412342724113890E-01 a       124     0     5     1    24
 -3.2120771977698009E-01 a       125     0     5     1    25
 -1.4013391380833090E-01 a       126     0     6     1     1
 -2.5166084867304329E-03 a       127     0     6     1     2
 -1.0856069452656883E-01 a       128     0     6     1     3
 -2.2056478864292256E-01 a       129     0     6     1     4
  2.6056395055901141E-02 a       130     0     6     1     5
  7.6446566290609433E-02 a       131     0     6     1     6
 -5.3792282861867331E-02 a       132     0     6     1     7
