################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.4927225787979851E-02 a         1     0     1     1     1
  9.0933796514920770E-02 a         2     0     1     1     2
  2.2638730742681212E-01 a         3     0     1     1     3
  4.1959907346657638E-01 a         4     0     1     1     4
  4.3880413010633827E-02 a         5     0     1     1     5
 -3.4632597695847239E-01 a         6     0     1     1     6
 -1.8796373930796964E-01 a         7     0     1     1     7
 -4.0083107413091096E-02 a         8     0     1     1     8
  8.6186564341191074E-01 a         9     0     1     1     9
  1.2598896551276562E-01 a        10     0     1     1    10
  3.3317343430583279E-01 a        11     0     1     1    11
  6.7430388330298541E-01 a        12     0     1     1    12
  9.0796164089378378E-04 a        13     0     1     1    13
  3.6009716663519119E-02 a        14     0     1     1    14
  2.8135922546635855E-03 a        15     0     1     1    15
 -2.7291557281197785E-02 a        16     0     1     1    16
  1.7472812383915365E-01 a        17     0     1     1    17
 -3.1691655987524836E-01 a        18     0     1     1    18
 -4.8474507286810298E-01 a        19     0     1     1    19
  1.4509964783504320E-01 a        20     0     1     1    20
  6.4117401283610076E-03 a        21     0     1     1    21
  1.5311826156398112E-01 a        22     0     1     1    22
 -1.9063398786040742E-01 a        23     0     1     1    23
  2.0739492459005240E-01 a        24     0     1     1    24
 -1.5508698041455918E-01 a        25     0     1     1    25
  7.5148753121859324E-01 a        26     0     2     1     1
  3.8032834715543418E-01 a        27     0     2     1     2
 -1.2035578400979487E-02 a        28     0     2     1     3
 -1.9987988703759549E-01 a        29     0     2     1     4
 -4.0991846264528856E-02 a        30     0     2     1     5
 -3.1534838667525558E-02 a        31     0     2     1     6
 -6.2154305956553790E-01 a        32     0     2     1     7
  4.4187788117103366E-01 a        33     0     2     1     8
  7.1480803418932634E-02 a        34     0     2     1     9
  7.3959015405368422E-02 a        35     0     2     1    10
 -7.2899788241964614E-01 a        36     0     2     1    11
  3.3937469538252540E-01 a        37     0     2     1    12
  2.7744144486029985E-02 a        38     0     2     1    13
  3.9832698632110758E-01 a        39     0     2     1    14
  8.6447306856668404E-02 a        40     0     2     1    15
  6.1066774788147749E-01 a        41     0     2     1    16
 -2.9654167263534853E-01 a        42     0     2     1    17
  7.7242412743902933E-01 a        43     0     2     1    18
  2.3452657199470503E-01 a        44     0     2     1    19
  7.0499442729490838E-02 a        45     0     2     1    20
  4.4177932087814731E-01 a        46     0     2     1    21
  6.3259508269757556E-02 a        47     0     2     1    22
  4.9437482732767885E-01 a        48     0     2     1    23
 -6.0450389775859202E-03 a        49     0     2     1    24
 -5.1798509560238581E-01 a        50     0     2     1    25
