################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5387694024388213E-01 a         1     0     1     1     1
  4.4529927289354135E-02 a         2     0     1     1     2
 -1.3919948079336267E-01 a         3     0     1     1     3
 -9.4694947573656860E-02 a         4     0     1     1     4
  1.2647914902824639E-01 a         5     0     1     1     5
  2.7074667883749522E-02 a         6     0     1     1     6
 -2.2042181644799121E-02 a         7     0     1     1     7
  1.1880945554057233E-01 a         8     0     1     1     8
  3.3716152544868488E-01 a         9     0     1     1     9
 -7.8508980041048587E-02 a        10     0     1     1    10
 -2.4028540944347312E-01 a        11     0     1     1    11
 -4.6369836558266556E-02 a        12     0     1     1    12
  9.7197311201209544E-02 a        13     0     1     1    13
 -4.3744708131643252E-02 a        14     0     1     1    14
 -1.5230714020151448E-01 a        15     0     1     1    15
  1.8805219079619917E-01 a        16     0     1     1    16
 -1.8273763618695230E-01 a        17     0     1     1    17
  7.0863240064976907E-02 a        18     0     1     1    18
 -3.0441558285720632E-01 a        19     0     1     1    19
  1.5236149845256847E-01 a        20     0     1     1    20
  7.6962379609179080E-02 a        21     0     1     1    21
  2.0857505270766880E-02 a        22     0     1     1    22
 -1.3066604449197844E-01 a        23     0     1     1    23
  8.9185470326016134E-02 a        24     0     1     1    24
  1.1228615018170936E-01 a        25     0     1     1    25
 -1.7184241909025411E-01 a        26     0     2     1     1
 -7.7312344991411833E-02 a        27     0     2     1     2
 -7.4179484010012897E-02 a        28     0     2     1     3
 -1.0890438549511577E-02 a        29     0     2     1     4
 -1.8853624320365880E-01 a        30     0     2     1     5
  7.7017306827266374E-02 a        31     0     2     1     6
 -9.5938441397820252E-03 a        32     0     2     1     7
 -7.1953525461581319E-02 a        33     0     2     1     8
  1.0955276315676148E-01 a        34     0     2     1     9
 -1.4924110819231828E-01 a        35     0     2     1    10
 -1.8527959442861375E-01 a        36     0     2     1    11
 -1.7722744543332583E-01 a        37     0     2     1    12
 -6.3343142606027636E-02 a        38     0     2     1    13
 -1.4734933916563026E-01 a        39     0     2     1    14
  1.2729904685120108E-01 a        40     0     2     1    15
 -4.5553790206484750E-02 a        41     0     2     1    16
  1.4294520793232110E-01 a        42     0     2     1    17
  1.7792573922651763E-02 a        43     0     2     1    18
  5.8281951152869844E-03 a        44     0     2     1    19
 -5.7134344544698193E-02 a        45     0     2     1    20
 -1.2555072215646491E-02 a        46     0     2     1    21
  3.7315897297730320E-02 a        47     0     2     1    22
 -9.1707954359804347E-02 a        48     0     2     1    23
  5.2851242909894925E-03 a        49     0     2     1    24
  1.7066625433845609E-01 a        50     0     2     1    25
  3.2480191510072082E-01 a        51     0     3     1     1
 -1.2769228314832173E-01 a        52     0     3     1     2
 -2.4246781749613813E-01 a        53     0     3     1     3
 -1.2070586155999059E-01 a        54     0     3     1     4
  1.2161655485797196E-01 a        55     0     3     1     5
  2.4376839133375371E-02 a        56     0     3     1     6
  5.9423658983438737E-02 a        57     0     3     1     7
  7.1231146378725047E-02 a        58     0     3     1     8
  2.7642497252923670E-01 a        59     0     3     1     9
  4.0300245936629692E-01 a        60     0     3     1    10
  8.2408573497905493E-02 a        61     0     3     1    11
  1.7503532360872939E-01 a        62     0     3     1    12
  8.2046079706713002E-02 a        63     0     3     1    13
 -7.4981825479282685E-02 a        64     0     3     1    14
 -1.9749353608863182E-01 a        65     0     3     1    15
 -2.9238639663510974E-01 a        66     0     3     1    16
  1.0728233070554956E-01 a        67     0     3     1    17
  2.9331121006379822E-02 a        68     0     3     1    18
 -2.0864986533155605E-01 a        69     0     3     1    19
  1.4171895436078821E-01 a        70     0     3     1    20
  1.4576130812247748E-01 a        71     0     3     1    21
  1.8770840059130166E-02 a        72     0     3     1    22
 -2.5853590030903811E-01 a        73     0     3     1    23
 -7.9599625948754887E-02 a        74     0     3     1    24
  1.4534173684562801E-01 a        75     0     3     1    25
 -1.8063391719308758E-01 a        76     0     4     1     1
