################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0030392136233947E-01 a         1     0     1     1     1
  1.0875112719584783E-01 a         2     0     1     1     2
 -7.4813855496737039E-02 a         3     0     1     1     3
  1.1743669643823473E-01 a         4     0     1     1     4
  9.8548598674174787E-02 a         5     0     1     1     5
 -3.8433579763746829E-03 a         6     0     1     1     6
  3.8899055608945495E-03 a         7     0     1     1     7
  2.3873498176256838E-01 a         8     0     1     1     8
 -9.2464838138801714E-02 a         9     0     1     1     9
 -4.8844946446678070E-02 a        10     0     1     1    10
  5.2173123157398853E-02 a        11     0     1     1    11
  1.0601279490699058E-02 a        12     0     1     1    12
 -2.2706586511014922E-02 a        13     0     1     1    13
  2.0922601303838977E-02 a        14     0     1     1    14
  3.8274075872149947E-02 a        15     0     1     1    15
  5.9824838846388284E-02 a        16     0     1     1    16
 -3.0690741890218660E-02 a        17     0     1     1    17
  1.7901870082565288E-02 a        18     0     1     1    18
 -1.2254398632464650E-01 a        19     0     1     1    19
  5.3647320704556566E-03 a        20     0     1     1    20
 -6.9158684989817670E-02 a        21     0     1     1    21
 -4.0048996107785180E-02 a        22     0     1     1    22
 -4.0326541721714820E-02 a        23     0     1     1    23
  7.7787461096707672E-02 a        24     0     1     1    24
 -7.6391456521044288E-02 a        25     0     1     1    25
 -3.1012858759829214E-02 a        26     0     2     1     1
 -1.8516200217369574E-02 a        27     0     2     1     2
  1.4095543932934501E-01 a        28     0     2     1     3
  9.9318969252364428E-02 a        29     0     2     1     4
 -1.0149025038831137E-01 a        30     0     2     1     5
 -2.6817825580974352E-02 a        31     0     2     1     6
 -2.2709858264834123E-02 a        32     0     2     1     7
  1.2018050820606006E-01 a        33     0     2     1     8
 -2.9189647927874322E-02 a        34     0     2     1     9
  5.9951153588928933E-02 a        35     0     2     1    10
 -2.5536684089703227E-03 a        36     0     2     1    11
  8.7276536222832851E-02 a        37     0     2     1    12
  7.0964236186890128E-02 a        38     0     2     1    13
  4.2789841796191483E-02 a        39     0     2     1    14
 -9.2803705295664368E-02 a        40     0     2     1    15
  3.9693297428190034E-02 a        41     0     2     1    16
  1.1807169920597874E-01 a        42     0     2     1    17
  5.6628261897104119E-02 a        43     0     2     1    18
 -1.9055773819307324E-04 a        44     0     2     1    19
  7.7917956632041277E-02 a        45     0     2     1    20
  3.9208141300056898E-02 a        46     0     2     1    21
 -5.7763811379554095E-02 a        47     0     2     1    22
  1.4079903864589061E-01 a        48     0     2     1    23
  2.0814745259862044E-01 a        49     0     2     1    24
 -6.0624465694079206E-02 a        50     0     2     1    25
  1.5586198801906564E-01 a        51     0     3     1     1
 -1.3586404998611321E-01 a        52     0     3     1     2
 -1.8823584405761035E-01 a        53     0     3     1     3
  9.1940635975758037E-02 a        54     0     3     1     4
  5.1114714690618881E-04 a        55     0     3     1     5
 -1.0828722491312566E-01 a        56     0     3     1     6
  7.4479047700301365E-02 a        57     0     3     1     7
  4.2367749551790864E-03 a        58     0     3     1     8
  1.0140898349186815E-01 a        59     0     3     1     9
  9.9740399612944217E-02 a        60     0     3     1    10
 -4.2537085921977337E-02 a        61     0     3     1    11
  1.3414689939473826E-01 a        62     0     3     1    12
 -2.3562656157144032E-01 a        63     0     3     1    13
  1.1720970600076279E-01 a        64     0     3     1    14
  1.0601013610979596E-02 a        65     0     3     1    15
 -8.7996620228239522E-02 a        66     0     3     1    16
  8.4629227687091718E-02 a        67     0     3     1    17
 -1.2281963292933688E-01 a        68     0     3     1    18
  1.9404238748632788E-02 a        69     0     3     1    19
  3.1074967281955454E-02 a        70     0     3     1    20
  1.2226448639356152E-02 a        71     0     3     1    21
  3.3706927445927952E-03 a        72     0     3     1    22
 -7.9887499648739646E-02 a        73     0     3     1    23
  1.5352345151960722E-01 a        74     0     3     1    24
 -1.8263173590660811E-01 a        75     0     3     1    25
  3.6042549628496658E-02 a        76     0     4     1     1
  1.2099221319017241E-01 a        77     0     4     1     2
  7.2613346183183825E-02 a        78     0     4     1     3
 -8.8647060025738803E-03 a        79     0     4     1     4
 -1.2206010752089980E-02 a        80     0     4     1     5
  2.7246480194494205E-02 a        81     0     4     1     6
 -1.4056237651178353E-02 a        82     0     4     1     7
  2.8056333793850863E-01 a        83     0     4     1     8
 -1.5752839670291441E-01 a        84     0     4     1     9
 -2.1621376682827942E-01 a        85     0     4     1    10
  4.7260533897785360E-02 a        86     0     4     1    11
 -3.4497701183032831E-02 a        87     0     4     1    12
  9.4925415141189184E-02 a        88     0     4     1    13
  1.8698479251431324E-02 a        89     0     4     1    14
  1.2042432832944323E-01 a        90     0     4     1    15
  1.7870229365914431E-01 a        91     0     4     1    16
 -1.5080253408836225E-01 a        92     0     4     1    17
  9.8387945814819688E-02 a        93     0     4     1    18
  1.0544139808147399E-01 a        94     0     4     1    19
 -1.9836613171845366E-01 a        95     0     4     1    20
  2.8273798340500933E-01 a        96     0     4     1    21
  1.5434072410760696E-01 a        97     0     4     1    22
  2.3594693634529440E-01 a        98     0     4     1    23
  2.0085078140466679E-02 a        99     0     4     1    24
  1.6013805501085382E-01 a       100     0     4     1    25
 -1.0409933937853623E-01 a       101     0     5     1     1
 -1.5865701396963847E-01 a       102     0     5     1     2
  1.8719817073047831E-01 a       103     0     5     1     3
 -9.3176938341773222E-02 a       104     0     5     1     4
 -1.3903133609914706E-01 a       105     0     5     1     5
 -1.3339640286795648E-03 a       106     0     5     1     6
 -1.4333491269432477E-01 a       107     0     5     1     7
 -3.1013058976362623E-01 a       108     0     5     1     8
  1.1941893089294579E-01 a       109     0     5     1     9
 -7.1817178229983222E-02 a       110     0     5     1    10
 -2.3063213438690652E-02 a       111     0     5     1    11
  7.1353556600057585E-02 a       112     0     5     1    12
  2.2913540834122576E-02 a       113     0     5     1    13
  9.9217237610834424E-02 a       114     0     5     1    14
 -7.3218405250955729E-02 a       115     0     5     1    15
 -2.2161037641138800E-02 a       116     0     5     1    16
  1.1577028592197645E-01 a       117     0     5     1    17
 -1.2429686660738813E-01 a       118     0     5     1    18
 -1.7479271025037046E-01 a       119     0     5     1    19
  8.0691497666737569E-02 a       120     0     5     1    20
  1.4868057326430001E-01 a       121     0     5     1    21
 -2.1961404369632457E-02 a       122     0     5     1    22
  2.4585192818403437E-01 a       123     0     5     1    23
