################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.4528084868925459E-01 a         1     0     1     1     1
 -6.4992879884320370E-02 a         2     0     1     1     2
 -2.7833933701924585E-01 a         3     0     1     1     3
  5.1595446044462555E-02 a         4     0     1     1     4
 -2.3151240224012267E-02 a         5     0     1     1     5
  2.0280178591488637E-01 a         6     0     1     1     6
  2.3176003163986000E-01 a         7     0     1     1     7
  2.1712307225320229E-01 a         8     0     1     1     8
 -3.0823674691622699E-01 a         9     0     1     1     9
  1.7013028135264183E-01 a        10     0     1     1    10
 -6.9769275763495536E-02 a        11     0     1     1    11
 -2.8488090187539500E-01 a        12     0     1     1    12
  4.5118160334434493E-01 a        13     0     1     1    13
 -3.3555325195506425E-01 a        14     0     1     1    14
  2.7080952104246697E-01 a        15     0     1     1    15
  3.6243357911987750E-01 a        16     0     1     1    16
 -5.0280796282968540E-02 a        17     0     1     1    17
 -3.2498950773313934E-01 a        18     0     1     1    18
  2.4013328954791174E-01 a        19     0     1     1    19
  2.4828509514054167E-01 a        20     0     1     1    20
  3.7164633516992937E-02 a        21     0     1     1    21
  2.9142515099121594E-02 a        22     0     1     1    22
  6.7666235183909990E-02 a        23     0     1     1    23
  9.3011851874457513E-02 a        24     0     1     1    24
  2.4207805450101063E-02 a        25     0     1     1    25
 -1.9087710941167291E-01 a        26     0     2     1     1
  1.2077061522678573E-01 a        27     0     2     1     2
 -9.0668171378477158E-02 a        28     0     2     1     3
 -4.7203388717000827E-01 a        29     0     2     1     4
  2.9376112362922169E-01 a        30     0     2     1     5
 -1.3578145715934565E-02 a        31     0     2     1     6
 -3.0757666382565835E-01 a        32     0     2     1     7
  2.2029921447226997E-01 a        33     0     2     1     8
  4.6147450447044197E-01 a        34     0     2     1     9
 -1.3271147866442881E-01 a        35     0     2     1    10
  3.1843832274611217E-01 a        36     0     2     1    11
 -2.0961144752839911E-01 a        37     0     2     1    12
 -1.6918298264903500E-01 a        38     0     2     1    13
 -3.5030110737727821E-01 a        39     0     2     1    14
  2.3135237314556500E-01 a        40     0     2     1    15
  3.5490676800448889E-01 a        41     0     2     1    16
  3.4685688682015098E-01 a        42     0     2     1    17
 -1.6922304020830242E-01 a        43     0     2     1    18
 -2.4707306835287998E-01 a        44     0     2     1    19
  3.2673044027068143E-01 a        45     0     2     1    20
 -1.3831984926996968E-01 a        46     0     2     1    21
 -2.2650646259287954E-01 a        47     0     2     1    22
  1.6154761750746907E-01 a        48     0     2     1    23
 -1.3645741616117935E-01 a        49     0     2     1    24
  4.6888704232626460E-01 a        50     0     2     1    25
  1.1837893496410812E-02 a        51     0     3     1     1
  9.7919438417744503E-02 a        52     0     3     1     2
  7.9280329605457250E-02 a        53     0     3     1     3
  1.1820666402927572E-01 a        54     0     3     1     4
  2.0639792517380035E-02 a        55     0     3     1     5
 -8.6890006405324099E-02 a        56     0     3     1     6
  1.7265114094760495E-01 a        57     0     3     1     7
 -3.1270296395675898E-02 a        58     0     3     1     8
 -1.8796088431824129E-01 a        59     0     3     1     9
 -1.2790924454182367E-01 a        60     0     3     1    10
  9.3889855297948160E-02 a        61     0     3     1    11
  3.3412478812463065E-01 a        62     0     3     1    12
 -1.9150263863330089E-01 a        63     0     3     1    13
  2.6814520253009323E-02 a        64     0     3     1    14
 -1.1072767985341292E-01 a        65     0     3     1    15
  3.1046897402535456E-01 a        66     0     3     1    16
 -1.2595933125582446E-02 a        67     0     3     1    17
 -4.8873029710189489E-02 a        68     0     3     1    18
  4.6258862139429063E-02 a        69     0     3     1    19
  2.3223117033531163E-01 a        70     0     3     1    20
  1.8861177008062585E-01 a        71     0     3     1    21
 -3.5093415079494261E-02 a        72     0     3     1    22
 -2.7914079476969614E-02 a        73     0     3     1    23
  1.7511174483576825E-01 a        74     0     3     1    24
  9.3195274792900028E-03 a        75     0     3     1    25
 -1.7908960573973062E-01 a        76     0     4     1     1
  3.5784692549126369E-02 a        77     0     4     1     2
  1.7265163860200167E-01 a        78     0     4     1     3
 -1.1914092703971448E-01 a        79     0     4     1     4
 -2.1551530850920028E-02 a        80     0     4     1     5
  2.4272016580706955E-02 a        81     0     4     1     6
  2.0169724991753488E-01 a        82     0     4     1     7
  1.5074209179227341E-01 a        83     0     4     1     8
  1.1422913020520938E-01 a        84     0     4     1     9
  1.9162663410389755E-01 a        85     0     4     1    10
  3.0864892145334340E-02 a        86     0     4     1    11
