################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.1985721371656178E-01 a         1     0     1     1     1
 -2.1016774647853756E-01 a         2     0     1     1     2
  1.2029458750139853E-01 a         3     0     1     1     3
  9.5109219034413911E-02 a         4     0     1     1     4
 -2.1306220542023604E-01 a         5     0     1     1     5
  3.4484416032500562E-02 a         6     0     1     1     6
  1.8689161497119655E-01 a         7     0     1     1     7
 -3.0425203819003849E-02 a         8     0     1     1     8
 -2.5495570195125539E-01 a         9     0     1     1     9
 -2.5196854033444888E-01 a        10     0     1     1    10
  1.2163678297327732E-01 a        11     0     1     1    11
 -1.3967171290435981E-01 a        12     0     1     1    12
  1.1193842151554953E-02 a        13     0     1     1    13
 -7.7339737963027358E-02 a        14     0     1     1    14
  8.6200038334740436E-02 a        15     0     1     1    15
  4.2695280821474786E-02 a        16     0     1     1    16
 -1.2961744320748650E-01 a        17     0     1     1    17
  7.9550636579462930E-02 a        18     0     1     1    18
 -3.1862212264471422E-03 a        19     0     1     1    19
  4.8249745529103029E-02 a        20     0     1     1    20
  3.2619359318552359E-02 a        21     0     1     1    21
 -2.0267034280894133E-01 a        22     0     1     1    22
 -3.4520716976040133E-01 a        23     0     1     1    23
  7.7936065704604277E-02 a        24     0     1     1    24
  4.6258655600636037E-02 a        25     0     1     1    25
  5.1205709229972515E-02 a        26     0     2     1     1
  1.7702680860678440E-02 a        27     0     2     1     2
 -9.4245846509308701E-02 a        28     0     2     1     3
  9.6366335733151023E-02 a        29     0     2     1     4
  9.5384320969172428E-03 a        30     0     2     1     5
  2.0903409136164955E-01 a        31     0     2     1     6
 -6.0678534666715737E-02 a        32     0     2     1     7
 -1.0844170396197898E-01 a        33     0     2     1     8
 -8.5682645611214525E-02 a        34     0     2     1     9
  6.0136897799909661E-02 a        35     0     2     1    10
  7.7325675442713876E-02 a        36     0     2     1    11
  4.8262446510483024E-03 a        37     0     2     1    12
  5.9778059039830883E-02 a        38     0     2     1    13
  3.8347843504902522E-02 a        39     0     2     1    14
 -1.6314980436789464E-01 a        40     0     2     1    15
 -5.1289285538375043E-02 a        41     0     2     1    16
 -7.0008846248836396E-02 a        42     0     2     1    17
 -2.1807123642973842E-02 a        43     0     2     1    18
 -9.7717425440029787E-02 a        44     0     2     1    19
  6.6157475878791325E-02 a        45     0     2     1    20
  2.4338309923096938E-02 a        46     0     2     1    21
  1.8737068394157361E-01 a        47     0     2     1    22
 -3.6392971005102435E-02 a        48     0     2     1    23
 -2.6060393021385231E-01 a        49     0     2     1    24
 -1.5119830820712274E-01 a        50     0     2     1    25
 -9.7128146382256336E-02 a        51     0     3     1     1
 -2.6485624739667566E-02 a        52     0     3     1     2
  1.7780757495930730E-01 a        53     0     3     1     3
  1.0512469257267733E-01 a        54     0     3     1     4
 -1.3836690411701277E-01 a        55     0     3     1     5
 -1.1150651869046520E-01 a        56     0     3     1     6
  5.6231179971945990E-03 a        57     0     3     1     7
 -1.0197538469449949E-01 a        58     0     3     1     8
  6.3901502483744946E-02 a        59     0     3     1     9
  1.7786754421797498E-02 a        60     0     3     1    10
 -3.5745657054055081E-04 a        61     0     3     1    11
  1.1550789341606615E-02 a        62     0     3     1    12
 -1.8224796794290066E-02 a        63     0     3     1    13
  3.0842577298796612E-02 a        64     0     3     1    14
 -1.1856485091070017E-01 a        65     0     3     1    15
 -2.2904402596444837E-01 a        66     0     3     1    16
 -1.5041799799811406E-01 a        67     0     3     1    17
 -1.8666444565120080E-01 a        68     0     3     1    18
 -7.6284666391058298E-02 a        69     0     3     1    19
 -2.0541324893557911E-02 a        70     0     3     1    20
 -5.2333249817264713E-02 a        71     0     3     1    21
  9.6747749626232518E-02 a        72     0     3     1    22
 -1.1824868838981918E-01 a        73     0     3     1    23
  1.5221640482858761E-01 a        74     0     3     1    24
  8.7923998727496930E-03 a        75     0     3     1    25
  1.8026963953293770E-01 a        76     0     4     1     1
