################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.4185401939404488E-01 a         1     0     1     1     1
 -1.8739243853650342E-01 a         2     0     1     1     2
  5.3838617993848170E-01 a         3     0     1     1     3
 -2.6806782431700940E-02 a         4     0     1     1     4
 -3.4249732535968291E-01 a         5     0     1     1     5
 -8.0795651046509126E-02 a         6     0     1     1     6
  2.0432403658364515E-01 a         7     0     1     1     7
 -8.7234143841036199E-02 a         8     0     1     1     8
 -2.4219534855890795E-01 a         9     0     1     1     9
 -3.6612528669178454E-02 a        10     0     1     1    10
  2.2193416043328124E-01 a        11     0     1     1    11
  8.2145423045431501E-02 a        12     0     1     1    12
 -2.7115867845881803E-01 a        13     0     1     1    13
  1.3801073468705899E-01 a        14     0     1     1    14
 -2.0003199214670814E-01 a        15     0     1     1    15
  4.7584222436268836E-02 a        16     0     1     1    16
 -1.5539195566263855E-01 a        17     0     1     1    17
 -2.2937947657816518E-01 a        18     0     1     1    18
 -2.3537980792232172E-01 a        19     0     1     1    19
  9.0971094766726796E-02 a        20     0     1     1    20
  7.2164110142016624E-02 a        21     0     1     1    21
 -3.5185756415360765E-02 a        22     0     1     1    22
  9.7455996311465815E-02 a        23     0     1     1    23
  1.3995340067395731E-01 a        24     0     1     1    24
  1.6047737853160726E-01 a        25     0     1     1    25
 -1.6043850253285002E-01 a        26     0     2     1     1
 -9.0789756300202973E-02 a        27     0     2     1     2
 -9.0298367591043011E-02 a        28     0     2     1     3
 -2.7677550417503272E-01 a        29     0     2     1     4
  1.1075077790823916E-01 a        30     0     2     1     5
  6.0463458310638034E-02 a        31     0     2     1     6
 -2.4005334883352361E-01 a        32     0     2     1     7
 -9.5016685662230232E-02 a        33     0     2     1     8
  1.5236831127574738E-01 a        34     0     2     1     9
  1.5516912822202697E-01 a        35     0     2     1    10
 -5.6375285302432149E-03 a        36     0     2     1    11
 -1.4673047723078933E-01 a        37     0     2     1    12
  3.9448034933407627E-01 a        38     0     2     1    13
  9.6457535115130777E-02 a        39     0     2     1    14
 -1.5779760760871647E-01 a        40     0     2     1    15
  1.9039066783905689E-01 a        41     0     2     1    16
 -7.5755864284390905E-04 a        42     0     2     1    17
 -1.7286979439257090E-02 a        43     0     2     1    18
  2.3590464725492671E-01 a        44     0     2     1    19
 -3.3335199418853978E-01 a        45     0     2     1    20
 -3.3302988263777103E-02 a        46     0     2     1    21
  1.3070818146104758E-02 a        47     0     2     1    22
 -1.1287244365089660E-01 a        48     0     2     1    23
 -8.3367036472546507E-02 a        49     0     2     1    24
  2.2067019666332920E-02 a        50     0     2     1    25
  2.2987159412615094E-01 a        51     0     3     1     1
 -1.5352234696253036E-01 a        52     0     3     1     2
  6.4767715280314664E-02 a        53     0     3     1     3
 -4.9606675808657734E-02 a        54     0     3     1     4
  3.2909686000121324E-01 a        55     0     3     1     5
 -9.7463702355206780E-02 a        56     0     3     1     6
  1.1635843626319732E-01 a        57     0     3     1     7
 -9.3246675061827031E-02 a        58     0     3     1     8
 -8.3700287064146492E-02 a        59     0     3     1     9
 -9.4900861562708647E-02 a        60     0     3     1    10
  3.3332459893763065E-02 a        61     0     3     1    11
  1.6168509257367231E-01 a        62     0     3     1    12
 -1.0092543633218162E-01 a        63     0     3     1    13
 -2.3158202369701933E-01 a        64     0     3     1    14
  2.5375348948831387E-02 a        65     0     3     1    15
 -1.5454810665511926E-01 a        66     0     3     1    16
  2.7207072843017605E-01 a        67     0     3     1    17
  1.5499691750054698E-01 a        68     0     3     1    18
  3.9476379044665444E-02 a        69     0     3     1    19
  9.6726339628858987E-02 a        70     0     3     1    20
  7.9848609941857510E-02 a        71     0     3     1    21
  3.4373282885555423E-01 a        72     0     3     1    22
  2.7060643788969396E-01 a        73     0     3     1    23
 -5.9205291749611748E-02 a        74     0     3     1    24
  2.2413391698552901E-02 a        75     0     3     1    25
 -6.1443451513352301E-02 a        76     0     4     1     1
 -2.9342652367082855E-01 a        77     0     4     1     2
 -1.6173187984430853E-01 a        78     0     4     1     3
  3.7952534668186565E-02 a        79     0     4     1     4
 -2.4720372769806270E-01 a        80     0     4     1     5
  9.0983103707151097E-02 a        81     0     4     1     6
  7.2651130190514196E-02 a        82     0     4     1     7
 -1.2725791512154289E-01 a        83     0     4     1     8
 -8.1218319624399196E-02 a        84     0     4     1     9
 -9.2111990736267607E-02 a        85     0     4     1    10
 -2.0628505491927539E-02 a        86     0     4     1    11
 -2.0961276857616337E-01 a        87     0     4     1    12
 -1.5982276791769115E-01 a        88     0     4     1    13
  8.5193867839649523E-02 a        89     0     4     1    14
  2.8400457978020538E-01 a        90     0     4     1    15
  1.2612052847231124E-02 a        91     0     4     1    16
 -3.5953103610158126E-02 a        92     0     4     1    17
  8.6275789307999375E-03 a        93     0     4     1    18
  1.5313314281136589E-01 a        94     0     4     1    19
  1.8001481931159211E-01 a        95     0     4     1    20
 -2.2511018340371270E-02 a        96     0     4     1    21
 -3.1624639681965261E-01 a        97     0     4     1    22
