################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1431153271701974E-01 a         1     0     1     1     1
 -1.6649904109353120E-01 a         2     0     1     1     2
 -1.4883708882872579E-01 a         3     0     1     1     3
 -1.1900616415675291E-01 a         4     0     1     1     4
  7.0991595216015196E-03 a         5     0     1     1     5
 -2.4018065008895118E+00 a         6     0     1     1     6
 -3.3677498729526156E-01 a         7     0     1     1     7
  1.0575045213663040E-01 a         8     0     1     1     8
  7.2482639647003341E-02 a         9     0     1     1     9
  1.5835128282289448E-01 a        10     0     1     1    10
  4.3699883601678417E-02 a        11     0     1     1    11
 -4.0095409774676440E-02 a        12     0     1     1    12
 -4.0059997841332745E-01 a        13     0     1     1    13
 -6.6127139272548685E-01 a        14     0     1     1    14
 -2.2877144917301098E-01 a        15     0     1     1    15
 -6.5394443125563229E-01 a        16     0     1     1    16
 -1.3123730034194464E-01 a        17     0     1     1    17
  5.1827591404136530E-01 a        18     0     1     1    18
  5.9755484118247573E-03 a        19     0     1     1    19
 -2.2800351439315369E-01 a        20     0     1     1    20
  3.0844398088200253E-01 a        21     0     1     1    21
 -4.1077035686374691E-02 a        22     0     1     1    22
  1.2329382194059921E+00 a        23     0     1     1    23
 -1.3611868119244414E-01 a        24     0     1     1    24
 -3.0548611694919331E-01 a        25     0     1     1    25
  2.0470642715275864E-02 a        26     0     2     1     1
  1.8435999503291853E-01 a        27     0     2     1     2
  9.3140141275988164E-01 a        28     0     2     1     3
 -2.1439750258499948E-02 a        29     0     2     1     4
  1.1550709083485515E+00 a        30     0     2     1     5
  4.2746819800801567E-01 a        31     0     2     1     6
 -5.4700854070542829E-02 a        32     0     2     1     7
  2.2711112662468380E-01 a        33     0     2     1     8
 -6.4826737746970037E-02 a        34     0     2     1     9
 -7.1721985840083979E-01 a        35     0     2     1    10
  3.4944640227268098E-01 a        36     0     2     1    11
 -1.5858659431338393E-02 a        37     0     2     1    12
  9.1568392468793197E-02 a        38     0     2     1    13
  5.6960011061773189E-02 a        39     0     2     1    14
 -1.1582733438725676E-01 a        40     0     2     1    15
  3.1619475332430080E-01 a        41     0     2     1    16
 -3.2160369212939716E-01 a        42     0     2     1    17
 -2.5635202809834423E-01 a        43     0     2     1    18
 -9.3199867223093369E-01 a        44     0     2     1    19
 -3.6199220842286917E-01 a        45     0     2     1    20
  8.0471997658743144E-01 a        46     0     2     1    21
 -9.6035930128651401E-02 a        47     0     2     1    22
 -5.7705515720675926E-01 a        48     0     2     1    23
 -9.6289707391655627E-02 a        49     0     2     1    24
  1.1208351428029688E-01 a        50     0     2     1    25
 -4.6311938264937784E-03 a        51     0     3     1     1
 -2.9604852767883627E-03 a        52     0     3     1     2
  4.4384816647278114E-02 a        53     0     3     1     3
  7.4708624092717252E-02 a        54     0     3     1     4
