################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.7451433410722310E-02 a         1     0     1     1     1
  6.1948195510730358E-02 a         2     0     1     1     2
  3.4778743517707794E-01 a         3     0     1     1     3
 -1.4567755397318558E-02 a         4     0     1     1     4
 -5.6930488837491307E-02 a         5     0     1     1     5
 -4.2994791303435531E-01 a         6     0     1     1     6
 -1.6741923574530385E-01 a         7     0     1     1     7
 -5.8058361483833976E-01 a         8     0     1     1     8
 -7.5671734503014065E-02 a         9     0     1     1     9
 -7.8638819565694684E-02 a        10     0     1     1    10
 -5.2175508341830538E-02 a        11     0     1     1    11
 -7.2211092144443503E-02 a        12     0     1     1    12
  2.5248284294507334E-01 a        13     0     1     1    13
  4.3180390697743853E-01 a        14     0     1     1    14
  3.4358895374821213E-01 a        15     0     1     1    15
  2.4427533369667381E-01 a        16     0     1     1    16
 -3.7434629775875894E-01 a        17     0     1     1    17
  3.6826824657787707E-02 a        18     0     1     1    18
 -5.2694754828130719E-01 a        19     0     1     1    19
 -2.0218478257550902E-02 a        20     0     1     1    20
 -1.3235787443447825E-01 a        21     0     1     1    21
 -6.9577624575976327E-01 a        22     0     1     1    22
  1.5333984062616068E-01 a        23     0     1     1    23
  3.0937993627894711E-01 a        24     0     1     1    24
 -2.6885954437895476E-01 a        25     0     1     1    25
  1.4898224356076067E-01 a        26     0     2     1     1
 -4.4705145440861939E-02 a        27     0     2     1     2
 -6.4013867521078927E-01 a        28     0     2     1     3
 -2.4928625535132048E-01 a        29     0     2     1     4
  5.2980021539418809E-01 a        30     0     2     1     5
  2.0800653946548023E-01 a        31     0     2     1     6
 -1.7952210578048333E-01 a        32     0     2     1     7
  2.3311447315570685E-01 a        33     0     2     1     8
  1.0642996703753456E-01 a        34     0     2     1     9
 -2.2851766236119134E-01 a        35     0     2     1    10
 -8.5859253491733822E-01 a        36     0     2     1    11
  2.4082541823722320E-01 a        37     0     2     1    12
  2.2119630133157622E-01 a        38     0     2     1    13
  2.7119182942894432E-01 a        39     0     2     1    14
 -3.1233407051061662E-01 a        40     0     2     1    15
  3.0770779262535745E-02 a        41     0     2     1    16
  3.0199322845307269E-01 a        42     0     2     1    17
  2.5563776717637260E-01 a        43     0     2     1    18
  4.6640042997005970E-01 a        44     0     2     1    19
 -2.9330890621271760E-01 a        45     0     2     1    20
  3.6616228453108568E-01 a        46     0     2     1    21
 -2.4205339044125807E-02 a        47     0     2     1    22
 -6.0288120732735151E-01 a        48     0     2     1    23
  7.9531828306596497E-01 a        49     0     2     1    24
 -7.6628661623648772E-02 a        50     0     2     1    25
  1.3296557483953877E-01 a        51     0     3     1     1
  8.9168493359660914E-02 a        52     0     3     1     2
  8.4056238020346147E-02 a        53     0     3     1     3
  2.2650740201825928E-01 a        54     0     3     1     4
  5.3736157597664260E-03 a        55     0     3     1     5
  2.9507340470969149E-02 a        56     0     3     1     6
  2.2875271040830572E-01 a        57     0     3     1     7
 -2.6313329213181271E-02 a        58     0     3     1     8
  1.6024572648919787E-02 a        59     0     3     1     9
  6.2761456220051470E-02 a        60     0     3     1    10
  3.0751604618388370E-02 a        61     0     3     1    11
  9.9776355265455210E-02 a        62     0     3     1    12
 -2.1022540600269360E-01 a        63     0     3     1    13
  1.5356290659380178E-01 a        64     0     3     1    14
  6.8084579327277461E-02 a        65     0     3     1    15
 -2.2613820925546937E-01 a        66     0     3     1    16
