################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1052961498181460E-01 a         1     0     1     1     1
  1.3395213293795730E-01 a         2     0     1     1     2
 -1.5684484811580757E-01 a         3     0     1     1     3
 -5.1124437628376110E-02 a         4     0     1     1     4
 -9.0497185661991400E-02 a         5     0     1     1     5
  2.4938866300310089E-01 a         6     0     1     1     6
 -6.6998227304188460E-02 a         7     0     1     1     7
  1.6825094849635563E-01 a         8     0     1     1     8
 -8.1423319803393526E-02 a         9     0     1     1     9
  7.4941819115053668E-02 a        10     0     1     1    10
  1.6105799550964825E-01 a        11     0     1     1    11
 -6.7341902898806150E-02 a        12     0     1     1    12
  1.2190126190857432E-01 a        13     0     1     1    13
  5.3358982210516770E-02 a        14     0     1     1    14
 -2.0298675922430545E-01 a        15     0     1     1    15
  8.5174928061337404E-02 a        16     0     1     1    16
 -1.5661097902102550E-01 a        17     0     1     1    17
 -1.3381088154187956E-01 a        18     0     1     1    18
 -1.5483252905381739E-02 a        19     0     1     1    19
  6.3493305545280224E-02 a        20     0     1     1    20
  2.5600490382548630E-01 a        21     0     1     1    21
  1.5881648413077762E-01 a        22     0     1     1    22
  4.3453074782358450E-02 a        23     0     1     1    23
  1.6433172236727719E-01 a        24     0     1     1    24
 -5.4164530242070415E-02 a        25     0     1     1    25
 -1.4295751357360059E-01 a        26     0     2     1     1
 -2.3449722058582589E-01 a        27     0     2     1     2
 -7.8300940264360935E-02 a        28     0     2     1     3
 -1.7432777035341793E-01 a        29     0     2     1     4
 -2.0847711941226212E-03 a        30     0     2     1     5
  1.0900571676630853E-01 a        31     0     2     1     6
 -1.7636511029341273E-02 a        32     0     2     1     7
 -1.3704896738934344E-01 a        33     0     2     1     8
 -1.3082759510928160E-01 a        34     0     2     1     9
  1.0660590123280149E-01 a        35     0     2     1    10
 -4.0219863640699557E-02 a        36     0     2     1    11
 -1.8484351265259194E-01 a        37     0     2     1    12
 -1.1206780370605325E-02 a        38     0     2     1    13
 -8.5759148252252934E-02 a        39     0     2     1    14
 -1.4267530964732852E-01 a        40     0     2     1    15
 -2.0910211966593062E-01 a        41     0     2     1    16
 -1.0041134401299941E-01 a        42     0     2     1    17
 -1.6362868398518782E-01 a        43     0     2     1    18
  2.3160237713517753E-01 a        44     0     2     1    19
  2.2807539480289123E-02 a        45     0     2     1    20
 -1.4069441762322621E-01 a        46     0     2     1    21
  9.5892091037180719E-03 a        47     0     2     1    22
