################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4414942332825892E-01 a         1     0     1     1     1
 -6.6163308962368272E-02 a         2     0     1     1     2
 -2.3207650828237007E-02 a         3     0     1     1     3
  4.6429298254341378E-01 a         4     0     1     1     4
 -2.9650077498966643E-01 a         5     0     1     1     5
  4.8411205625061382E-01 a         6     0     1     1     6
  2.0523679990470240E-02 a         7     0     1     1     7
 -6.4996276201819514E-01 a         8     0     1     1     8
 -1.0805775394078966E-02 a         9     0     1     1     9
  1.7517558513453343E-01 a        10     0     1     1    10
 -1.4983776640008709E-01 a        11     0     1     1    11
 -2.7480364691758458E-01 a        12     0     1     1    12
 -3.2017788877321214E-02 a        13     0     1     1    13
  1.5714923344698095E-01 a        14     0     1     1    14
  6.6283047653329596E-01 a        15     0     1     1    15
  1.1376197599538254E-03 a        16     0     1     1    16
 -2.2634980942574859E-01 a        17     0     1     1    17
 -4.7492064039199158E-02 a        18     0     1     1    18
 -4.1926484137984016E-01 a        19     0     1     1    19
  8.7003307986044859E-02 a        20     0     1     1    20
 -2.6563819972703029E-01 a        21     0     1     1    21
 -1.4218855078381210E-01 a        22     0     1     1    22
  5.2247667214337812E-01 a        23     0     1     1    23
 -3.8927717870959005E-01 a        24     0     1     1    24
  1.8697368829673805E-01 a        25     0     1     1    25
 -2.4152262601794883E-01 a        26     0     2     1     1
 -1.3037616096522506E-01 a        27     0     2     1     2
 -5.3055497895428912E-02 a        28     0     2     1     3
 -1.3007886587561032E-01 a        29     0     2     1     4
 -4.4215415561017810E-02 a        30     0     2     1     5
  1.1073385825127009E-01 a        31     0     2     1     6
  1.3608369319502045E-01 a        32     0     2     1     7
  9.8213119976148216E-03 a        33     0     2     1     8
 -8.5700646945659487E-02 a        34     0     2     1     9
  2.0739960520132575E-01 a        35     0     2     1    10
  1.2663194246317341E-01 a        36     0     2     1    11
  4.4690857851360892E-02 a        37     0     2     1    12
 -5.6650049443335536E-03 a        38     0     2     1    13
  1.5762415353516004E-01 a        39     0     2     1    14
 -9.5263142836731780E-03 a        40     0     2     1    15
  2.7707830932559453E-02 a        41     0     2     1    16
  7.3106323886431082E-02 a        42     0     2     1    17
  1.4857760769677381E-01 a        43     0     2     1    18
 -2.0578518660956523E-02 a        44     0     2     1    19
  4.8748583557183651E-02 a        45     0     2     1    20
  5.0033911705363476E-02 a        46     0     2     1    21
 -8.1842653300778806E-02 a        47     0     2     1    22
  1.7867775019023632E-01 a        48     0     2     1    23
  5.5652228124663562E-02 a        49     0     2     1    24
