################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.4858631127985066E-02 a         1     0     1     1     1
  6.3657753844708787E-02 a         2     0     1     1     2
 -4.7236369509970254E-02 a         3     0     1     1     3
 -1.6274767066119414E-01 a         4     0     1     1     4
  1.7900275538657907E-02 a         5     0     1     1     5
 -9.4434846128251693E-03 a         6     0     1     1     6
 -1.7569753197815724E-01 a         7     0     1     1     7
  1.1254129092615134E-01 a         8     0     1     1     8
 -1.0084855432593991E-01 a         9     0     1     1     9
  3.9832159701636859E-02 a        10     0     1     1    10
  1.5658831342550283E-01 a        11     0     1     1    11
  6.6225914285309190E-02 a        12     0     1     1    12
 -1.8738381578734134E-01 a        13     0     1     1    13
  1.2959916577573652E-01 a        14     0     1     1    14
  8.5271401343051927E-03 a        15     0     1     1    15
  1.5427303790568582E-04 a        16     0     1     1    16
  3.3194356861256311E-02 a        17     0     1     1    17
 -1.1213498193166015E-02 a        18     0     1     1    18
 -4.0639940194626807E-02 a        19     0     1     1    19
  1.0320427862493511E-01 a        20     0     1     1    20
  6.5416421419675005E-02 a        21     0     1     1    21
  9.1382485228891489E-02 a        22     0     1     1    22
  1.2807878633811742E-01 a        23     0     1     1    23
  2.0326616643046649E-01 a        24     0     1     1    24
  1.6679726197605965E-01 a        25     0     1     1    25
 -4.5656813494187432E-02 a        26     0     2     1     1
 -5.9529937707113616E-02 a        27     0     2     1     2
 -7.4581727113175594E-02 a        28     0     2     1     3
 -1.1882449418356028E-01 a        29     0     2     1     4
  1.0213271742509922E-01 a        30     0     2     1     5
  8.4622355238494033E-03 a        31     0     2     1     6
  6.0400438227348918E-02 a        32     0     2     1     7
  2.5801921899766550E-01 a        33     0     2     1     8
 -1.2969698364552401E-01 a        34     0     2     1     9
  1.0671315468979387E-01 a        35     0     2     1    10
  2.1268535670075500E-01 a        36     0     2     1    11
  1.9950996750067726E-01 a        37     0     2     1    12
  1.3095029800546118E-01 a        38     0     2     1    13
 -8.5139467797970825E-02 a        39     0     2     1    14
 -2.9689388486594994E-02 a        40     0     2     1    15
  2.6256605990571436E-02 a        41     0     2     1    16
 -1.2879162487722121E-01 a        42     0     2     1    17
  1.0525365557263636E-01 a        43     0     2     1    18
 -1.7192605915250206E-01 a        44     0     2     1    19
 -1.0160433912805930E-01 a        45     0     2     1    20
 -9.7862127172140434E-02 a        46     0     2     1    21
 -1.7692671553200864E-02 a        47     0     2     1    22
  3.9222396647322988E-01 a        48     0     2     1    23
  1.5407957633250622E-02 a        49     0     2     1    24
  1.4884568079342059E-01 a        50     0     2     1    25
  6.1730956414196882E-02 a        51     0     3     1     1
  2.3697571177892707E-01 a        52     0     3     1     2
  2.2822855755467799E-02 a        53     0     3     1     3
  7.2979100429431981E-02 a        54     0     3     1     4
  1.8046562146495856E-02 a        55     0     3     1     5
 -1.0823533596266480E-01 a        56     0     3     1     6
  2.2038977968640475E-02 a        57     0     3     1     7
 -1.7740678052366998E-01 a        58     0     3     1     8
  1.5653649335053479E-01 a        59     0     3     1     9
  1.0075499839960814E-01 a        60     0     3     1    10
 -1.0550002097384960E-01 a        61     0     3     1    11
  1.6911324986501280E-01 a        62     0     3     1    12
 -8.1390837760019222E-02 a        63     0     3     1    13
  3.0675256230000775E-01 a        64     0     3     1    14
  2.2620448375562516E-01 a        65     0     3     1    15
  1.1362080699844269E-01 a        66     0     3     1    16
  7.0816294866701324E-02 a        67     0     3     1    17
  5.9389151689890438E-02 a        68     0     3     1    18
  6.5391691752538367E-03 a        69     0     3     1    19
  5.5536977626761748E-02 a        70     0     3     1    20
 -3.2559957277218020E-02 a        71     0     3     1    21
 -6.0885536170642178E-02 a        72     0     3     1    22
 -1.5223618939925274E-01 a        73     0     3     1    23
  6.7520330696212355E-02 a        74     0     3     1    24
 -5.5357206940894145E-03 a        75     0     3     1    25
 -1.3794073068931838E-02 a        76     0     4     1     1
 -2.8084899545858499E-01 a        77     0     4     1     2
 -1.1240216963672989E-01 a        78     0     4     1     3
 -3.0111739349369757E-02 a        79     0     4     1     4
  1.0452022724058362E-01 a        80     0     4     1     5
 -2.6392541810540632E-01 a        81     0     4     1     6
 -1.9309108536378675E-01 a        82     0     4     1     7
  4.1410713952308401E-02 a        83     0     4     1     8
  3.1211113696327845E-02 a        84     0     4     1     9
 -3.9032057244040824E-02 a        85     0     4     1    10
  6.8168544486586644E-02 a        86     0     4     1    11
  6.9647877413543682E-02 a        87     0     4     1    12
 -1.3970265735061091E-01 a        88     0     4     1    13
  1.8697665819703682E-01 a        89     0     4     1    14
 -3.3098147918354816E-03 a        90     0     4     1    15
  2.6899924418172901E-02 a        91     0     4     1    16
 -3.3169922333376546E-02 a        92     0     4     1    17
 -1.0203042906731943E-01 a        93     0     4     1    18
  3.7739910810761439E-02 a        94     0     4     1    19
  4.9071032666662941E-02 a        95     0     4     1    20
 -3.6178898027758685E-02 a        96     0     4     1    21
  1.8239235017403925E-02 a        97     0     4     1    22
 -6.1034804176810391E-02 a        98     0     4     1    23
 -1.4740837067634596E-02 a        99     0     4     1    24
  2.0068320851032914E-01 a       100     0     4     1    25
 -3.7727656347138250E-01 a       101     0     5     1     1
  2.7377544956781342E-02 a       102     0     5     1     2
 -1.1407532748939055E-01 a       103     0     5     1     3
  1.1518849841366395E-01 a       104     0     5     1     4
  3.9486173289423943E-02 a       105     0     5     1     5
  3.7756376034843706E-02 a       106     0     5     1     6
  1.1060104177605083E-02 a       107     0     5     1     7
 -1.3726506683496623E-01 a       108     0     5     1     8
  6.0682905557787693E-02 a       109     0     5     1     9
  5.7738490772692767E-02 a       110     0     5     1    10
 -2.3932837148684080E-01 a       111     0     5     1    11
  2.8574752221725902E-01 a       112     0     5     1    12
  1.0515013915914614E-01 a       113     0     5     1    13
 -1.7360214616479273E-03 a       114     0     5     1    14
 -2.2543480284947570E-01 a       115     0     5     1    15
 -1.5452224140206147E-01 a       116     0     5     1    16
  2.1156932518431243E-01 a       117     0     5     1    17
