################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7624851736143665E-01 a         1     0     1     1     1
 -3.0260861456433832E-02 a         2     0     1     1     2
  9.8076127285941339E-02 a         3     0     1     1     3
 -1.2500753558692207E-01 a         4     0     1     1     4
  1.2018450876543414E-01 a         5     0     1     1     5
  2.6103826595827030E-02 a         6     0     1     1     6
  1.6347497792845495E-01 a         7     0     1     1     7
 -4.3622837000077706E-02 a         8     0     1     1     8
  1.2501379614336336E-01 a         9     0     1     1     9
  2.3014215961306293E-02 a        10     0     1     1    10
  5.5729361743125087E-02 a        11     0     1     1    11
 -1.0957061873758205E-01 a        12     0     1     1    12
 -1.4997539464175239E-01 a        13     0     1     1    13
 -8.0371617907678494E-02 a        14     0     1     1    14
 -8.3275891887243408E-02 a        15     0     1     1    15
  6.0292251483408535E-03 a        16     0     1     1    16
 -1.1032416888022108E-01 a        17     0     1     1    17
 -7.0882959389103981E-02 a        18     0     1     1    18
  2.1845121954976265E-01 a        19     0     1     1    19
 -1.2690752218023549E-01 a        20     0     1     1    20
  1.9012919075064041E-01 a        21     0     1     1    21
  3.7753975922334856E-02 a        22     0     1     1    22
  2.3325839381605343E-01 a        23     0     1     1    23
 -4.4140850235863921E-02 a        24     0     1     1    24
  1.8100354912089792E-01 a        25     0     1     1    25
  1.4799332357624218E-01 a        26     0     2     1     1
 -1.9070104375761007E-01 a        27     0     2     1     2
  6.5082363286347533E-02 a        28     0     2     1     3
 -1.2324968864621653E-01 a        29     0     2     1     4
 -1.2884985308514885E-01 a        30     0     2     1     5
  1.4113745471492306E-01 a        31     0     2     1     6
 -2.7642567412428275E-02 a        32     0     2     1     7
 -1.1167825610304379E-01 a        33     0     2     1     8
 -7.6047825371596184E-02 a        34     0     2     1     9
  1.3413751586562081E-01 a        35     0     2     1    10
 -2.8572265852795084E-02 a        36     0     2     1    11
  1.5247999710473820E-01 a        37     0     2     1    12
 -1.6350343736670197E-02 a        38     0     2     1    13
  5.9530247943955769E-02 a        39     0     2     1    14
 -9.4485215121198882E-02 a        40     0     2     1    15
  1.3616468818783076E-03 a        41     0     2     1    16
 -6.1479420929342339E-02 a        42     0     2     1    17
  2.5219355597096887E-01 a        43     0     2     1    18
 -4.7068600055559700E-03 a        44     0     2     1    19
 -7.1056634420963383E-02 a        45     0     2     1    20
  1.0064225371431695E-01 a        46     0     2     1    21
 -1.3565015794772439E-01 a        47     0     2     1    22
 -4.3794585015070692E-02 a        48     0     2     1    23
 -2.9112031515035764E-02 a        49     0     2     1    24
  1.7181951065880319E-01 a        50     0     2     1    25
 -1.7300081924255453E-01 a        51     0     3     1     1
 -4.9142932771441290E-03 a        52     0     3     1     2
 -5.1710370001045468E-02 a        53     0     3     1     3
  8.3083725080003876E-02 a        54     0     3     1     4
 -4.8410570526076988E-02 a        55     0     3     1     5
 -9.9882631836304955E-02 a        56     0     3     1     6
 -2.2015069731341655E-01 a        57     0     3     1     7
  1.1780166290611199E-01 a        58     0     3     1     8
  3.2516773603207275E-02 a        59     0     3     1     9
  2.7623464019790593E-02 a        60     0     3     1    10
 -1.5437732325972700E-01 a        61     0     3     1    11
 -2.6413069095374747E-01 a        62     0     3     1    12
 -6.9498299873630168E-02 a        63     0     3     1    13
 -1.8653995121244098E-02 a        64     0     3     1    14
 -9.1222357386163078E-02 a        65     0     3     1    15
 -5.8862444567196213E-02 a        66     0     3     1    16
 -2.5157192738827300E-02 a        67     0     3     1    17
  1.3061123898332744E-01 a        68     0     3     1    18
  2.6952303120545346E-01 a        69     0     3     1    19
 -1.4213449999825736E-01 a        70     0     3     1    20
  5.6653891253832946E-02 a        71     0     3     1    21
 -2.3625062014998716E-01 a        72     0     3     1    22
 -5.1262873297790695E-02 a        73     0     3     1    23
 -7.2919514149951251E-02 a        74     0     3     1    24
 -1.4056756955880459E-01 a        75     0     3     1    25
  1.3678469964133196E-02 a        76     0     4     1     1
  2.1338031023503951E-01 a        77     0     4     1     2
 -1.0927387278057149E-01 a        78     0     4     1     3
  6.5671928470593721E-02 a        79     0     4     1     4
 -5.7443206321996995E-02 a        80     0     4     1     5
  2.4249712362869800E-02 a        81     0     4     1     6
  1.6500178458140466E-01 a        82     0     4     1     7
 -7.2690170450093595E-04 a        83     0     4     1     8
 -1.7090400116626886E-01 a        84     0     4     1     9
  1.6704694000551325E-02 a        85     0     4     1    10
 -1.7413531490271398E-03 a        86     0     4     1    11
 -1.2331931741649015E-01 a        87     0     4     1    12
  2.3886399608245906E-01 a        88     0     4     1    13
 -2.1871467183773502E-02 a        89     0     4     1    14
  1.3896569266208958E-01 a        90     0     4     1    15
 -5.2240323305294038E-02 a        91     0     4     1    16
  2.5552269006397305E-01 a        92     0     4     1    17
  2.8863019199451501E-02 a        93     0     4     1    18
 -1.4480301786022828E-02 a        94     0     4     1    19
  2.3366233412030039E-02 a        95     0     4     1    20
 -1.3529596833445545E-01 a        96     0     4     1    21
  9.7884763116837858E-02 a        97     0     4     1    22
 -1.0347230422943494E-01 a        98     0     4     1    23
  2.5303645652304085E-01 a        99     0     4     1    24
  1.0959369802898866E-01 a       100     0     4     1    25
  3.0513666518707839E-02 a       101     0     5     1     1
  1.1776060811872947E-01 a       102     0     5     1     2
  2.1181389683203499E-02 a       103     0     5     1     3
  1.0747410605134020E-01 a       104     0     5     1     4
  2.2953480386434386E-01 a       105     0     5     1     5
  1.3665617852907105E-01 a       106     0     5     1     6
 -1.3952279969549988E-01 a       107     0     5     1     7
  1.9639354893065716E-01 a       108     0     5     1     8
 -1.5866714849509958E-01 a       109     0     5     1     9
  6.0535628340555626E-02 a       110     0     5     1    10
 -5.0266088259690776E-02 a       111     0     5     1    11
  3.6978074569878061E-02 a       112     0     5     1    12
 -8.7023253630183234E-02 a       113     0     5     1    13
 -7.2740241884853415E-03 a       114     0     5     1    14
 -6.2292969587868098E-02 a       115     0     5     1    15
 -4.8950116087900244E-02 a       116     0     5     1    16
 -4.6126214083749895E-02 a       117     0     5     1    17
  1.0281297057816648E-01 a       118     0     5     1    18
  2.4785794099879208E-01 a       119     0     5     1    19
  3.8638027966336308E-02 a       120     0     5     1    20
  2.3627464456694017E-01 a       121     0     5     1    21
  8.3369935283687649E-02 a       122     0     5     1    22
  1.6615780332380353E-01 a       123     0     5     1    23
  5.8235946980503307E-02 a       124     0     5     1    24
 -3.2952653509631508E-01 a       125     0     5     1    25
  1.1879286678265585E-02 a       126     0     6     1     1
  3.0331168470825209E-01 a       127     0     6     1     2
  1.8084875323156627E-01 a       128     0     6     1     3
  1.5957668877718328E-01 a       129     0     6     1     4
 -1.7561371846740950E-01 a       130     0     6     1     5
 -1.5200494333615686E-01 a       131     0     6     1     6
 -1.3677668111981361E-01 a       132     0     6     1     7
  2.2318041818980638E-01 a       133     0     6     1     8
 -1.5406496625736640E-01 a       134     0     6     1     9
  1.0056996432209865E-02 a       135     0     6     1    10
 -1.8426037437058820E-01 a       136     0     6     1    11
 -2.3170901175983380E-01 a       137     0     6     1    12
 -2.7443193018874207E-01 a       138     0     6     1    13
 -1.1931863162806881E-01 a       139     0     6     1    14
 -3.6962551419811376E-02 a       140     0     6     1    15
  1.5217953205893994E-01 a       141     0     6     1    16
  1.3264669633841018E-02 a       142     0     6     1    17
 -3.0929375302280907E-02 a       143     0     6     1    18
