################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.2659004781957272E-02 a         1     0     1     1     1
  4.9107169249689796E-02 a         2     0     1     1     2
 -8.7325466468183441E-02 a         3     0     1     1     3
 -1.7055558240023411E-01 a         4     0     1     1     4
  2.9780410557624985E-02 a         5     0     1     1     5
 -2.3894064125013277E-02 a         6     0     1     1     6
 -1.8411648485194756E-01 a         7     0     1     1     7
  4.7578321945964765E-02 a         8     0     1     1     8
 -9.9879359929262848E-02 a         9     0     1     1     9
  3.2437385498964362E-02 a        10     0     1     1    10
  1.0939996288134322E-01 a        11     0     1     1    11
  1.3933861810755319E-01 a        12     0     1     1    12
 -1.6505726727221284E-01 a        13     0     1     1    13
  1.4070053834373747E-01 a        14     0     1     1    14
 -1.1586436078068299E-02 a        15     0     1     1    15
  3.0092894945385265E-02 a        16     0     1     1    16
  7.6203413419171903E-02 a        17     0     1     1    17
 -2.2718614116049138E-03 a        18     0     1     1    18
 -9.6289244047449971E-02 a        19     0     1     1    19
  5.5783741260190901E-02 a        20     0     1     1    20
  1.1044320231504060E-01 a        21     0     1     1    21
  1.5405667162681502E-01 a        22     0     1     1    22
  1.3052212868764762E-01 a        23     0     1     1    23
  2.3242230572054792E-01 a        24     0     1     1    24
  1.0335608885243558E-01 a        25     0     1     1    25
 -7.0985271455752716E-02 a        26     0     2     1     1
 -9.1669882144884599E-02 a        27     0     2     1     2
 -1.2212240420691635E-01 a        28     0     2     1     3
 -1.1042574296320547E-01 a        29     0     2     1     4
  1.3277019037620386E-01 a        30     0     2     1     5
  9.3021403265559313E-02 a        31     0     2     1     6
  5.0864791935901876E-02 a        32     0     2     1     7
  2.1578637119195601E-01 a        33     0     2     1     8
 -1.5795031578824381E-01 a        34     0     2     1     9
  1.5931995961463058E-01 a        35     0     2     1    10
  2.1890032697764719E-01 a        36     0     2     1    11
  2.4896440990388380E-01 a        37     0     2     1    12
  1.7872749229645432E-01 a        38     0     2     1    13
 -8.7306328326881205E-02 a        39     0     2     1    14
 -5.0901954250757164E-02 a        40     0     2     1    15
  6.6291871999195645E-02 a        41     0     2     1    16
 -1.5252205411945977E-01 a        42     0     2     1    17
  9.3403511814685161E-02 a        43     0     2     1    18
 -1.4116639480882473E-01 a        44     0     2     1    19
 -1.3065467880174816E-01 a        45     0     2     1    20
 -7.0035244531103408E-02 a        46     0     2     1    21
 -2.4285802884053718E-02 a        47     0     2     1    22
  3.7699458312227840E-01 a        48     0     2     1    23
 -2.6101519148110347E-02 a        49     0     2     1    24
  1.5815156693453203E-01 a        50     0     2     1    25
  4.6959123266870413E-02 a        51     0     3     1     1
  2.2837228414881133E-01 a        52     0     3     1     2
  7.6085755779186651E-02 a        53     0     3     1     3
  7.2544099790151292E-02 a        54     0     3     1     4
  8.7156916177549157E-02 a        55     0     3     1     5
 -1.2517822061824702E-01 a        56     0     3     1     6
  2.8044975537681635E-02 a        57     0     3     1     7
 -1.7615177954604894E-01 a        58     0     3     1     8
  1.7109846267420117E-01 a        59     0     3     1     9
  7.7388763123406784E-02 a        60     0     3     1    10
 -1.3514446437731251E-01 a        61     0     3     1    11
  1.6308312291621740E-01 a        62     0     3     1    12
 -5.5902525283202525E-02 a        63     0     3     1    13
  3.2587590410128131E-01 a        64     0     3     1    14
  1.8988380886438400E-01 a        65     0     3     1    15
  1.1716744581302399E-01 a        66     0     3     1    16
  1.0544278780381210E-01 a        67     0     3     1    17
  6.4977489473356173E-02 a        68     0     3     1    18
  7.4333425707949225E-03 a        69     0     3     1    19
  1.1874040412328569E-01 a        70     0     3     1    20
 -7.4852700107482836E-02 a        71     0     3     1    21
 -8.9307846034972743E-02 a        72     0     3     1    22
 -2.0133908407522996E-01 a        73     0     3     1    23
 -5.6742571125932735E-03 a        74     0     3     1    24
 -3.4582532449117507E-03 a        75     0     3     1    25
  1.9723705096080811E-02 a        76     0     4     1     1
 -2.4651243097326767E-01 a        77     0     4     1     2
 -1.1844675975986972E-01 a        78     0     4     1     3
  2.0966177198341079E-02 a        79     0     4     1     4
  1.3687376713591229E-01 a        80     0     4     1     5
 -2.5912103942172948E-01 a        81     0     4     1     6
 -2.1924116488082476E-01 a        82     0     4     1     7
  3.3060444232871272E-02 a        83     0     4     1     8
  5.0356199709545961E-02 a        84     0     4     1     9
  3.0435196533262930E-03 a        85     0     4     1    10
  4.6768542159091188E-02 a        86     0     4     1    11
  4.4893499864129605E-02 a        87     0     4     1    12
