################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.1448974398713014E-02 a         1     0     1     1     1
 -6.2425522679361814E-02 a         2     0     1     1     2
  1.9420585030286635E-02 a         3     0     1     1     3
  1.9527774232086525E-02 a         4     0     1     1     4
  1.4689073706443115E-01 a         5     0     1     1     5
 -9.5544241197171587E-02 a         6     0     1     1     6
 -7.2660200234851133E-02 a         7     0     1     1     7
 -1.2619750439181304E-01 a         8     0     1     1     8
  7.8117278026857390E-02 a         9     0     1     1     9
 -9.6864589878427998E-02 a        10     0     1     1    10
  7.6035413549772293E-02 a        11     0     1     1    11
  8.8919623387795674E-02 a        12     0     1     1    12
  2.5990664335968289E-01 a        13     0     1     1    13
 -1.4935150368216357E-01 a        14     0     1     1    14
  5.1686252405869562E-02 a        15     0     1     1    15
 -6.1560584173362513E-02 a        16     0     1     1    16
  1.8004655636350694E-01 a        17     0     1     1    17
 -2.0750988637126128E-01 a        18     0     1     1    18
 -2.1278017323974940E-01 a        19     0     1     1    19
 -1.3823092321651614E-01 a        20     0     1     1    20
  3.6792090219875756E-02 a        21     0     1     1    21
 -3.4271900725397464E-01 a        22     0     1     1    22
  2.5045115071392782E-01 a        23     0     1     1    23
 -1.2628730584882558E-01 a        24     0     1     1    24
  1.7033927646685206E-02 a        25     0     1     1    25
 -9.2171326917199953E-02 a        26     0     2     1     1
 -8.0721182750228201E-02 a        27     0     2     1     2
  4.7170784133634992E-02 a        28     0     2     1     3
  1.6084033870089817E-01 a        29     0     2     1     4
  4.5021969362351498E-02 a        30     0     2     1     5
 -1.2048694218327173E-01 a        31     0     2     1     6
  2.2231508475852563E-01 a        32     0     2     1     7
 -6.0072039037805322E-03 a        33     0     2     1     8
 -4.6778495506405726E-02 a        34     0     2     1     9
  9.4510138599799051E-02 a        35     0     2     1    10
 -6.2630852029210732E-02 a        36     0     2     1    11
