################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0374950118774183E-01 a         1     0     1     1     1
  1.0963513847006455E-01 a         2     0     1     1     2
 -2.8923718179482649E-01 a         3     0     1     1     3
 -9.4619788079420647E-02 a         4     0     1     1     4
 -2.9776855626325472E-02 a         5     0     1     1     5
 -1.4040828053956686E-01 a         6     0     1     1     6
 -1.1947241868839310E-01 a         7     0     1     1     7
  4.7556433810810289E-01 a         8     0     1     1     8
  8.3495272314418265E-02 a         9     0     1     1     9
 -2.6834665347817915E-01 a        10     0     1     1    10
  1.8874985655113646E-01 a        11     0     1     1    11
 -9.4620584317161471E-02 a        12     0     1     1    12
 -9.0484296447090218E-02 a        13     0     1     1    13
  1.6552676619230650E-01 a        14     0     1     1    14
 -3.8419432651129967E-03 a        15     0     1     1    15
  7.9185899565840809E-02 a        16     0     1     1    16
 -5.1581114079306045E-02 a        17     0     1     1    17
  1.5143587956266574E-01 a        18     0     1     1    18
  8.1954390776172545E-02 a        19     0     1     1    19
 -2.1931073167612929E-02 a        20     0     1     1    20
  5.6977054997875434E-02 a        21     0     1     1    21
 -2.8401077818009022E-02 a        22     0     1     1    22
 -3.2574972929529555E-01 a        23     0     1     1    23
 -1.1705449608626570E-01 a        24     0     1     1    24
 -5.6356738988901593E-03 a        25     0     1     1    25
  2.5603562243847172E-01 a        26     0     2     1     1
  3.3921487329743018E-02 a        27     0     2     1     2
  3.2675606254110381E-02 a        28     0     2     1     3
 -3.8536850832782653E-03 a        29     0     2     1     4
  4.1412464047161257E-02 a        30     0     2     1     5
  9.1009273225539866E-02 a        31     0     2     1     6
  1.9505361667104851E-01 a        32     0     2     1     7
  2.1731469712137876E-02 a        33     0     2     1     8
 -1.0340805063725456E-01 a        34     0     2     1     9
 -9.5480846087573359E-02 a        35     0     2     1    10
  2.2720190762352363E-02 a        36     0     2     1    11
  5.8051544770516904E-02 a        37     0     2     1    12
 -7.3654049123061727E-02 a        38     0     2     1    13
 -3.6271508405186603E-01 a        39     0     2     1    14
  1.7729610278008781E-01 a        40     0     2     1    15
 -5.8954960568940090E-02 a        41     0     2     1    16
  1.2384947561326158E-01 a        42     0     2     1    17
  3.1895579375329934E-02 a        43     0     2     1    18
  1.6733727931856832E-02 a        44     0     2     1    19
  6.6644221283986921E-02 a        45     0     2     1    20
  2.2062950181625855E-02 a        46     0     2     1    21
  4.2747904127536318E-02 a        47     0     2     1    22
  2.9656151032184896E-02 a        48     0     2     1    23
 -9.3821616093751527E-03 a        49     0     2     1    24
  1.0015516027797586E-01 a        50     0     2     1    25
  2.5766611915137833E-01 a        51     0     3     1     1
  4.4457224055172412E-02 a        52     0     3     1     2
  1.4167203018248283E-02 a        53     0     3     1     3
 -1.1550132436952049E-01 a        54     0     3     1     4
  1.6360632226531854E-01 a        55     0     3     1     5
 -1.9033673380171298E-01 a        56     0     3     1     6
  9.8058124636025312E-02 a        57     0     3     1     7
  2.4530859596747406E-01 a        58     0     3     1     8
  3.2974265448748881E-02 a        59     0     3     1     9
  1.3979466215884670E-01 a        60     0     3     1    10
  3.0274655821071590E-02 a        61     0     3     1    11
 -1.8868725757357481E-03 a        62     0     3     1    12
  5.0924808859087588E-02 a        63     0     3     1    13
 -3.2466804563261641E-02 a        64     0     3     1    14
  1.3491792765049318E-01 a        65     0     3     1    15
 -1.9706970913462554E-01 a        66     0     3     1    16
  1.2197435315899505E-01 a        67     0     3     1    17
  3.9096078917282856E-01 a        68     0     3     1    18
 -1.4456106280212649E-01 a        69     0     3     1    19
  1.6617583399271171E-01 a        70     0     3     1    20
 -4.6209062374986364E-02 a        71     0     3     1    21
  1.0583602189692173E-01 a        72     0     3     1    22
 -6.0863702096544972E-02 a        73     0     3     1    23
  1.1881980061897193E-02 a        74     0     3     1    24
  3.0486388890373955E-02 a        75     0     3     1    25
  1.1102638225913006E-01 a        76     0     4     1     1
  3.3668716166571633E-02 a        77     0     4     1     2
  1.0043135923766003E-01 a        78     0     4     1     3
  4.4330172385249750E-02 a        79     0     4     1     4
 -7.4459422477359358E-02 a        80     0     4     1     5
 -1.2164448245962860E-01 a        81     0     4     1     6
  9.5679532665151015E-02 a        82     0     4     1     7
 -1.5702052578717937E-01 a        83     0     4     1     8
  2.3368136149386102E-02 a        84     0     4     1     9
  1.6743888840630269E-01 a        85     0     4     1    10
  1.2350925215155806E-01 a        86     0     4     1    11
  6.8509595093278641E-02 a        87     0     4     1    12
 -8.2653284326732454E-02 a        88     0     4     1    13
 -4.9457996899001301E-02 a        89     0     4     1    14
  1.3985409571257101E-01 a        90     0     4     1    15
  2.1677698358396688E-01 a        91     0     4     1    16
  1.1215226652059966E-01 a        92     0     4     1    17
  5.3292626801952694E-02 a        93     0     4     1    18
  2.2898138094332399E-01 a        94     0     4     1    19
 -6.6368547176977278E-03 a        95     0     4     1    20
 -9.4061015780975837E-02 a        96     0     4     1    21
 -7.3627396472808873E-02 a        97     0     4     1    22
 -1.1976476684297001E-01 a        98     0     4     1    23
 -9.8185218784231032E-02 a        99     0     4     1    24
  1.3513806200977432E-01 a       100     0     4     1    25
 -4.0123234788660322E-01 a       101     0     5     1     1
 -4.6280010785485981E-01 a       102     0     5     1     2
 -1.4876825139653357E-01 a       103     0     5     1     3
 -3.3164914080795582E-01 a       104     0     5     1     4
  3.2564117978168050E-01 a       105     0     5     1     5
  4.9257242526522377E-01 a       106     0     5     1     6
 -6.5128110064622945E-03 a       107     0     5     1     7
 -3.2893086638471619E-01 a       108     0     5     1     8
  2.0953218770824236E-01 a       109     0     5     1     9
 -5.7575535619337731E-02 a       110     0     5     1    10
 -7.5411158808773249E-02 a       111     0     5     1    11
 -3.7332573311628531E-01 a       112     0     5     1    12
 -2.1481904036770252E-01 a       113     0     5     1    13
 -1.7126239464892601E-01 a       114     0     5     1    14
 -6.9820439381030955E-02 a       115     0     5     1    15
 -3.3943174455058761E-02 a       116     0     5     1    16
  1.4426599245944025E-01 a       117     0     5     1    17
 -1.3784472170509374E-01 a       118     0     5     1    18
 -5.0525410919831412E-02 a       119     0     5     1    19
  2.8414731384119335E-01 a       120     0     5     1    20
  4.0194878716290572E-02 a       121     0     5     1    21
 -1.8078517716380277E-01 a       122     0     5     1    22
  2.3460455986613299E-01 a       123     0     5     1    23
 -3.6977491065324480E-01 a       124     0     5     1    24
  5.4930010965593315E-02 a       125     0     5     1    25
 -1.9522603212867884E-01 a       126     0     6     1     1
  1.0137513664154538E-01 a       127     0     6     1     2
  5.4714803935604107E-02 a       128     0     6     1     3
 -4.7006039762471067E-04 a       129     0     6     1     4
 -1.7281164208712302E-01 a       130     0     6     1     5
 -2.4765332014628518E-02 a       131     0     6     1     6
 -6.4414525174025697E-02 a       132     0     6     1     7
 -9.7085881673154725E-02 a       133     0     6     1     8
 -9.8875269113984990E-02 a       134     0     6     1     9
  2.0306078060993329E-01 a       135     0     6     1    10
  1.5926256726272028E-01 a       136     0     6     1    11
  4.2728644089104498E-02 a       137     0     6     1    12
  1.7374637736847096E-01 a       138     0     6     1    13
  2.6721497153364783E-02 a       139     0     6     1    14
 -3.0789986812324300E-02 a       140     0     6     1    15
 -1.1388820433345982E-01 a       141     0     6     1    16
 -2.0236910063116725E-01 a       142     0     6     1    17
 -1.4664144712298777E-01 a       143     0     6     1    18
  1.4824047476899291E-01 a       144     0     6     1    19
 -1.1382480958022538E-02 a       145     0     6     1    20
  2.1929253396064560E-01 a       146     0     6     1    21
 -8.8401034775453843E-02 a       147     0     6     1    22
  1.9256115025538079E-01 a       148     0     6     1    23
 -5.2967288955961506E-02 a       149     0     6     1    24
 -1.3476597345303437E-01 a       150     0     6     1    25
  6.7258255020048036E-02 a       151     0     7     1     1
 -4.5754973493979181E-02 a       152     0     7     1     2
 -1.1248698384603696E-01 a       153     0     7     1     3
  6.7716694482759354E-02 a       154     0     7     1     4
  4.0652128405390293E-02 a       155     0     7     1     5
  2.6069721591716261E-01 a       156     0     7     1     6
 -8.4909901432973847E-03 a       157     0     7     1     7
 -1.8765399565820151E-01 a       158     0     7     1     8
 -6.5485403264165451E-02 a       159     0     7     1     9
 -8.3376205428542099E-02 a       160     0     7     1    10
 -1.4159082897927097E-01 a       161     0     7     1    11
  1.4644694614728743E-01 a       162     0     7     1    12
 -4.4394903356690482E-02 a       163     0     7     1    13
  1.0583127717688549E-01 a       164     0     7     1    14
 -1.4000697330490025E-01 a       165     0     7     1    15
 -1.3754967208826288E-01 a       166     0     7     1    16
 -8.4886291334277608E-02 a       167     0     7     1    17
 -1.2050748561568751E-01 a       168     0     7     1    18
  1.7503908714126917E-01 a       169     0     7     1    19
 -1.1223311895247706E-01 a       170     0     7     1    20
 -1.4378551359086747E-01 a       171     0     7     1    21
 -1.8346140759887986E-01 a       172     0     7     1    22
  1.3257325787506585E-01 a       173     0     7     1    23
 -3.2842881770386367E-01 a       174     0     7     1    24
  2.4400584087904903E-01 a       175     0     7     1    25
  9.4552463758274863E-02 a       176     0     8     1     1
 -7.5955712816837403E-03 a       177     0     8     1     2
 -5.2505323640636842E-02 a       178     0     8     1     3
 -1.7048480354853981E-01 a       179     0     8     1     4
  1.1285870244824611E-01 a       180     0     8     1     5
  1.6958471442537379E-01 a       181     0     8     1     6
 -2.3465480231558006E-01 a       182     0     8     1     7
  2.0916920073879305E-01 a       183     0     8     1     8
  9.4775671246920462E-02 a       184     0     8     1     9
 -3.1357090839393631E-01 a       185     0     8     1    10
  1.3534437933412841E-01 a       186     0     8     1    11
 -9.6499958315894072E-02 a       187     0     8     1    12
 -1.3937022870234697E-01 a       188     0     8     1    13
 -2.6851788357488224E-03 a       189     0     8     1    14
 -9.8656656502172063E-02 a       190     0     8     1    15
 -9.1187116549997504E-02 a       191     0     8     1    16
 -4.9804276858204884E-02 a       192     0     8     1    17
  9.9764739132851485E-02 a       193     0     8     1    18
  2.6773736456071145E-02 a       194     0     8     1    19
  5.7390403578833869E-02 a       195     0     8     1    20
  3.5722000317357512E-02 a       196     0     8     1    21
 -1.8096801171563351E-01 a       197     0     8     1    22
  1.2239717927800847E-01 a       198     0     8     1    23
  1.6205482748714448E-01 a       199     0     8     1    24
 -6.0454890008593441E-03 a       200     0     8     1    25
  2.4272126344957956E-02 a       201     0     9     1     1
  2.4985057405484606E-01 a       202     0     9     1     2
 -3.1058562628297992E-01 a       203     0     9     1     3
  7.9768237565570749E-02 a       204     0     9     1     4
 -1.5309451810529998E-01 a       205     0     9     1     5
 -5.6847854169480225E-02 a       206     0     9     1     6
 -1.7294436854233067E-01 a       207     0     9     1     7
  3.9524149779189433E-01 a       208     0     9     1     8
  4.6276144828729554E-01 a       209     0     9     1     9
 -1.3202935262904159E-01 a       210     0     9     1    10
  4.6452343890506298E-01 a       211     0     9     1    11
  5.1662296188104001E-02 a       212     0     9     1    12
  1.1764227342994371E-01 a       213     0     9     1    13
 -1.2855711080515891E-01 a       214     0     9     1    14
 -1.6344534035633759E-01 a       215     0     9     1    15
  1.6276098829977287E-01 a       216     0     9     1    16
  7.2569134598342827E-02 a       217     0     9     1    17
 -4.8194125053108265E-02 a       218     0     9     1    18
  2.3123842234133171E-01 a       219     0     9     1    19
  2.2308146966211820E-01 a       220     0     9     1    20
  1.4040174815673823E-01 a       221     0     9     1    21
  3.9956005133288796E-03 a       222     0     9     1    22
  8.9849338223754571E-02 a       223     0     9     1    23
  3.0911006339650538E-02 a       224     0     9     1    24
  3.9278187955176798E-02 a       225     0     9     1    25
  1.9281680478402149E-01 a       226     0    10     1     1
 -2.1003027429776812E-02 a       227     0    10     1     2
  2.3650809712180015E-01 a       228     0    10     1     3
 -1.5727685837504368E-01 a       229     0    10     1     4
  4.3491041879505817E-02 a       230     0    10     1     5
 -1.6319269275398382E-02 a       231     0    10     1     6
  2.0866727439031755E-03 a       232     0    10     1     7
  2.3564690712875421E-02 a       233     0    10     1     8
  1.6907329423132542E-02 a       234     0    10     1     9
 -1.5282550141306175E-03 a       235     0    10     1    10
 -8.4275499097360235E-02 a       236     0    10     1    11
  7.9824900225635806E-02 a       237     0    10     1    12
  1.3864575234585597E-01 a       238     0    10     1    13
 -6.9863152239762610E-02 a       239     0    10     1    14
  2.2480413888534320E-01 a       240     0    10     1    15
  2.6661360919290170E-02 a       241     0    10     1    16
  1.7219271552966256E-01 a       242     0    10     1    17
 -1.8467789741634849E-01 a       243     0    10     1    18
  9.8967368134586481E-02 a       244     0    10     1    19
 -1.2868481260844827E-01 a       245     0    10     1    20
 -6.5434685646820159E-02 a       246     0    10     1    21
 -5.7081551791893156E-02 a       247     0    10     1    22
 -1.6015328743771864E-01 a       248     0    10     1    23
  1.7838195452728195E-01 a       249     0    10     1    24
  1.3317752849863634E-01 a       250     0    10     1    25
 -1.1513014344930740E-01 a       251     0    11     1     1
  6.9763941754535670E-03 a       252     0    11     1     2
 -2.0195566873942934E-02 a       253     0    11     1     3
 -1.4212985755420962E-01 a       254     0    11     1     4
  2.7773015530191270E-01 a       255     0    11     1     5
  1.7030605278400257E-01 a       256     0    11     1     6
  4.2866881132916583E-02 a       257     0    11     1     7
 -1.1057849070877218E-01 a       258     0    11     1     8
 -1.3383142094717876E-01 a       259     0    11     1     9
  7.8190000285655661E-02 a       260     0    11     1    10
  7.5714111960063460E-02 a       261     0    11     1    11
  5.2823138286545758E-02 a       262     0    11     1    12
  1.3708908275949064E-01 a       263     0    11     1    13
  3.3817826912473835E-02 a       264     0    11     1    14
 -3.1062705528560358E-01 a       265     0    11     1    15
  1.4298673175225773E-01 a       266     0    11     1    16
  3.5364852696242125E-03 a       267     0    11     1    17
  1.6468509873552209E-02 a       268     0    11     1    18
  2.4138373876254095E-02 a       269     0    11     1    19
 -2.4467842717278956E-01 a       270     0    11     1    20
 -1.2372236365031765E-01 a       271     0    11     1    21
 -2.2095016438923396E-03 a       272     0    11     1    22
 -1.9800112697028385E-01 a       273     0    11     1    23
 -1.6195359963943529E-02 a       274     0    11     1    24
 -3.4558297437579349E-01 a       275     0    11     1    25
 -2.2488557027217679E-02 a       276     0    12     1     1
 -7.5536945292856428E-02 a       277     0    12     1     2
  9.2967554007742662E-02 a       278     0    12     1     3
  1.0955636026260757E-01 a       279     0    12     1     4
  8.0065940096622143E-02 a       280     0    12     1     5
 -2.4108873188311016E-02 a       281     0    12     1     6
 -3.3352469486002778E-01 a       282     0    12     1     7
 -1.2234750759996600E-01 a       283     0    12     1     8
 -1.8398683653073952E-01 a       284     0    12     1     9
 -4.4035206765548153E-02 a       285     0    12     1    10
 -2.1565140728049992E-01 a       286     0    12     1    11
 -1.5096878997090346E-01 a       287     0    12     1    12
  1.1500133332058877E-01 a       288     0    12     1    13
  1.6830080578175480E-01 a       289     0    12     1    14
  1.8222039980779436E-01 a       290     0    12     1    15
  1.9659596237958615E-01 a       291     0    12     1    16
  6.4787147052404889E-02 a       292     0    12     1    17
 -3.0941486933617784E-02 a       293     0    12     1    18
 -2.0361928823868600E-01 a       294     0    12     1    19
 -5.7353450491793315E-02 a       295     0    12     1    20
 -3.0727574878675095E-02 a       296     0    12     1    21
  3.2688390704190012E-01 a       297     0    12     1    22
  5.6159602213008197E-02 a       298     0    12     1    23
 -2.2492151892790531E-02 a       299     0    12     1    24
  2.0552870722643635E-01 a       300     0    12     1    25
 -1.1075182008918098E-01 a       301     0    13     1     1
 -1.7510701107637272E-01 a       302     0    13     1     2
  2.6827868045390146E-01 a       303     0    13     1     3
 -4.1290045751280546E-01 a       304     0    13     1     4
 -4.4183582497754004E-02 a       305     0    13     1     5
  6.4619893297217318E-02 a       306     0    13     1     6
 -1.1775708461477347E-01 a       307     0    13     1     7
 -2.8535018309428528E-01 a       308     0    13     1     8
  1.6167948540710997E-01 a       309     0    13     1     9
 -2.4886977791667278E-01 a       310     0    13     1    10
 -1.0031793229504810E-01 a       311     0    13     1    11
 -2.8146283639462005E-01 a       312     0    13     1    12
 -2.0999099244155014E-01 a       313     0    13     1    13
 -2.7734562294559995E-01 a       314     0    13     1    14
  6.4947354910679128E-02 a       315     0    13     1    15
  1.5354071651017245E-01 a       316     0    13     1    16
 -2.0183525145082101E-01 a       317     0    13     1    17
 -3.9363618201022371E-01 a       318     0    13     1    18
 -2.8317969321736924E-01 a       319     0    13     1    19
  1.0842824297468523E-01 a       320     0    13     1    20
  1.3289434380279411E-01 a       321     0    13     1    21
 -2.1539462305839432E-01 a       322     0    13     1    22
  3.0779652991955730E-01 a       323     0    13     1    23
 -2.1485025254375806E-01 a       324     0    13     1    24
 -1.0207757975307522E-02 a       325     0    13     1    25
 -3.0848118892354417E-04 a       326     0    14     1     1
 -9.6804898449245072E-02 a       327     0    14     1     2
 -1.7062272166718112E-01 a       328     0    14     1     3
  9.5006867854395341E-02 a       329     0    14     1     4
  7.0773043583459471E-04 a       330     0    14     1     5
 -3.6974425400280293E-02 a       331     0    14     1     6
 -2.7373226905330533E-01 a       332     0    14     1     7
 -1.7618085968356767E-01 a       333     0    14     1     8
 -2.7982855609267643E-01 a       334     0    14     1     9
 -1.1128510924550204E-01 a       335     0    14     1    10
 -3.4827318943272748E-02 a       336     0    14     1    11
 -5.5633946376137831E-03 a       337     0    14     1    12
 -1.3446861451810857E-01 a       338     0    14     1    13
 -7.9896065287780399E-02 a       339     0    14     1    14
  1.9367245392339383E-01 a       340     0    14     1    15
  2.4101654984569280E-02 a       341     0    14     1    16
  7.9204420047214910E-02 a       342     0    14     1    17
 -3.5556082837145765E-02 a       343     0    14     1    18
 -1.7371251116251246E-01 a       344     0    14     1    19
  5.7409588207242249E-02 a       345     0    14     1    20
 -2.3180613916282156E-01 a       346     0    14     1    21
 -3.1392622186877238E-02 a       347     0    14     1    22
 -8.1678831650047398E-02 a       348     0    14     1    23
  1.6189943126195649E-01 a       349     0    14     1    24
  1.3020281600027012E-01 a       350     0    14     1    25
 -1.4563784586189862E-01 a       351     0    15     1     1
  5.0410548071612687E-02 a       352     0    15     1     2
