################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3686342683353683E-01 a         1     0     1     1     1
  5.6799343684370306E-02 a         2     0     1     1     2
 -3.6889008823967333E-02 a         3     0     1     1     3
  3.3686897935135290E-01 a         4     0     1     1     4
 -1.5904080861905523E-01 a         5     0     1     1     5
 -3.4709831863726920E-01 a         6     0     1     1     6
  1.1330051463849826E-01 a         7     0     1     1     7
  6.3196566014366545E-02 a         8     0     1     1     8
  2.9761598154603364E-01 a         9     0     1     1     9
  1.0705712865359188E-01 a        10     0     1     1    10
  1.4967624119259790E-01 a        11     0     1     1    11
 -1.5859284727500153E-01 a        12     0     1     1    12
 -1.1894839478996608E-01 a        13     0     1     1    13
 -2.2301709359003907E-01 a        14     0     1     1    14
 -5.1524350398632249E-02 a        15     0     1     1    15
 -1.7611005189822337E-01 a        16     0     1     1    16
 -7.1188959366747975E-02 a        17     0     1     1    17
  2.6684950864213569E-01 a        18     0     1     1    18
  1.2337778949588007E-01 a        19     0     1     1    19
 -2.8638123762913709E-01 a        20     0     1     1    20
  8.2397528634830172E-02 a        21     0     1     1    21
  2.1579223856423754E-01 a        22     0     1     1    22
  1.7023912356854305E-02 a        23     0     1     1    23
 -2.6081509618578785E-01 a        24     0     1     1    24
 -8.2346074328510072E-02 a        25     0     1     1    25
 -1.1759424126590319E-01 a        26     0     2     1     1
 -1.7019692836151867E-01 a        27     0     2     1     2
 -2.4536240255165556E-01 a        28     0     2     1     3
 -1.0401125916937912E-01 a        29     0     2     1     4
  2.4454778518782180E-02 a        30     0     2     1     5
  2.0095173989066878E-01 a        31     0     2     1     6
 -4.3240330643114298E-02 a        32     0     2     1     7
  2.4430552914051976E-01 a        33     0     2     1     8
 -1.1467984325048736E-01 a        34     0     2     1     9
  2.2739533645840325E-02 a        35     0     2     1    10
  4.2054511260925714E-02 a        36     0     2     1    11
  4.1033510582356866E-02 a        37     0     2     1    12
 -1.0352531722771992E-01 a        38     0     2     1    13
 -1.9857662847185376E-01 a        39     0     2     1    14
 -5.3670710685994598E-02 a        40     0     2     1    15
  9.5613248512108048E-02 a        41     0     2     1    16
  9.7465574640244731E-02 a        42     0     2     1    17
  1.3019061928262679E-01 a        43     0     2     1    18
  6.5381061722344938E-02 a        44     0     2     1    19
  2.8998520644420839E-02 a        45     0     2     1    20
  2.2006334088311039E-01 a        46     0     2     1    21
 -8.5195139411456358E-02 a        47     0     2     1    22
  2.3139495123022946E-01 a        48     0     2     1    23
  1.3750035520588125E-01 a        49     0     2     1    24
  4.4569204391931357E-02 a        50     0     2     1    25
 -4.9170946445132598E-02 a        51     0     3     1     1
  8.8871524172726743E-02 a        52     0     3     1     2
  2.0661757308810525E-02 a        53     0     3     1     3
 -8.7084430672429519E-02 a        54     0     3     1     4
  5.1225046869342025E-02 a        55     0     3     1     5
 -1.3426093613792911E-03 a        56     0     3     1     6
 -4.8445445805284738E-02 a        57     0     3     1     7
  2.5848869217061815E-01 a        58     0     3     1     8
 -5.6300220172336983E-02 a        59     0     3     1     9
  2.7243270907296301E-02 a        60     0     3     1    10
 -6.8250583697906139E-02 a        61     0     3     1    11
  4.0767798384327675E-02 a        62     0     3     1    12
 -2.4094309919990606E-02 a        63     0     3     1    13
  6.9058069636922945E-02 a        64     0     3     1    14
  1.2956843673610355E-01 a        65     0     3     1    15
 -1.0912365805388009E-01 a        66     0     3     1    16
 -5.6297912839941761E-02 a        67     0     3     1    17
  1.3237105415301707E-02 a        68     0     3     1    18
 -3.8146278218485107E-04 a        69     0     3     1    19
  1.0764029106123806E-01 a        70     0     3     1    20
  2.5001554724917086E-01 a        71     0     3     1    21
 -9.9987493154718790E-02 a        72     0     3     1    22
  1.2153254519053808E-01 a        73     0     3     1    23
  1.7967765287903698E-01 a        74     0     3     1    24
  5.8258312540764211E-02 a        75     0     3     1    25
 -1.4048107054707590E-01 a        76     0     4     1     1
 -6.9189014745393462E-02 a        77     0     4     1     2
 -6.7568005463937472E-02 a        78     0     4     1     3
 -1.0398742504698816E-01 a        79     0     4     1     4
  7.0479694160183043E-02 a        80     0     4     1     5
 -5.6035061283310414E-02 a        81     0     4     1     6
  3.8841879784466769E-03 a        82     0     4     1     7
  1.1436681545915152E-02 a        83     0     4     1     8
  7.1076253465266026E-02 a        84     0     4     1     9
  1.4893099588307004E-01 a        85     0     4     1    10
  5.6103177924943133E-02 a        86     0     4     1    11
  7.7264998314015246E-02 a        87     0     4     1    12
  1.1245581954330192E-01 a        88     0     4     1    13
 -1.2154355687300326E-01 a        89     0     4     1    14
 -7.9074930582807720E-02 a        90     0     4     1    15
  3.1176815999913274E-02 a        91     0     4     1    16
  9.3054077391437673E-02 a        92     0     4     1    17
 -2.8095183407150232E-01 a        93     0     4     1    18
  1.4005693073972064E-01 a        94     0     4     1    19
  5.1314354526564012E-03 a        95     0     4     1    20
 -1.5747584568736156E-01 a        96     0     4     1    21
  1.0937976799940463E-01 a        97     0     4     1    22
 -7.1610883314922741E-02 a        98     0     4     1    23
  8.1929548354867474E-02 a        99     0     4     1    24
 -3.4208394852244584E-02 a       100     0     4     1    25
 -1.3229696164751339E-01 a       101     0     5     1     1
  2.5073358686784425E-01 a       102     0     5     1     2
 -8.4484859947059787E-02 a       103     0     5     1     3
 -1.4572407448466265E-01 a       104     0     5     1     4
  3.0469860630811690E-01 a       105     0     5     1     5
  7.8782457249492710E-01 a       106     0     5     1     6
  4.1665056509166409E-01 a       107     0     5     1     7
 -2.3410046493166023E-01 a       108     0     5     1     8
  3.3642870439304862E-01 a       109     0     5     1     9
  9.0603325613607719E-02 a       110     0     5     1    10
 -3.2348424776374912E-01 a       111     0     5     1    11
  2.6959903461929874E-01 a       112     0     5     1    12
  6.8058879679348247E-02 a       113     0     5     1    13
  1.0387357696566893E-01 a       114     0     5     1    14
 -4.1262427900825555E-01 a       115     0     5     1    15
  2.3529573678215254E-01 a       116     0     5     1    16
  5.1632828104307915E-01 a       117     0     5     1    17
 -2.2368267718488322E-02 a       118     0     5     1    18
 -3.6046412812159023E-01 a       119     0     5     1    19
 -5.7520617935516348E-02 a       120     0     5     1    20
  6.7787622275121875E-02 a       121     0     5     1    21
 -3.6224020521750994E-01 a       122     0     5     1    22
  4.7979497710590957E-02 a       123     0     5     1    23
 -6.8216813031630796E-02 a       124     0     5     1    24
 -1.1104597456724995E-02 a       125     0     5     1    25
 -6.3930062234541212E-03 a       126     0     6     1     1
  1.9608205582670132E-01 a       127     0     6     1     2
  6.2110544169560251E-02 a       128     0     6     1     3
  1.0619716860963389E-03 a       129     0     6     1     4
  3.6792146286407867E-02 a       130     0     6     1     5
 -2.4270514697926243E-01 a       131     0     6     1     6
 -3.9931704526287158E-02 a       132     0     6     1     7
 -1.0128019236042431E-01 a       133     0     6     1     8
  1.2141015393884622E-01 a       134     0     6     1     9
 -1.5611372238734425E-01 a       135     0     6     1    10
 -1.0816763052712129E-01 a       136     0     6     1    11
  1.2212813961797986E-01 a       137     0     6     1    12
  8.6233840804717382E-02 a       138     0     6     1    13
  9.5686477132894965E-02 a       139     0     6     1    14
  1.3536111661266986E-01 a       140     0     6     1    15
 -1.3985329568034446E-01 a       141     0     6     1    16
 -2.6099551173411889E-01 a       142     0     6     1    17
 -9.3636216666953556E-02 a       143     0     6     1    18
 -1.8867366642054084E-01 a       144     0     6     1    19
  4.7805189916535630E-02 a       145     0     6     1    20
 -2.0792727340848827E-01 a       146     0     6     1    21
  1.4095539190059963E-02 a       147     0     6     1    22
  5.2853551205956556E-02 a       148     0     6     1    23
 -1.2843039046641884E-02 a       149     0     6     1    24
 -9.4252528119949858E-02 a       150     0     6     1    25
  1.1539161733836861E-01 a       151     0     7     1     1
  1.6993460186573491E-02 a       152     0     7     1     2
 -7.7204775705883216E-02 a       153     0     7     1     3
  1.2138010445451712E-01 a       154     0     7     1     4
 -9.7864185469228260E-02 a       155     0     7     1     5
  1.2585794765738642E-01 a       156     0     7     1     6
  3.8272642880299350E-02 a       157     0     7     1     7
 -3.2671937080001384E-01 a       158     0     7     1     8
  1.3192934573094525E-01 a       159     0     7     1     9
