################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5709734878161505E-01 a         1     0     1     1     1
  1.5593161397800201E-01 a         2     0     1     1     2
 -6.0220074400603674E-02 a         3     0     1     1     3
 -2.3804142351718008E-01 a         4     0     1     1     4
 -1.3567634947600046E-01 a         5     0     1     1     5
  1.7603007900268353E-01 a         6     0     1     1     6
  2.0649722092879161E-01 a         7     0     1     1     7
  1.9806975073099173E-01 a         8     0     1     1     8
 -4.4577302918089345E-01 a         9     0     1     1     9
  5.0890855673786717E-01 a        10     0     1     1    10
 -1.7242901029761308E+00 a        11     0     1     1    11
  1.0338166296156653E-01 a        12     0     1     1    12
  2.0747798627319380E-01 a        13     0     1     1    13
  5.0449582625400557E-02 a        14     0     1     1    14
 -3.1146737870455499E-01 a        15     0     1     1    15
  5.6053691010655896E-02 a        16     0     1     1    16
  2.7821094404726365E-01 a        17     0     1     1    17
 -1.7654450709844564E-02 a        18     0     1     1    18
  2.5012899418118500E-01 a        19     0     1     1    19
 -1.8740534583063409E-01 a        20     0     1     1    20
  7.6946049094741217E-02 a        21     0     1     1    21
  1.8854338831729968E-02 a        22     0     1     1    22
  6.6700231606534349E-02 a        23     0     1     1    23
 -2.8665746044672791E-01 a        24     0     1     1    24
 -3.8976949363247110E-01 a        25     0     1     1    25
 -2.5914277908384936E-01 a        26     0     2     1     1
  2.8968314315819449E-02 a        27     0     2     1     2
  7.3753722495581953E-01 a        28     0     2     1     3
 -1.1036758890112534E-01 a        29     0     2     1     4
 -3.7528634020367291E-01 a        30     0     2     1     5
 -6.1026651713949512E-02 a        31     0     2     1     6
 -1.1344039898871620E-01 a        32     0     2     1     7
 -1.2338446046660245E-01 a        33     0     2     1     8
 -2.6293832499514574E-01 a        34     0     2     1     9
 -1.6593974217716571E-02 a        35     0     2     1    10
  3.6943760241909825E-02 a        36     0     2     1    11
  1.2253014979198767E-01 a        37     0     2     1    12
  2.1668621529358674E-02 a        38     0     2     1    13
 -1.4548616820583085E-01 a        39     0     2     1    14
  2.4044179643384520E-01 a        40     0     2     1    15
 -8.6079806940685999E-01 a        41     0     2     1    16
  9.3520645526043736E-02 a        42     0     2     1    17
  7.8251469225420034E-01 a        43     0     2     1    18
 -2.8681929308657439E-01 a        44     0     2     1    19
  1.0557714955873350E-01 a        45     0     2     1    20
 -4.9153765678546034E-02 a        46     0     2     1    21
  6.0607119504108342E-01 a        47     0     2     1    22
 -6.9590674613698533E-01 a        48     0     2     1    23
 -1.8301150565658422E-01 a        49     0     2     1    24
  3.3278855715170597E-01 a        50     0     2     1    25
 -1.5569592102431351E-01 a        51     0     3     1     1
  4.0608953669905565E-02 a        52     0     3     1     2
 -3.1303184733172105E-03 a        53     0     3     1     3
 -1.6403691315343330E-01 a        54     0     3     1     4
 -2.1415267636465987E-01 a        55     0     3     1     5
 -7.1685903764529366E-02 a        56     0     3     1     6
  3.1575634265685118E-02 a        57     0     3     1     7
  1.0167174652801897E-01 a        58     0     3     1     8
 -1.5442017833276619E-01 a        59     0     3     1     9
  8.0035009433513354E-02 a        60     0     3     1    10
 -6.5704027143699023E-02 a        61     0     3     1    11
  2.6896154897866958E-01 a        62     0     3     1    12
  1.2151634249764433E-01 a        63     0     3     1    13
 -7.7686195501183983E-02 a        64     0     3     1    14
  1.2537568545431363E-01 a        65     0     3     1    15
 -1.4633784554265997E-01 a        66     0     3     1    16
 -3.4772098474221094E-02 a        67     0     3     1    17
 -1.2115612606519774E-01 a        68     0     3     1    18
  3.5382857418226904E-01 a        69     0     3     1    19
  2.3109707560151171E-01 a        70     0     3     1    20
  1.6222529359542923E-01 a        71     0     3     1    21
 -2.5086702366430177E-02 a        72     0     3     1    22
 -2.8006899395621970E-01 a        73     0     3     1    23
 -3.6253665919853406E-02 a        74     0     3     1    24
  1.1641083637472599E-01 a        75     0     3     1    25
 -2.9686741443106922E-02 a        76     0     4     1     1
  4.2796933885352467E-02 a        77     0     4     1     2
 -2.2148280727856617E-01 a        78     0     4     1     3
 -8.7585772353801356E-02 a        79     0     4     1     4
  1.2694525752196412E-01 a        80     0     4     1     5
  1.5488272605363490E-01 a        81     0     4     1     6
 -1.1449212508460643E-01 a        82     0     4     1     7
 -8.9238014319651698E-02 a        83     0     4     1     8
  1.5174185717494149E-01 a        84     0     4     1     9
  9.0205903763353704E-02 a        85     0     4     1    10
  1.1834237849997323E-01 a        86     0     4     1    11
 -1.2793078955008039E-01 a        87     0     4     1    12
  1.7391799010512507E-01 a        88     0     4     1    13
  2.5038747763285557E-01 a        89     0     4     1    14
  4.0374592109986472E-02 a        90     0     4     1    15
 -1.4659505582835147E-01 a        91     0     4     1    16
  2.2195617065717760E-01 a        92     0     4     1    17
 -6.4125599039196830E-03 a        93     0     4     1    18
  1.3496278430690370E-01 a        94     0     4     1    19
 -2.1830047133978578E-01 a        95     0     4     1    20
 -1.2237641658546611E-01 a        96     0     4     1    21
  2.8286693305893279E-01 a        97     0     4     1    22
 -2.4318956110099908E-02 a        98     0     4     1    23
  2.4629818252582123E-02 a        99     0     4     1    24
  5.6330398198193160E-02 a       100     0     4     1    25
 -4.1797081102215174E-02 a       101     0     5     1     1
 -9.5678550145686520E-02 a       102     0     5     1     2
  3.2468874687958704E-01 a       103     0     5     1     3
  2.7346857516950901E-01 a       104     0     5     1     4
 -1.6285834275576841E-01 a       105     0     5     1     5
 -6.5182641028546373E-01 a       106     0     5     1     6
  1.7294556566891643E+00 a       107     0     5     1     7
 -6.0363992013421110E-03 a       108     0     5     1     8
  4.1699704840908003E-01 a       109     0     5     1     9
 -7.3182701857663512E-01 a       110     0     5     1    10
  5.8704642041804789E-01 a       111     0     5     1    11
 -1.6514460265546213E-01 a       112     0     5     1    12
 -2.8538114242006440E-01 a       113     0     5     1    13
 -3.4005595131698256E-02 a       114     0     5     1    14
  1.5736911064515940E-01 a       115     0     5     1    15
 -1.3689899746268677E-02 a       116     0     5     1    16
 -2.5117539089287788E-01 a       117     0     5     1    17
  7.3739780279686211E-03 a       118     0     5     1    18
  5.8508738920866943E-01 a       119     0     5     1    19
  5.3713603420413103E-01 a       120     0     5     1    20
 -4.9703133690481022E-01 a       121     0     5     1    21
 -7.7941304483128025E-03 a       122     0     5     1    22
 -3.6597569198588503E-01 a       123     0     5     1    23
 -4.6712700185293737E-01 a       124     0     5     1    24
  5.8057557088153788E-01 a       125     0     5     1    25
 -3.3892514312207217E-01 a       126     0     6     1     1
 -2.0472581115427962E-01 a       127     0     6     1     2
 -5.5260823795184030E-02 a       128     0     6     1     3
  8.2859015434460226E-02 a       129     0     6     1     4
  1.7456237334295954E+00 a       130     0     6     1     5
  9.3457912323663128E-02 a       131     0     6     1     6
 -6.0949145613751636E-02 a       132     0     6     1     7
  2.4092788352932837E-01 a       133     0     6     1     8
 -3.5232372117679672E-01 a       134     0     6     1     9
 -5.9934349781114005E-01 a       135     0     6     1    10
 -1.1721159413453978E-01 a       136     0     6     1    11
 -1.6044970333056724E-01 a       137     0     6     1    12
 -3.0946117980434185E-01 a       138     0     6     1    13
  7.7845287962334186E-01 a       139     0     6     1    14
 -3.9994709053237176E-01 a       140     0     6     1    15
  7.6193682125346041E-01 a       141     0     6     1    16
 -1.1051290455518990E-01 a       142     0     6     1    17
 -2.6851819228722557E-02 a       143     0     6     1    18
  1.5578485347413912E-01 a       144     0     6     1    19
 -8.2361897034630815E-02 a       145     0     6     1    20
 -7.4773885008116869E-01 a       146     0     6     1    21
 -3.4651757372940140E-01 a       147     0     6     1    22
  5.1607806138746626E-01 a       148     0     6     1    23
  5.8559738621536450E-01 a       149     0     6     1    24
 -2.0354925346151448E-01 a       150     0     6     1    25
  8.7005969174900999E-02 a       151     0     7     1     1
 -1.8008567298471750E-02 a       152     0     7     1     2
 -2.3317957402035522E-01 a       153     0     7     1     3
  2.3912751126580235E-02 a       154     0     7     1     4
  6.7930526551155709E-02 a       155     0     7     1     5
 -9.9092836230179726E-02 a       156     0     7     1     6
  3.9283453683975039E-02 a       157     0     7     1     7
  1.0752658141928544E-01 a       158     0     7     1     8
 -7.2930440649059528E-02 a       159     0     7     1     9
  2.3338154021513191E-01 a       160     0     7     1    10
 -2.0586060254089694E-02 a       161     0     7     1    11
  4.4751940670321282E-02 a       162     0     7     1    12
  1.1322823252039929E-01 a       163     0     7     1    13
 -4.3886572729239917E-02 a       164     0     7     1    14
  1.8595379812987114E-02 a       165     0     7     1    15
  1.5006747664473211E-01 a       166     0     7     1    16
  1.0758429593410014E-01 a       167     0     7     1    17
  5.4774475049949471E-02 a       168     0     7     1    18
 -1.9375792160857550E-01 a       169     0     7     1    19
 -7.1050758491497015E-02 a       170     0     7     1    20
  2.3008444405242429E-01 a       171     0     7     1    21
  1.1912178510655165E-01 a       172     0     7     1    22
  1.7309363377073944E-01 a       173     0     7     1    23
 -7.0464551023032923E-02 a       174     0     7     1    24
 -2.1188648854233480E-01 a       175     0     7     1    25
  1.8587838224631870E-01 a       176     0     8     1     1
  2.5496344921735270E-01 a       177     0     8     1     2
  6.0859799209141932E-02 a       178     0     8     1     3
 -7.4540394584191080E-02 a       179     0     8     1     4
  2.2485437543052209E-01 a       180     0     8     1     5
 -1.6759664341932094E-02 a       181     0     8     1     6
  1.9390084414239656E-01 a       182     0     8     1     7
 -3.6637081126175794E-02 a       183     0     8     1     8
 -5.8747769177870848E-02 a       184     0     8     1     9
  2.5047285727144326E-02 a       185     0     8     1    10
 -2.8077164333734428E-01 a       186     0     8     1    11
  5.4868668739275803E-02 a       187     0     8     1    12
 -1.3980242000259974E-01 a       188     0     8     1    13
  2.6277490921750285E-01 a       189     0     8     1    14
 -1.4280630786453510E-01 a       190     0     8     1    15
 -3.5924842207978049E-03 a       191     0     8     1    16
 -8.8955903752677701E-03 a       192     0     8     1    17
 -7.6229669610243495E-02 a       193     0     8     1    18
 -1.5823516472728685E-01 a       194     0     8     1    19
  7.1736509072929319E-02 a       195     0     8     1    20
 -1.4550977084836433E-01 a       196     0     8     1    21
 -2.3306604987897928E-01 a       197     0     8     1    22
  6.3276758232271579E-02 a       198     0     8     1    23
  2.0756067376598381E-01 a       199     0     8     1    24
  1.9247579941791382E-02 a       200     0     8     1    25
 -5.1480450084565928E-02 a       201     0     9     1     1
  6.8868514044625151E-01 a       202     0     9     1     2
 -1.9104022168228463E-01 a       203     0     9     1     3
 -9.0173451465105706E-03 a       204     0     9     1     4
 -4.8319099125136195E-01 a       205     0     9     1     5
  1.0485367497421130E+00 a       206     0     9     1     6
 -1.6992500661295353E+00 a       207     0     9     1     7
 -2.4486342738506948E-02 a       208     0     9     1     8
 -2.4832550153761793E-01 a       209     0     9     1     9
 -1.3180308180216876E-01 a       210     0     9     1    10
  7.3107360370960917E-01 a       211     0     9     1    11
  1.0638918776290025E-01 a       212     0     9     1    12
  5.6142649150826882E-02 a       213     0     9     1    13
  3.2162247097166657E-01 a       214     0     9     1    14
 -4.8820132836952690E-01 a       215     0     9     1    15
  1.2501795546673650E-02 a       216     0     9     1    16
  1.5487214605254992E-01 a       217     0     9     1    17
 -1.2399111189625170E-01 a       218     0     9     1    18
 -8.7325859638577485E-01 a       219     0     9     1    19
 -4.7937626162422517E-02 a       220     0     9     1    20
  2.1521064438767720E-01 a       221     0     9     1    21
 -6.4002294138014601E-02 a       222     0     9     1    22
  1.9631233216500191E-01 a       223     0     9     1    23
  8.9717249237717767E-01 a       224     0     9     1    24
 -4.1323247073840397E-01 a       225     0     9     1    25
  5.0872766485877052E-01 a       226     0    10     1     1
 -1.6186203313263081E-01 a       227     0    10     1     2
  2.3945429883510802E-01 a       228     0    10     1     3
  3.0360490588269273E-01 a       229     0    10     1     4
 -3.9460081101621297E-01 a       230     0    10     1     5
 -1.5655459485930437E-01 a       231     0    10     1     6
  8.1718496335256144E-02 a       232     0    10     1     7
 -6.9525678486386189E-02 a       233     0    10     1     8
 -2.2818102719872563E-01 a       234     0    10     1     9
  7.9683098348536610E-02 a       235     0    10     1    10
 -2.2563124945882876E-01 a       236     0    10     1    11
 -1.2007221305868471E-01 a       237     0    10     1    12
  1.2450641035634804E-02 a       238     0    10     1    13
  1.1388818928262696E-02 a       239     0    10     1    14
  8.9315702907849071E-02 a       240     0    10     1    15
  1.6211003555643828E-02 a       241     0    10     1    16
 -3.5910416745478063E-01 a       242     0    10     1    17
 -1.6108233285146936E-01 a       243     0    10     1    18
  5.0413275165314964E-01 a       244     0    10     1    19
 -3.3803177689463226E-01 a       245     0    10     1    20
  5.0245574278574422E-02 a       246     0    10     1    21
  1.0861980455161065E-01 a       247     0    10     1    22
  7.0489416994232515E-02 a       248     0    10     1    23
  4.5829838542932835E-02 a       249     0    10     1    24
 -2.9109430298976813E-01 a       250     0    10     1    25
 -6.8435872199747441E-03 a       251     0    11     1     1
  1.1288831455846646E-01 a       252     0    11     1     2
  1.0198151781815842E-01 a       253     0    11     1     3
