################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.5251514826470702E-01 a         1     0     1     1     1
  2.2090794279171666E-01 a         2     0     1     1     2
 -3.7321365060333828E-01 a         3     0     1     1     3
 -1.7413978642911310E-01 a         4     0     1     1     4
  1.7120723346161795E-01 a         5     0     1     1     5
 -5.1333399856112565E-02 a         6     0     1     1     6
  1.4848415263127834E-01 a         7     0     1     1     7
  4.0888761185326122E-01 a         8     0     1     1     8
  2.1114444485655337E-01 a         9     0     1     1     9
 -8.1908069838586184E-01 a        10     0     1     1    10
  2.8233601752644583E-02 a        11     0     1     1    11
  2.5461582997216087E-01 a        12     0     1     1    12
  3.5044643245612278E-01 a        13     0     1     1    13
 -6.1678419988709175E-02 a        14     0     1     1    14
 -5.1083060960807218E-02 a        15     0     1     1    15
 -1.5854048247805222E-01 a        16     0     1     1    16
  9.4940126913945821E-02 a        17     0     1     1    17
  3.0353475798742983E-02 a        18     0     1     1    18
 -1.4745729174798186E-01 a        19     0     1     1    19
 -1.1937294415325983E-01 a        20     0     1     1    20
  4.1281077672284544E-01 a        21     0     1     1    21
 -9.7274564825110446E-02 a        22     0     1     1    22
  7.5025757358925124E-02 a        23     0     1     1    23
  2.5953075207361571E-02 a        24     0     1     1    24
 -1.5782620865580438E-01 a        25     0     1     1    25
  1.2222974374850766E-01 a        26     0     2     1     1
  2.7681007545257666E-02 a        27     0     2     1     2
  7.2783249956733548E-02 a        28     0     2     1     3
 -8.3256686049475639E-03 a        29     0     2     1     4
  1.1485086933782887E-01 a        30     0     2     1     5
 -6.5838770703821131E-02 a        31     0     2     1     6
  4.2897409563121033E-02 a        32     0     2     1     7
  5.5348831453308114E-02 a        33     0     2     1     8
  2.8517846477296428E-02 a        34     0     2     1     9
  2.4053706313167302E-02 a        35     0     2     1    10
 -2.1928633229794353E-02 a        36     0     2     1    11
  4.6425971762717858E-02 a        37     0     2     1    12
  1.1768692513011374E-01 a        38     0     2     1    13
 -2.0541545345770289E-02 a        39     0     2     1    14
  6.8681344805289826E-02 a        40     0     2     1    15
  8.3323949143096921E-03 a        41     0     2     1    16
 -1.6976736130339792E-01 a        42     0     2     1    17
 -2.4102730677203001E-02 a        43     0     2     1    18
 -1.2395681841697696E-01 a        44     0     2     1    19
 -2.3274622798433401E-02 a        45     0     2     1    20
 -7.2103374441467938E-03 a        46     0     2     1    21
 -9.9305683192137673E-03 a        47     0     2     1    22
 -6.5780772951562413E-02 a        48     0     2     1    23
 -1.4435114264163013E-01 a        49     0     2     1    24
  6.9367771204028567E-02 a        50     0     2     1    25
  8.7531360404612249E-02 a        51     0     3     1     1
 -8.1428039320176990E-02 a        52     0     3     1     2
  1.3039674702373202E-01 a        53     0     3     1     3
 -4.2487513398269339E-02 a        54     0     3     1     4
 -7.5583304225695896E-02 a        55     0     3     1     5
  7.4946928476523095E-02 a        56     0     3     1     6
 -1.1859440305521590E-01 a        57     0     3     1     7
 -1.4382433977034420E-01 a        58     0     3     1     8
 -6.8824952731562083E-02 a        59     0     3     1     9
 -5.3483581650347244E-02 a        60     0     3     1    10
  4.3312370423382394E-02 a        61     0     3     1    11
