################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.0590355391694461E-02 a         1     0     1     1     1
 -9.8236292464495889E-02 a         2     0     1     1     2
 -7.4535605051349346E-02 a         3     0     1     1     3
  2.5855845851303177E-01 a         4     0     1     1     4
  7.5482445100863660E-02 a         5     0     1     1     5
  2.2663299526986155E-01 a         6     0     1     1     6
  1.1475758440763056E-01 a         7     0     1     1     7
  2.8839806083640013E-01 a         8     0     1     1     8
 -1.9952806880843141E-01 a         9     0     1     1     9
  1.2139243880091448E-01 a        10     0     1     1    10
 -2.5890336696878829E-02 a        11     0     1     1    11
 -5.5983625736826602E-02 a        12     0     1     1    12
 -7.0567981191198573E-02 a        13     0     1     1    13
  1.5523410684103556E-01 a        14     0     1     1    14
  2.4355658756334404E-02 a        15     0     1     1    15
  3.0814942168796069E-02 a        16     0     1     1    16
  1.8145552151345085E-01 a        17     0     1     1    17
  1.5056003742089893E-01 a        18     0     1     1    18
  1.3537533220592038E-01 a        19     0     1     1    19
  6.0908010432120047E-02 a        20     0     1     1    20
 -1.3384365296874171E-01 a        21     0     1     1    21
 -8.0690353861156954E-03 a        22     0     1     1    22
 -1.1965722127602224E-01 a        23     0     1     1    23
 -7.4963413047588176E-02 a        24     0     1     1    24
  1.8264383285851735E-01 a        25     0     1     1    25
  6.4871118734290672E-03 a        26     0     2     1     1
 -7.5943428305768418E-02 a        27     0     2     1     2
 -1.1881035237138465E-01 a        28     0     2     1     3
 -1.1902180070707406E-01 a        29     0     2     1     4
  6.4995534246327327E-02 a        30     0     2     1     5
  2.2463928766419800E-02 a        31     0     2     1     6
  2.8002718366480017E-01 a        32     0     2     1     7
  6.8637349941250161E-02 a        33     0     2     1     8
 -6.3532495593908250E-02 a        34     0     2     1     9
  1.8485310123018198E-01 a        35     0     2     1    10
 -1.2046168092977606E-01 a        36     0     2     1    11
  1.3010000365333327E-01 a        37     0     2     1    12
  5.7073170096594059E-02 a        38     0     2     1    13
  1.3263058696658456E-02 a        39     0     2     1    14
  4.3656842027321549E-02 a        40     0     2     1    15
 -9.2459725055697342E-02 a        41     0     2     1    16
 -1.8501488761945556E-01 a        42     0     2     1    17
 -2.3243669104627512E-01 a        43     0     2     1    18
  1.1402545071756356E-01 a        44     0     2     1    19
 -1.1275335927581702E-01 a        45     0     2     1    20
  1.3142497059750496E-01 a        46     0     2     1    21
  2.4940054345293905E-01 a        47     0     2     1    22
 -9.0413368475577877E-02 a        48     0     2     1    23
  1.7737487440220273E-02 a        49     0     2     1    24
 -1.3865867936101706E-01 a        50     0     2     1    25
 -1.1966171663761564E-01 a        51     0     3     1     1
 -2.2180757886311397E-01 a        52     0     3     1     2
 -1.5243498728251006E-01 a        53     0     3     1     3
  6.5672629013624221E-03 a        54     0     3     1     4
  1.3924101983119930E-02 a        55     0     3     1     5
 -2.4461389378306584E-02 a        56     0     3     1     6
  9.7893153536160848E-02 a        57     0     3     1     7
  1.3795972314849164E-01 a        58     0     3     1     8
 -2.4220862115142916E-01 a        59     0     3     1     9
 -3.7535789208725467E-01 a        60     0     3     1    10
  1.7163918005745890E-01 a        61     0     3     1    11
  6.0473176130160566E-02 a        62     0     3     1    12
 -1.3375410105104891E-02 a        63     0     3     1    13
  2.3989968694725650E-01 a        64     0     3     1    14
 -9.7390910797497912E-02 a        65     0     3     1    15
 -1.9128990066699100E-01 a        66     0     3     1    16
  8.2514386118010513E-02 a        67     0     3     1    17
  2.1432483337508731E-01 a        68     0     3     1    18
 -2.9915261724570730E-01 a        69     0     3     1    19
  1.1142297456556165E-01 a        70     0     3     1    20
  1.6122152086509089E-01 a        71     0     3     1    21
 -1.3214176638915540E-01 a        72     0     3     1    22
 -5.3247908836222622E-02 a        73     0     3     1    23
 -1.1729900707952889E-01 a        74     0     3     1    24
 -1.9436347733611428E-01 a        75     0     3     1    25
 -7.9668921082589356E-02 a        76     0     4     1     1
 -1.9008362675264598E-01 a        77     0     4     1     2
  2.6561205881003253E-01 a        78     0     4     1     3
  3.8796445594791236E-02 a        79     0     4     1     4
  1.3075817621058813E-01 a        80     0     4     1     5
 -1.5458389493027697E-01 a        81     0     4     1     6
 -1.7583051921994344E-01 a        82     0     4     1     7
  2.4121671064926337E-01 a        83     0     4     1     8
 -4.0892818905419751E-02 a        84     0     4     1     9
