################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.4747269874337038E-01 a         1     0     1     1     1
 -2.4647620814854343E-01 a         2     0     1     1     2
  4.5571569816628008E-02 a         3     0     1     1     3
  1.1894453970860455E-01 a         4     0     1     1     4
  7.6743742557968953E-02 a         5     0     1     1     5
  1.0546345247522004E-01 a         6     0     1     1     6
 -2.3590630287488874E-02 a         7     0     1     1     7
  1.1895918926011424E-01 a         8     0     1     1     8
 -5.0975857076769451E-02 a         9     0     1     1     9
  5.1211123625116622E-02 a        10     0     1     1    10
  1.3971819769551713E-01 a        11     0     1     1    11
 -2.2938732345409796E-01 a        12     0     1     1    12
  1.6312865448282302E-01 a        13     0     1     1    13
 -4.4394039225278598E-02 a        14     0     1     1    14
 -5.5874580090482198E-02 a        15     0     1     1    15
 -1.3513148453256013E-01 a        16     0     1     1    16
  2.2657632548053124E-02 a        17     0     1     1    17
  1.1719442472737504E-01 a        18     0     1     1    18
 -1.8557443749292962E-01 a        19     0     1     1    19
  1.2374331427913761E-01 a        20     0     1     1    20
 -7.3299802663917099E-02 a        21     0     1     1    21
 -1.5632634055660305E-01 a        22     0     1     1    22
  4.7357773401125208E-02 a        23     0     1     1    23
  1.6558963511040156E-01 a        24     0     1     1    24
  1.9263638931848401E-01 a        25     0     1     1    25
  2.0947649609740529E-01 a        26     0     2     1     1
 -9.4535388786184893E-02 a        27     0     2     1     2
 -2.6241541681128733E-01 a        28     0     2     1     3
  1.5588247557256778E-02 a        29     0     2     1     4
  1.6058492393295876E-01 a        30     0     2     1     5
  1.5544565322705581E-01 a        31     0     2     1     6
  8.6095466975036949E-02 a        32     0     2     1     7
  1.9203942373219202E-01 a        33     0     2     1     8
  1.9541341690587320E-02 a        34     0     2     1     9
 -5.0143607396833142E-02 a        35     0     2     1    10
  1.3551744755545395E-02 a        36     0     2     1    11
 -3.5916372503334414E-04 a        37     0     2     1    12
 -1.1443772226698472E-01 a        38     0     2     1    13
  1.3590022610072702E-01 a        39     0     2     1    14
  3.1502444568574574E-02 a        40     0     2     1    15
  1.9131046109911804E-02 a        41     0     2     1    16
 -9.4908259822348032E-02 a        42     0     2     1    17
  1.3492900464730359E-01 a        43     0     2     1    18
 -1.0290702803195946E-01 a        44     0     2     1    19
  3.8298040219594515E-02 a        45     0     2     1    20
  4.0082843692742953E-02 a        46     0     2     1    21
  2.0720381104861813E-02 a        47     0     2     1    22
 -7.4861086066127458E-02 a        48     0     2     1    23
 -6.1290842707816630E-02 a        49     0     2     1    24
  2.7561849461650617E-01 a        50     0     2     1    25
 -2.3226971033233099E-01 a        51     0     3     1     1
 -1.0942238713739484E-01 a        52     0     3     1     2
 -2.0708886994241657E-01 a        53     0     3     1     3
  1.7270784501227340E-01 a        54     0     3     1     4
 -1.7639662386949542E-02 a        55     0     3     1     5
 -6.9570774443485139E-02 a        56     0     3     1     6
  2.0005048358216812E-01 a        57     0     3     1     7
 -1.4532368621625080E-02 a        58     0     3     1     8
 -3.3229508115069480E-02 a        59     0     3     1     9
  2.8654575279164995E-01 a        60     0     3     1    10
 -1.0439144526946276E-01 a        61     0     3     1    11
  1.2138305004918234E-01 a        62     0     3     1    12
  2.3785457326284509E-02 a        63     0     3     1    13
 -8.6265966427090529E-02 a        64     0     3     1    14
  2.3766394642850219E-01 a        65     0     3     1    15
 -8.3687121889090207E-02 a        66     0     3     1    16
  2.4537969391281950E-01 a        67     0     3     1    17
  1.3669155561067192E-01 a        68     0     3     1    18
  2.9382364362470631E-03 a        69     0     3     1    19
  1.9845095797440976E-01 a        70     0     3     1    20
  2.0495965163727212E-01 a        71     0     3     1    21
  8.5993358426072076E-03 a        72     0     3     1    22
 -2.4214819892542646E-02 a        73     0     3     1    23
  4.6454076527610792E-02 a        74     0     3     1    24
 -2.1467164291601745E-01 a        75     0     3     1    25
  1.5393304882528966E-01 a        76     0     4     1     1
 -4.3968270045905311E-02 a        77     0     4     1     2
 -1.5841313307616131E-01 a        78     0     4     1     3
  1.6742506127690002E-01 a        79     0     4     1     4
 -5.9577157059320568E-02 a        80     0     4     1     5
 -1.6324582414703932E-02 a        81     0     4     1     6
