################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.4053713613156383E-02 a         1     0     1     1     1
 -1.5029757410107281E-01 a         2     0     1     1     2
 -3.9699702809059223E-01 a         3     0     1     1     3
  3.0586722946150804E-02 a         4     0     1     1     4
 -2.3237416580300579E-01 a         5     0     1     1     5
 -6.8661025469018783E-02 a         6     0     1     1     6
 -2.7284248175123932E-01 a         7     0     1     1     7
  3.3143235872843702E-01 a         8     0     1     1     8
  5.9125544312746893E-02 a         9     0     1     1     9
 -1.6259679788515288E-01 a        10     0     1     1    10
 -1.6043361722576374E-01 a        11     0     1     1    11
  2.7242654324028931E-01 a        12     0     1     1    12
 -1.0058292720623116E-01 a        13     0     1     1    13
 -3.2325938402163634E-01 a        14     0     1     1    14
  1.5320984048614200E-01 a        15     0     1     1    15
 -3.7747221757169054E-02 a        16     0     1     1    16
  4.2220239744084576E-01 a        17     0     1     1    17
 -1.6252893563062171E-01 a        18     0     1     1    18
 -2.9887789993757091E-01 a        19     0     1     1    19
 -2.8141305535493066E-01 a        20     0     1     1    20
 -2.4188732229800164E-01 a        21     0     1     1    21
 -1.8582752493136820E-01 a        22     0     1     1    22
  1.9618822888538204E-01 a        23     0     1     1    23
 -2.2607217836615590E-01 a        24     0     1     1    24
 -3.9897549643162145E-01 a        25     0     1     1    25
  1.3280909767448820E-01 a        26     0     2     1     1
 -9.8293218986643172E-02 a        27     0     2     1     2
 -7.0698338010474829E-02 a        28     0     2     1     3
 -1.4610227701670231E-01 a        29     0     2     1     4
 -1.5431663844910307E-01 a        30     0     2     1     5
  9.5098383850782439E-02 a        31     0     2     1     6
 -9.8823842410505458E-02 a        32     0     2     1     7
 -1.2287758573723062E-01 a        33     0     2     1     8
  5.4449492248757392E-02 a        34     0     2     1     9
 -2.1283983415545431E-02 a        35     0     2     1    10
  1.6408731535626903E-01 a        36     0     2     1    11
  1.2560549460626455E-01 a        37     0     2     1    12
  2.0401174738015801E-01 a        38     0     2     1    13
  9.8813419526615626E-02 a        39     0     2     1    14
  7.4335277463336680E-02 a        40     0     2     1    15
  7.2167802530643602E-02 a        41     0     2     1    16
 -7.7859373432028603E-02 a        42     0     2     1    17
  7.9693790135199200E-02 a        43     0     2     1    18
 -1.8237971492018396E-01 a        44     0     2     1    19
  2.7937669403707451E-02 a        45     0     2     1    20
 -1.5359048979626683E-01 a        46     0     2     1    21
  1.4313556709116515E-01 a        47     0     2     1    22
  1.5728544247975754E-01 a        48     0     2     1    23
 -7.0677213919541654E-02 a        49     0     2     1    24
 -7.2604724890367761E-02 a        50     0     2     1    25
  9.1803710408607311E-02 a        51     0     3     1     1
 -2.6238293940945220E-02 a        52     0     3     1     2
  4.6331111583207157E-02 a        53     0     3     1     3
 -4.5191841996193131E-02 a        54     0     3     1     4
 -1.8335526911246369E-01 a        55     0     3     1     5
 -2.7675456241104696E-01 a        56     0     3     1     6
 -1.9514122114380872E-01 a        57     0     3     1     7
  9.6263407980248378E-02 a        58     0     3     1     8
 -1.5979392621865665E-01 a        59     0     3     1     9
  3.2137757853487113E-04 a        60     0     3     1    10
  4.8948361723325687E-02 a        61     0     3     1    11
  1.4230223157046676E-01 a        62     0     3     1    12
  8.4689249310894291E-02 a        63     0     3     1    13
 -1.3131835865968366E-01 a        64     0     3     1    14
  2.8688756706743493E-02 a        65     0     3     1    15
 -1.0319445308553930E-01 a        66     0     3     1    16
 -1.4568043623837418E-01 a        67     0     3     1    17
  1.6808779532728058E-01 a        68     0     3     1    18
  2.0595730736613138E-01 a        69     0     3     1    19
 -2.9946525311277509E-02 a        70     0     3     1    20
  1.0885756764097747E-01 a        71     0     3     1    21
 -2.4993823509495017E-01 a        72     0     3     1    22
 -9.8993361076939401E-02 a        73     0     3     1    23
 -4.7233244745286201E-02 a        74     0     3     1    24
  1.3807890223485816E-01 a        75     0     3     1    25
  4.3533161421008090E-02 a        76     0     4     1     1
  1.2993667921005936E-01 a        77     0     4     1     2
 -6.1797850881842968E-02 a        78     0     4     1     3
  2.4375828320104739E-01 a        79     0     4     1     4
 -1.8587525045763515E-02 a        80     0     4     1     5
 -5.1819726738794009E-02 a        81     0     4     1     6
 -7.3618404936395945E-02 a        82     0     4     1     7
  3.1044743165966004E-02 a        83     0     4     1     8
  1.6401432178659250E-01 a        84     0     4     1     9
 -5.3263589106301822E-02 a        85     0     4     1    10
  2.7780724635525913E-02 a        86     0     4     1    11
  2.6380509161880211E-01 a        87     0     4     1    12
 -1.4446641482308492E-01 a        88     0     4     1    13
 -7.3699282971144489E-02 a        89     0     4     1    14
 -2.2714960397024275E-01 a        90     0     4     1    15
  1.6292728994128114E-01 a        91     0     4     1    16
 -1.0824571449593824E-03 a        92     0     4     1    17
 -7.3946130505978591E-02 a        93     0     4     1    18
 -4.3270011446380513E-02 a        94     0     4     1    19
 -3.0632991734949613E-02 a        95     0     4     1    20
 -1.6777845712541922E-01 a        96     0     4     1    21
  2.2657017584484568E-01 a        97     0     4     1    22
  3.2375553868946715E-02 a        98     0     4     1    23
  1.2998870474784838E-01 a        99     0     4     1    24
  1.1663944145634160E-01 a       100     0     4     1    25
  1.1899457322526565E-01 a       101     0     5     1     1
  2.1373187748084985E-02 a       102     0     5     1     2
  1.6716130807939991E-01 a       103     0     5     1     3
 -2.9933570385433209E-02 a       104     0     5     1     4
 -1.3451393507021148E-01 a       105     0     5     1     5
  4.9960346254050841E-01 a       106     0     5     1     6
  3.0815143842596104E-01 a       107     0     5     1     7
  1.7085644003064121E-01 a       108     0     5     1     8
  2.9592657005293274E-02 a       109     0     5     1     9
  1.0974672628417434E-01 a       110     0     5     1    10
 -1.3111166934381007E-02 a       111     0     5     1    11
  4.0809065406296162E-02 a       112     0     5     1    12
 -2.0868665958919036E-02 a       113     0     5     1    13
  3.5726423291811360E-01 a       114     0     5     1    14
 -2.0923515028227230E-01 a       115     0     5     1    15
  9.3050437568070965E-02 a       116     0     5     1    16
 -1.6508013114121831E-01 a       117     0     5     1    17
 -1.2329476725895426E-01 a       118     0     5     1    18
  1.8708317759556864E-01 a       119     0     5     1    19
  5.8120605683819049E-01 a       120     0     5     1    20
 -8.1868253136661212E-02 a       121     0     5     1    21
 -4.2770916331329317E-01 a       122     0     5     1    22
  1.4825612319068805E-02 a       123     0     5     1    23
  1.1446326408079065E-01 a       124     0     5     1    24
  2.6951693520179448E-01 a       125     0     5     1    25
 -1.3204628367953120E-01 a       126     0     6     1     1
  4.4082464008697288E-02 a       127     0     6     1     2
  1.0288247657619035E-01 a       128     0     6     1     3
  6.7518716105563759E-02 a       129     0     6     1     4
  1.1865358543109197E-01 a       130     0     6     1     5
 -1.4461071636857914E-01 a       131     0     6     1     6
 -1.0603614080302040E-01 a       132     0     6     1     7
  1.3534946762430890E-02 a       133     0     6     1     8
 -6.9729868433039993E-02 a       134     0     6     1     9
 -9.7021537443406441E-02 a       135     0     6     1    10
 -8.9443072878967911E-02 a       136     0     6     1    11
 -1.3906431743082984E-01 a       137     0     6     1    12
 -6.2636635243921143E-02 a       138     0     6     1    13
 -2.2976148046990049E-02 a       139     0     6     1    14
 -5.4552265556461338E-03 a       140     0     6     1    15
  1.5218342320251199E-01 a       141     0     6     1    16
  3.3174699140854184E-02 a       142     0     6     1    17
  6.9616541683605343E-02 a       143     0     6     1    18
  6.4517192055419906E-02 a       144     0     6     1    19
 -1.0795059150471030E-01 a       145     0     6     1    20
 -1.7212515072210083E-02 a       146     0     6     1    21
 -9.1914579288941492E-02 a       147     0     6     1    22
  1.8739466849860813E-02 a       148     0     6     1    23
  8.4823244074204204E-02 a       149     0     6     1    24
  1.3117220956605138E-01 a       150     0     6     1    25
 -4.9831597482005795E-02 a       151     0     7     1     1
 -4.1833403671609391E-02 a       152     0     7     1     2
  7.2399583457176744E-02 a       153     0     7     1     3
 -5.8804286714036036E-02 a       154     0     7     1     4
 -1.3253074755547914E-01 a       155     0     7     1     5
  4.5658534331132719E-02 a       156     0     7     1     6
  1.7522805658119170E-01 a       157     0     7     1     7
 -5.2065277839229006E-02 a       158     0     7     1     8
  2.3588936594489268E-01 a       159     0     7     1     9
  7.5184840171794429E-02 a       160     0     7     1    10
 -6.6617625349996518E-02 a       161     0     7     1    11
  2.3145613619940672E-01 a       162     0     7     1    12
 -3.0236704402857830E-02 a       163     0     7     1    13
 -1.1618669582584307E-01 a       164     0     7     1    14
 -5.1349109390751581E-02 a       165     0     7     1    15
 -7.2509595144537559E-02 a       166     0     7     1    16
