################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.1344108704310647E-02 a         1     0     1     1     1
 -2.7058900273063728E-02 a         2     0     1     1     2
  2.5969629239714892E-01 a         3     0     1     1     3
 -1.5297353873097161E-01 a         4     0     1     1     4
 -1.1152935458549261E-01 a         5     0     1     1     5
  1.1207403792461396E-01 a         6     0     1     1     6
  1.2700456140018978E-02 a         7     0     1     1     7
  2.1908211871811786E-01 a         8     0     1     1     8
 -1.0631763759265632E-01 a         9     0     1     1     9
 -1.4935933482845590E-01 a        10     0     1     1    10
 -1.5386786866655336E-01 a        11     0     1     1    11
  9.6614568753328207E-03 a        12     0     1     1    12
 -3.3899743011890575E-02 a        13     0     1     1    13
  6.1187469457176014E-02 a        14     0     1     1    14
 -5.5476807786827419E-02 a        15     0     1     1    15
  1.0933075647002050E-01 a        16     0     1     1    16
 -1.2811658129569631E-02 a        17     0     1     1    17
  2.8941100972158650E-02 a        18     0     1     1    18
  2.2772838263519390E-01 a        19     0     1     1    19
  4.8274378542700953E-02 a        20     0     1     1    20
  9.9881186695790561E-02 a        21     0     1     1    21
  2.3252538500169143E-01 a        22     0     1     1    22
  1.0299036011652658E-01 a        23     0     1     1    23
 -1.9347697316064519E-01 a        24     0     1     1    24
 -1.2341495853209835E-02 a        25     0     1     1    25
 -6.8921984037913012E-02 a        26     0     2     1     1
 -5.2743213013147432E-02 a        27     0     2     1     2
  4.9454858580658852E-02 a        28     0     2     1     3
 -5.0723235494253630E-02 a        29     0     2     1     4
 -1.4048059136638752E-01 a        30     0     2     1     5
 -1.6832358050200946E-01 a        31     0     2     1     6
 -1.6269094467521208E-01 a        32     0     2     1     7
 -2.2292463452836631E-01 a        33     0     2     1     8
  1.3289994186235182E-01 a        34     0     2     1     9
 -5.0920462120237944E-02 a        35     0     2     1    10
 -6.3128306305542489E-02 a        36     0     2     1    11
  2.0144969432770726E-01 a        37     0     2     1    12
 -1.5836163958097671E-01 a        38     0     2     1    13
 -2.1624677768292541E-01 a        39     0     2     1    14
  8.6399592386992435E-02 a        40     0     2     1    15
 -1.2150621967505601E-01 a        41     0     2     1    16
  3.3831946540873209E-02 a        42     0     2     1    17
  5.7840120016763058E-02 a        43     0     2     1    18
  2.6923745036229352E-01 a        44     0     2     1    19
 -5.6269199559908722E-02 a        45     0     2     1    20
  8.3568812555963864E-02 a        46     0     2     1    21
  1.5442476899700988E-01 a        47     0     2     1    22
 -1.0306825216985473E-01 a        48     0     2     1    23
 -2.7111660908345801E-02 a        49     0     2     1    24
 -1.4464552558835168E-02 a        50     0     2     1    25
 -1.6050229482737020E-02 a        51     0     3     1     1
 -3.5337854994390405E-02 a        52     0     3     1     2
 -1.4405816961088475E-01 a        53     0     3     1     3
  2.4246122288171737E-01 a        54     0     3     1     4
 -1.0001467875719292E-01 a        55     0     3     1     5
  5.2298248089140242E-02 a        56     0     3     1     6
  5.2945373898342196E-02 a        57     0     3     1     7
  1.8707348303927496E-02 a        58     0     3     1     8
 -7.5226926344751505E-02 a        59     0     3     1     9
  5.3747365643082426E-02 a        60     0     3     1    10
 -7.6095889730310992E-02 a        61     0     3     1    11
 -2.9884636339054277E-01 a        62     0     3     1    12
  1.9828749539327079E-01 a        63     0     3     1    13
 -7.7574974594914456E-02 a        64     0     3     1    14
  1.1721861086203998E-01 a        65     0     3     1    15
 -4.2529654227562513E-01 a        66     0     3     1    16
  5.8577112911239841E-02 a        67     0     3     1    17
 -2.6618424026533277E-01 a        68     0     3     1    18
  2.2052909452727348E-01 a        69     0     3     1    19
  1.3434600711677275E-01 a        70     0     3     1    20
  2.9473780225506622E-02 a        71     0     3     1    21
 -2.0742959794284357E-01 a        72     0     3     1    22
  1.5547956546123975E-01 a        73     0     3     1    23
 -2.4614818242466144E-02 a        74     0     3     1    24
 -7.9580712536310008E-02 a        75     0     3     1    25
  2.7361172907413167E-01 a        76     0     4     1     1
  5.9469585338232329E-02 a        77     0     4     1     2
  1.6032708641567597E-01 a        78     0     4     1     3
 -6.0310274593678929E-02 a        79     0     4     1     4
 -2.0681679164129239E-02 a        80     0     4     1     5
 -5.2316262646552661E-02 a        81     0     4     1     6
 -1.7910844545621887E-01 a        82     0     4     1     7
  1.5271113344178536E-01 a        83     0     4     1     8
  1.5753478821510383E-01 a        84     0     4     1     9
 -1.6913759994960359E-01 a        85     0     4     1    10
 -1.2142948685128789E-01 a        86     0     4     1    11
  1.3350794288159544E-02 a        87     0     4     1    12
  1.8289838270236092E-01 a        88     0     4     1    13
  3.7114917337916511E-02 a        89     0     4     1    14
  1.5605684861461579E-03 a        90     0     4     1    15
  2.7457546859349052E-01 a        91     0     4     1    16
  3.7512343724273790E-02 a        92     0     4     1    17
  5.3522961090367326E-02 a        93     0     4     1    18
  3.4103796458674906E-01 a        94     0     4     1    19
 -1.5136273684282249E-02 a        95     0     4     1    20
 -6.8399628078784080E-02 a        96     0     4     1    21
 -3.2339663939068769E-01 a        97     0     4     1    22
  1.7261775048092906E-01 a        98     0     4     1    23
  1.6256250731772146E-01 a        99     0     4     1    24
 -8.8457539210001365E-02 a       100     0     4     1    25
 -6.8574696077038713E-03 a       101     0     5     1     1
  2.1888439250562677E-02 a       102     0     5     1     2
 -3.2718547270577811E-02 a       103     0     5     1     3
 -2.0306958862613833E-01 a       104     0     5     1     4
 -1.7743786755381868E-01 a       105     0     5     1     5
 -2.7202349853642144E-01 a       106     0     5     1     6
  2.8097777268407337E-01 a       107     0     5     1     7
 -6.7080061227433097E-02 a       108     0     5     1     8
 -1.9460170269726762E-01 a       109     0     5     1     9
 -1.5191074381587052E-01 a       110     0     5     1    10
 -9.0697729880071156E-03 a       111     0     5     1    11
  9.6636209571566822E-02 a       112     0     5     1    12
  1.7188136353947256E-01 a       113     0     5     1    13
 -1.5460515700759120E-01 a       114     0     5     1    14
  2.2747564213783611E-01 a       115     0     5     1    15
 -9.5467870869437810E-02 a       116     0     5     1    16
  1.3349584039567736E-01 a       117     0     5     1    17
 -1.7538369023756639E-01 a       118     0     5     1    18
 -1.7522155343748361E-01 a       119     0     5     1    19
 -2.3301430459561961E-01 a       120     0     5     1    20
  1.3418705644153239E-01 a       121     0     5     1    21
 -7.4326531550880995E-04 a       122     0     5     1    22
  1.3321155882374430E-01 a       123     0     5     1    23
  9.6346222160198766E-02 a       124     0     5     1    24
  2.9449088290912834E-02 a       125     0     5     1    25
  1.5183771558806339E-01 a       126     0     6     1     1
  1.6465982002259119E-01 a       127     0     6     1     2
  2.7041920360878097E-01 a       128     0     6     1     3
  3.6184690343408465E-01 a       129     0     6     1     4
 -3.0365658700255301E-03 a       130     0     6     1     5
  3.4897218500727534E-01 a       131     0     6     1     6
  1.6797196662392386E-01 a       132     0     6     1     7
  1.1166437358703434E-01 a       133     0     6     1     8
  6.0148988615090819E-02 a       134     0     6     1     9
  7.0530913515233690E-02 a       135     0     6     1    10
 -1.9057462492239774E-01 a       136     0     6     1    11
  6.1370160190237742E-02 a       137     0     6     1    12
  8.7981323651552187E-02 a       138     0     6     1    13
  2.6399973242320107E-01 a       139     0     6     1    14
  2.2384414585563986E-01 a       140     0     6     1    15
 -2.2141811618060353E-01 a       141     0     6     1    16
  3.6465754370231108E-03 a       142     0     6     1    17
  3.3446889772747061E-02 a       143     0     6     1    18
  1.5997163998665748E-01 a       144     0     6     1    19
  1.1817542843158015E-01 a       145     0     6     1    20
 -1.8484831956998404E-01 a       146     0     6     1    21
 -2.8444128194408014E-01 a       147     0     6     1    22
  1.2327311330427189E-01 a       148     0     6     1    23
 -1.1404130641088311E-01 a       149     0     6     1    24
 -1.1360199539768913E-02 a       150     0     6     1    25
 -2.8773191019982332E-02 a       151     0     7     1     1
 -1.6774619845625455E-01 a       152     0     7     1     2
  6.6980852055675943E-02 a       153     0     7     1     3
 -1.7527192725264672E-02 a       154     0     7     1     4
 -6.6837410305195369E-02 a       155     0     7     1     5
 -1.6188709911622842E-02 a       156     0     7     1     6
 -9.8363157876069252E-02 a       157     0     7     1     7
 -1.7405158234521673E-02 a       158     0     7     1     8
 -1.1684660961298977E-01 a       159     0     7     1     9
 -1.4481777218285483E-01 a       160     0     7     1    10
 -6.1714144286538569E-02 a       161     0     7     1    11
 -1.6052594342933876E-01 a       162     0     7     1    12
 -2.3743983146862760E-01 a       163     0     7     1    13
  1.4753819313787345E-01 a       164     0     7     1    14
  2.1812326868963502E-01 a       165     0     7     1    15
  2.0041810518654643E-01 a       166     0     7     1    16
 -2.8551706867428567E-01 a       167     0     7     1    17
  8.9606877450912475E-02 a       168     0     7     1    18
 -5.0817858799228482E-02 a       169     0     7     1    19
 -1.7936040076410489E-01 a       170     0     7     1    20
