################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.1053828211250886E-01 a         1     0     1     1     1
  2.8319917616629603E-01 a         2     0     1     1     2
  2.6790053309099138E-01 a         3     0     1     1     3
 -7.6803304762040586E-02 a         4     0     1     1     4
 -3.0492689163767617E-01 a         5     0     1     1     5
 -9.3514323795349810E-02 a         6     0     1     1     6
 -2.0435512437696503E-02 a         7     0     1     1     7
 -4.7221563552990786E-02 a         8     0     1     1     8
  2.0260341686089237E-01 a         9     0     1     1     9
  1.7986545934034640E-01 a        10     0     1     1    10
 -1.0034908620147563E-01 a        11     0     1     1    11
 -2.8148640370677769E+00 a        12     0     1     1    12
  1.2994569155948252E-01 a        13     0     1     1    13
  4.7451666804653896E-02 a        14     0     1     1    14
  3.4844021127009525E-03 a        15     0     1     1    15
 -2.5564937878645499E-01 a        16     0     1     1    16
  6.2155965396399937E-01 a        17     0     1     1    17
  4.0185947159969060E-01 a        18     0     1     1    18
  8.7864590428664013E-02 a        19     0     1     1    19
 -1.6370241537051977E-01 a        20     0     1     1    20
  1.8077461339389034E-02 a        21     0     1     1    21
 -3.0378443178176784E-01 a        22     0     1     1    22
  1.1397212130185071E-01 a        23     0     1     1    23
 -1.6522146226437959E-01 a        24     0     1     1    24
  8.4500894617795044E-02 a        25     0     1     1    25
 -2.6397399466549448E-01 a        26     0     2     1     1
  1.2206730508391750E-01 a        27     0     2     1     2
  3.3508482119129412E-01 a        28     0     2     1     3
 -3.1692733892958913E-01 a        29     0     2     1     4
 -4.3374824755137403E-01 a        30     0     2     1     5
 -1.5179691900605224E-01 a        31     0     2     1     6
 -4.6702829745824942E-01 a        32     0     2     1     7
 -2.3525933971169261E-01 a        33     0     2     1     8
  5.8053121069924177E-02 a        34     0     2     1     9
 -3.2233283873217417E-01 a        35     0     2     1    10
 -8.5618592818476350E-02 a        36     0     2     1    11
  1.6355924244395751E-02 a        37     0     2     1    12
  2.3550391891096153E-01 a        38     0     2     1    13
 -6.4058283792079795E-01 a        39     0     2     1    14
 -7.1761457045365504E-02 a        40     0     2     1    15
  7.3298732011561465E-02 a        41     0     2     1    16
 -6.6349145342886121E-02 a        42     0     2     1    17
  1.2905420105120399E-01 a        43     0     2     1    18
  1.5331970748673027E-01 a        44     0     2     1    19
