################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9338131315179416E-02 a         1     0     1     1     1
  2.7717704598437426E-01 a         2     0     1     1     2
  3.8207349272474482E-02 a         3     0     1     1     3
  2.4053851778832465E-02 a         4     0     1     1     4
 -1.5931828185293029E-01 a         5     0     1     1     5
 -2.8009490287161704E-01 a         6     0     1     1     6
 -5.0899356740847980E-02 a         7     0     1     1     7
  9.8444531661528167E-02 a         8     0     1     1     8
 -1.7490472706303073E-01 a         9     0     1     1     9
  2.8446768003976060E-02 a        10     0     1     1    10
  2.0475178952604959E-03 a        11     0     1     1    11
  4.2412918344040686E-02 a        12     0     1     1    12
  3.5689438744751598E-02 a        13     0     1     1    13
 -8.2973047897135735E-02 a        14     0     1     1    14
 -7.1951287927446081E-02 a        15     0     1     1    15
 -8.6580397650634300E-02 a        16     0     1     1    16
  1.2434643806335684E-01 a        17     0     1     1    17
  1.5745551064103866E-01 a        18     0     1     1    18
  2.6014056608369498E-02 a        19     0     1     1    19
  1.0682924441264621E-01 a        20     0     1     1    20
 -1.9183174309795468E-02 a        21     0     1     1    21
 -1.5108213398649050E-02 a        22     0     1     1    22
  6.0381643230961478E-02 a        23     0     1     1    23
 -2.0587868454316958E-02 a        24     0     1     1    24
  6.7976884631956350E-02 a        25     0     1     1    25
  9.9965242489086073E-02 a        26     0     2     1     1
 -4.7152548991442562E-02 a        27     0     2     1     2
  1.0799926323127612E-01 a        28     0     2     1     3
  1.5338145122211996E-01 a        29     0     2     1     4
  7.2803989220394549E-02 a        30     0     2     1     5
  1.3596894364560169E-01 a        31     0     2     1     6
  8.9409944428915131E-02 a        32     0     2     1     7
 -2.4601031362761655E-01 a        33     0     2     1     8
  6.1380121823603084E-02 a        34     0     2     1     9
 -1.5327872722272440E-01 a        35     0     2     1    10
  1.1884258872791265E-01 a        36     0     2     1    11
 -1.9394286231735988E-01 a        37     0     2     1    12
 -2.4137412019439298E-02 a        38     0     2     1    13
 -1.0836420701122222E-01 a        39     0     2     1    14
  6.4445136349295107E-02 a        40     0     2     1    15
  2.6216176309753564E-01 a        41     0     2     1    16
 -7.4751208946503875E-02 a        42     0     2     1    17
 -6.9689949616275865E-02 a        43     0     2     1    18
  8.7559051482706013E-02 a        44     0     2     1    19
 -5.6716392845562430E-02 a        45     0     2     1    20
 -1.6499712581908316E-02 a        46     0     2     1    21
  6.6245092836003369E-02 a        47     0     2     1    22
  1.0632576094482851E-01 a        48     0     2     1    23
  2.0487232460877758E-01 a        49     0     2     1    24
  1.1115598049031608E-01 a        50     0     2     1    25
  3.6424781648000761E-02 a        51     0     3     1     1
  2.9264899309765696E-01 a        52     0     3     1     2
  4.7430380889019193E-02 a        53     0     3     1     3
 -1.5714942286110020E-01 a        54     0     3     1     4
 -1.0369964437952602E-01 a        55     0     3     1     5
 -1.2768266527276995E-01 a        56     0     3     1     6
 -1.3019236266794579E-01 a        57     0     3     1     7
 -1.7803659490503912E-01 a        58     0     3     1     8
  1.2187794853112399E-01 a        59     0     3     1     9
  2.3891207601110162E-01 a        60     0     3     1    10
 -1.7259639241544531E-02 a        61     0     3     1    11
  5.1648781109571960E-03 a        62     0     3     1    12
  6.5509540046156431E-02 a        63     0     3     1    13
 -1.4562732403787193E-01 a        64     0     3     1    14
  3.9008053331148852E-02 a        65     0     3     1    15
 -2.0038269530985539E-01 a        66     0     3     1    16
  1.9163467700643030E-01 a        67     0     3     1    17
 -2.7405238538188281E-01 a        68     0     3     1    18
 -1.5162697075734090E-02 a        69     0     3     1    19
 -2.2723426797679500E-01 a        70     0     3     1    20
  1.8334705100076731E-01 a        71     0     3     1    21
  2.0281735899784340E-03 a        72     0     3     1    22
 -1.8263558475115704E-01 a        73     0     3     1    23
 -2.0686655214158864E-01 a        74     0     3     1    24
 -1.5749396314126460E-02 a        75     0     3     1    25
  2.0801398108174124E-01 a        76     0     4     1     1
 -8.1300170900920329E-02 a        77     0     4     1     2
  1.1843844403495381E-01 a        78     0     4     1     3
 -1.6378714953434714E-01 a        79     0     4     1     4
 -9.3928137848283424E-02 a        80     0     4     1     5
  3.6777179200859760E-02 a        81     0     4     1     6
 -1.1289209574445465E-01 a        82     0     4     1     7
 -6.1722751459886829E-02 a        83     0     4     1     8
  3.4980808912764808E-03 a        84     0     4     1     9
 -1.6706367946630668E-01 a        85     0     4     1    10
 -1.9186342764701997E-01 a        86     0     4     1    11
 -1.9482036973239086E-01 a        87     0     4     1    12
  7.2254276014097974E-04 a        88     0     4     1    13
 -1.7219612473994039E-01 a        89     0     4     1    14
