################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5737339905165940E-01 a         1     0     1     1     1
  8.4626382796706048E-02 a         2     0     1     1     2
 -2.0608103141109399E-01 a         3     0     1     1     3
 -1.1792509394741946E-01 a         4     0     1     1     4
 -3.0010991725170390E-03 a         5     0     1     1     5
  1.3439407337271631E-02 a         6     0     1     1     6
 -6.2151732608070172E-02 a         7     0     1     1     7
 -2.5987314120094401E-01 a         8     0     1     1     8
  4.8424720749443442E-02 a         9     0     1     1     9
  4.5387443939710025E-02 a        10     0     1     1    10
  8.3792566082672645E-02 a        11     0     1     1    11
 -3.5558458871579650E-02 a        12     0     1     1    12
 -2.4002560188607480E-02 a        13     0     1     1    13
  6.0938142796176556E-02 a        14     0     1     1    14
  5.6299716666188770E-02 a        15     0     1     1    15
 -3.4853198383057775E-02 a        16     0     1     1    16
  2.3420823690729675E-02 a        17     0     1     1    17
  5.0979102371017507E-02 a        18     0     1     1    18
  7.4011822645275893E-02 a        19     0     1     1    19
 -1.8756619876493305E-01 a        20     0     1     1    20
 -8.6047861701789921E-02 a        21     0     1     1    21
  1.6928283041731133E-03 a        22     0     1     1    22
  3.1377730173986540E-02 a        23     0     1     1    23
  1.2761130167944640E-02 a        24     0     1     1    24
 -1.8085803710615672E-01 a        25     0     1     1    25
  1.0668601691323752E-01 a        26     0     2     1     1
  1.1095136559872093E-01 a        27     0     2     1     2
  4.4062939636294797E-02 a        28     0     2     1     3
  8.4022452310774778E-02 a        29     0     2     1     4
  1.3225652444987768E-01 a        30     0     2     1     5
 -6.8589382375278646E-02 a        31     0     2     1     6
  6.8104128308070413E-03 a        32     0     2     1     7
  9.9316680879903516E-02 a        33     0     2     1     8
  5.6612569647732973E-02 a        34     0     2     1     9
  2.6891432537056805E-02 a        35     0     2     1    10
  1.4377894332187653E-02 a        36     0     2     1    11
  7.8936361957743423E-02 a        37     0     2     1    12
 -1.9575523411041312E-01 a        38     0     2     1    13
 -1.4069941217204797E-02 a        39     0     2     1    14
 -8.6549899818773729E-02 a        40     0     2     1    15
  1.2887845567425113E-01 a        41     0     2     1    16
 -1.4477345165663669E-01 a        42     0     2     1    17
 -2.4817364908507816E-01 a        43     0     2     1    18
 -1.1018207884783623E-02 a        44     0     2     1    19
  1.3960460784915593E-01 a        45     0     2     1    20
  8.3927771496977360E-02 a        46     0     2     1    21
  1.1190655014158081E-01 a        47     0     2     1    22
