################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4320492294642878E-01 a         1     0     1     1     1
 -6.7927051370937852E-02 a         2     0     1     1     2
 -1.0825952034197757E-01 a         3     0     1     1     3
  1.5772657971080573E-01 a         4     0     1     1     4
  9.1365248790762202E-02 a         5     0     1     1     5
 -2.0049819841176830E-02 a         6     0     1     1     6
  7.8864412824762697E-02 a         7     0     1     1     7
  7.1008854324544082E-02 a         8     0     1     1     8
 -1.1233120216972843E-01 a         9     0     1     1     9
 -2.7298954855655128E-01 a        10     0     1     1    10
  1.8377571965051302E-02 a        11     0     1     1    11
  1.1703955842628101E-01 a        12     0     1     1    12
 -7.7224722665091464E-02 a        13     0     1     1    13
  3.5039067961645848E-01 a        14     0     1     1    14
 -1.3630374762900910E-01 a        15     0     1     1    15
 -1.8648064443324786E-02 a        16     0     1     1    16
 -2.8249900659176375E-02 a        17     0     1     1    17
  1.0116293983047187E-02 a        18     0     1     1    18
 -1.3257882910936553E-01 a        19     0     1     1    19
 -1.3389562405444982E-01 a        20     0     1     1    20
 -9.2549711773370472E-02 a        21     0     1     1    21
 -1.4746271694976956E-01 a        22     0     1     1    22
 -2.6158051711820779E-01 a        23     0     1     1    23
 -6.5339792745075009E-02 a        24     0     1     1    24
  5.1103802660796088E-02 a        25     0     1     1    25
  4.8762154423589388E-02 a        26     0     2     1     1
 -1.0651148354477745E-01 a        27     0     2     1     2
  1.3758718315693691E-01 a        28     0     2     1     3
  4.7476886662770071E-02 a        29     0     2     1     4
  4.8860624405334570E-02 a        30     0     2     1     5
  1.0235275408799106E-01 a        31     0     2     1     6
  6.4772076824236427E-02 a        32     0     2     1     7
 -4.1680922346440247E-02 a        33     0     2     1     8
  1.4270997187495785E-01 a        34     0     2     1     9
 -1.4568354309904288E-02 a        35     0     2     1    10
  5.1309069321827999E-04 a        36     0     2     1    11
  1.1559014695349337E-01 a        37     0     2     1    12
  6.6614420129776586E-02 a        38     0     2     1    13
 -6.3888340896779805E-02 a        39     0     2     1    14
 -3.0318793097960074E-02 a        40     0     2     1    15
 -2.5889005714853847E-01 a        41     0     2     1    16
  1.5752184976649802E-01 a        42     0     2     1    17
  9.0067229660107814E-02 a        43     0     2     1    18
 -6.8117992588244955E-02 a        44     0     2     1    19
  1.2369245592619909E-02 a        45     0     2     1    20
  2.4780678133660164E-01 a        46     0     2     1    21
  1.1583064180916301E-01 a        47     0     2     1    22
  1.8288278417421841E-01 a        48     0     2     1    23
 -4.0430815547717646E-03 a        49     0     2     1    24
 -1.2583413055991924E-01 a        50     0     2     1    25
 -1.8580152065035788E-01 a        51     0     3     1     1
  4.4454901238870553E-02 a        52     0     3     1     2
  5.6749746974908075E-02 a        53     0     3     1     3
  2.0935607926438321E-01 a        54     0     3     1     4
  7.4198056341887822E-02 a        55     0     3     1     5
 -9.2616020782707753E-02 a        56     0     3     1     6
  1.0833836539896706E-01 a        57     0     3     1     7
 -2.8278962171893940E-01 a        58     0     3     1     8
  1.5693526261244842E-01 a        59     0     3     1     9
  2.1148076678056502E-01 a        60     0     3     1    10
  9.0227956788957231E-02 a        61     0     3     1    11
 -1.2364094264156252E-01 a        62     0     3     1    12
