################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.1952674115183763E-02 a         1     0     1     1     1
  9.0219315028200256E-02 a         2     0     1     1     2
 -1.2236573690980063E-01 a         3     0     1     1     3
 -2.6112673079950571E-01 a         4     0     1     1     4
 -1.1725754182951936E-01 a         5     0     1     1     5
  3.6949311365626525E-03 a         6     0     1     1     6
  2.6191444786880957E-02 a         7     0     1     1     7
  2.5887654925043957E-01 a         8     0     1     1     8
 -1.9590859120991388E-01 a         9     0     1     1     9
 -1.3896655739226778E-02 a        10     0     1     1    10
  1.1142826528682891E-01 a        11     0     1     1    11
  2.3797558100854703E-02 a        12     0     1     1    12
 -1.9583392553352522E-02 a        13     0     1     1    13
  3.0554164047881485E-02 a        14     0     1     1    14
 -1.1056692054792810E-01 a        15     0     1     1    15
 -5.3613732832683079E-02 a        16     0     1     1    16
  6.9821003657708672E-02 a        17     0     1     1    17
 -1.5145599269330570E-01 a        18     0     1     1    18
  1.4977510047482434E-01 a        19     0     1     1    19
 -1.3529542526296434E-01 a        20     0     1     1    20
 -7.0995140737141107E-03 a        21     0     1     1    21
  1.2672015284829144E-01 a        22     0     1     1    22
  2.0931226549827407E-02 a        23     0     1     1    23
 -2.4008106229584150E-01 a        24     0     1     1    24
  3.5214043768778062E-02 a        25     0     1     1    25
 -8.4897156717240629E-02 a        26     0     2     1     1
 -2.6998133458870166E-01 a        27     0     2     1     2
  1.4309522868439545E-01 a        28     0     2     1     3
 -2.2049420501978659E-01 a        29     0     2     1     4
  2.5810167839618448E-01 a        30     0     2     1     5
 -7.6344537839502014E-02 a        31     0     2     1     6
  1.9721966090347309E-03 a        32     0     2     1     7
  1.2304933752687161E-01 a        33     0     2     1     8
  1.9796498880251462E-01 a        34     0     2     1     9
  3.6315864831335226E-01 a        35     0     2     1    10
 -1.3114850050043361E-01 a        36     0     2     1    11
  1.8673338641997539E-01 a        37     0     2     1    12
 -2.4467310440462495E-02 a        38     0     2     1    13
  1.0530027495543168E-01 a        39     0     2     1    14
  5.3257350306327528E-02 a        40     0     2     1    15
 -1.2456866633449949E-01 a        41     0     2     1    16
 -2.7334163532889677E-01 a        42     0     2     1    17
  5.7035301320780163E-02 a        43     0     2     1    18
  3.9303867069595350E-02 a        44     0     2     1    19
 -7.8574087759471153E-02 a        45     0     2     1    20
 -2.1131050934985821E-01 a        46     0     2     1    21
  2.6932760420216256E-01 a        47     0     2     1    22
 -2.1430310485563758E-01 a        48     0     2     1    23
 -4.2349041743654649E-02 a        49     0     2     1    24
 -8.9028253241549976E-02 a        50     0     2     1    25
  2.1693906371139285E-01 a        51     0     3     1     1
 -2.2297897459356000E-03 a        52     0     3     1     2
 -1.5450599657118080E-01 a        53     0     3     1     3
 -2.4033025948793496E-01 a        54     0     3     1     4
  1.0741015554386801E-01 a        55     0     3     1     5
 -8.9639862489105854E-02 a        56     0     3     1     6
  2.3359977414991412E-01 a        57     0     3     1     7
  8.8535729192007126E-02 a        58     0     3     1     8
 -1.1681605380414167E-02 a        59     0     3     1     9
  1.0493673866707148E-01 a        60     0     3     1    10
 -2.9640666980903824E-01 a        61     0     3     1    11
 -2.3937876594227453E-01 a        62     0     3     1    12
 -1.4270845108236979E-01 a        63     0     3     1    13
  4.0132329020272230E-02 a        64     0     3     1    14
 -1.4426026766478403E-01 a        65     0     3     1    15
  2.2726734276387150E-01 a        66     0     3     1    16
  1.9690097797778228E-01 a        67     0     3     1    17
  7.9557933329896705E-02 a        68     0     3     1    18
  1.0809155731964441E-01 a        69     0     3     1    19
 -1.5473048549087004E-01 a        70     0     3     1    20
  9.8848236573977150E-02 a        71     0     3     1    21
 -9.0642482440302194E-02 a        72     0     3     1    22
  1.0267044846405995E-01 a        73     0     3     1    23
 -1.8694439832726001E-01 a        74     0     3     1    24
  2.0797251995730304E-01 a        75     0     3     1    25
 -4.8890817713974155E-03 a        76     0     4     1     1
  2.1832231681746590E-02 a        77     0     4     1     2
  6.8891709957179569E-03 a        78     0     4     1     3
 -2.5331031734305931E-01 a        79     0     4     1     4
 -1.4126986644091075E-01 a        80     0     4     1     5
  2.5721055697711687E-01 a        81     0     4     1     6
  7.8738521277335827E-02 a        82     0     4     1     7
 -3.1185908538961993E-01 a        83     0     4     1     8
 -1.1854066236799427E-01 a        84     0     4     1     9
 -1.2804377330642031E-01 a        85     0     4     1    10
 -2.0874752988013456E-01 a        86     0     4     1    11
 -1.2973439984065990E-01 a        87     0     4     1    12
 -1.3560784613549653E-01 a        88     0     4     1    13
  7.0070093286399224E-02 a        89     0     4     1    14
 -1.4224152583888150E-01 a        90     0     4     1    15
 -1.3693546484841082E-01 a        91     0     4     1    16
  1.0814480109378642E-01 a        92     0     4     1    17
 -5.3588576587501678E-02 a        93     0     4     1    18
 -1.6947349926738153E-01 a        94     0     4     1    19
 -2.5096753849955585E-02 a        95     0     4     1    20
 -6.3336136811700097E-02 a        96     0     4     1    21
  5.1998122816240493E-02 a        97     0     4     1    22
 -1.0067801053894437E-01 a        98     0     4     1    23
  1.7822450971769804E-01 a        99     0     4     1    24
 -1.4333601995718040E-01 a       100     0     4     1    25
  1.3766237045149846E-01 a       101     0     5     1     1
 -2.9617568938122940E-01 a       102     0     5     1     2
  3.8936292895724872E-01 a       103     0     5     1     3
  9.6191442690461385E-02 a       104     0     5     1     4
 -1.5330973262166406E-01 a       105     0     5     1     5
  1.6953621124092419E-01 a       106     0     5     1     6
  1.5246508592358826E-01 a       107     0     5     1     7
  7.1975259179028417E-02 a       108     0     5     1     8
  7.1901431116310380E-02 a       109     0     5     1     9
 -2.0095849306956867E-01 a       110     0     5     1    10
  1.2234806315369462E-01 a       111     0     5     1    11
 -1.2887608423932567E-01 a       112     0     5     1    12
 -1.0695720321086604E-02 a       113     0     5     1    13
  2.4890781529878175E-01 a       114     0     5     1    14
  1.0521876261725169E-01 a       115     0     5     1    15
  1.8177155941908429E-01 a       116     0     5     1    16
  2.5226688917306655E-02 a       117     0     5     1    17
  1.8706405612663926E-01 a       118     0     5     1    18
 -2.2307364083380854E-01 a       119     0     5     1    19
  2.1664312005064598E-01 a       120     0     5     1    20
  1.5569114737871176E-02 a       121     0     5     1    21
  1.0666164838927214E-01 a       122     0     5     1    22
  1.5354126402347595E-01 a       123     0     5     1    23
  2.0275036373128769E-01 a       124     0     5     1    24
 -1.4276284493865346E-01 a       125     0     5     1    25
 -2.7851712006429254E-02 a       126     0     6     1     1
  3.8617095064604957E-02 a       127     0     6     1     2
  9.2804222969031347E-02 a       128     0     6     1     3
 -6.1799946328256375E-02 a       129     0     6     1     4
  1.2560773839804501E-01 a       130     0     6     1     5
  1.8982227951081590E-01 a       131     0     6     1     6
 -1.3367649541780893E-01 a       132     0     6     1     7
 -3.4025768518162780E-01 a       133     0     6     1     8
 -1.5241537931030916E-01 a       134     0     6     1     9
  1.1893063028490074E-02 a       135     0     6     1    10
  2.4348185725721558E-01 a       136     0     6     1    11
 -1.6706600222217616E-01 a       137     0     6     1    12
 -1.9598806692652504E-01 a       138     0     6     1    13
 -8.4603281787546017E-02 a       139     0     6     1    14
  4.3700313405131051E-02 a       140     0     6     1    15
  9.2608754648636354E-02 a       141     0     6     1    16
  9.7408509404762644E-02 a       142     0     6     1    17
 -2.8216501046547448E-02 a       143     0     6     1    18
  1.2685971195828094E-01 a       144     0     6     1    19
 -1.5476740593451441E-01 a       145     0     6     1    20
  4.4220903396685600E-02 a       146     0     6     1    21
 -3.1798109001411601E-01 a       147     0     6     1    22
  1.4327811935119747E-01 a       148     0     6     1    23
  2.1907863893556431E-01 a       149     0     6     1    24
 -1.4230627703869932E-02 a       150     0     6     1    25
  2.1670569194958278E-01 a       151     0     7     1     1
  1.4441031958807010E-01 a       152     0     7     1     2
  1.7560911450536817E-01 a       153     0     7     1     3
 -7.4392156126741049E-02 a       154     0     7     1     4
 -1.6769430350705456E-02 a       155     0     7     1     5
  1.0564710901466771E-01 a       156     0     7     1     6
 -2.1690893226059307E-01 a       157     0     7     1     7
 -3.4416007112127375E-03 a       158     0     7     1     8
  1.5031271911060801E-01 a       159     0     7     1     9
  1.1308141710549420E-01 a       160     0     7     1    10
  1.2617503273207703E-01 a       161     0     7     1    11
  6.4864072829631456E-02 a       162     0     7     1    12
  9.1882212634558688E-02 a       163     0     7     1    13
 -8.7621144847716034E-02 a       164     0     7     1    14
  1.8995498334070113E-01 a       165     0     7     1    15
  3.4777722167358506E-02 a       166     0     7     1    16
  3.6194289469859670E-02 a       167     0     7     1    17
  2.6974839241616585E-02 a       168     0     7     1    18
 -3.2670691566030274E-01 a       169     0     7     1    19
  1.2755004977937079E-01 a       170     0     7     1    20
 -1.7251039699324078E-01 a       171     0     7     1    21
 -1.3494572637667035E-01 a       172     0     7     1    22
  8.3356781382411094E-02 a       173     0     7     1    23
  1.8279531986865019E-01 a       174     0     7     1    24
  6.9251874336092548E-02 a       175     0     7     1    25
  1.9704121879754924E-01 a       176     0     8     1     1
 -5.7954650589050020E-02 a       177     0     8     1     2
 -8.6845285934145616E-02 a       178     0     8     1     3
  9.7885151740341292E-02 a       179     0     8     1     4
 -2.5400184454569474E-01 a       180     0     8     1     5
 -8.7764858228058337E-02 a       181     0     8     1     6
  1.5516615334903268E-02 a       182     0     8     1     7
 -4.2348072210181276E-02 a       183     0     8     1     8
  1.7055283631267082E-01 a       184     0     8     1     9
  1.3255914721113218E-01 a       185     0     8     1    10
