################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9885878110117234E-02 a         1     0     1     1     1
 -1.2092636863318196E-01 a         2     0     1     1     2
  3.0993602465044318E-02 a         3     0     1     1     3
  1.4776030831743878E-01 a         4     0     1     1     4
  8.7532205325500267E-02 a         5     0     1     1     5
  1.7957416711581448E-01 a         6     0     1     1     6
  3.4541796056764364E-02 a         7     0     1     1     7
  2.6257017366136853E-01 a         8     0     1     1     8
 -1.4226552333773182E-01 a         9     0     1     1     9
  1.8691156922882271E-01 a        10     0     1     1    10
 -1.9254177189818611E-01 a        11     0     1     1    11
 -1.1601751916628794E-01 a        12     0     1     1    12
  8.0936811009404669E-02 a        13     0     1     1    13
  8.6335954149831626E-02 a        14     0     1     1    14
 -2.6294758994111746E-02 a        15     0     1     1    15
  1.3089423313313484E-01 a        16     0     1     1    16
  1.9577616085367283E-01 a        17     0     1     1    17
  9.4006715156344345E-02 a        18     0     1     1    18
 -4.6547853181536793E-02 a        19     0     1     1    19
 -5.1316635119270614E-02 a        20     0     1     1    20
 -1.3939630918800358E-01 a        21     0     1     1    21
  5.7747494385359199E-02 a        22     0     1     1    22
 -6.7445460083373626E-02 a        23     0     1     1    23
  6.7170147049638987E-02 a        24     0     1     1    24
  2.6359701353781580E-02 a        25     0     1     1    25
  1.7111551409204481E-01 a        26     0     2     1     1
 -1.8276130172104635E-01 a        27     0     2     1     2
 -2.5284293092270791E-02 a        28     0     2     1     3
 -5.8158118702278827E-02 a        29     0     2     1     4
 -1.5298864729608921E-02 a        30     0     2     1     5
 -2.2070134987336947E-02 a        31     0     2     1     6
  2.2858839068577549E-01 a        32     0     2     1     7
  2.5413208821163024E-03 a        33     0     2     1     8
  3.2474023962697177E-02 a        34     0     2     1     9
  1.8044693120435776E-01 a        35     0     2     1    10
 -1.4177079454171462E-01 a        36     0     2     1    11
  6.1566211606662029E-02 a        37     0     2     1    12
  1.6357019085014202E-01 a        38     0     2     1    13
 -1.0835839041773850E-02 a        39     0     2     1    14
  8.0457409940161179E-02 a        40     0     2     1    15
 -1.2607336179900525E-02 a        41     0     2     1    16
 -3.8043290926651069E-02 a        42     0     2     1    17
 -1.9806069857308059E-01 a        43     0     2     1    18
 -1.0204548112613000E-02 a        44     0     2     1    19
 -1.5597657488168126E-01 a        45     0     2     1    20
  1.8931548389125571E-02 a        46     0     2     1    21
  3.1944722390157881E-01 a        47     0     2     1    22
 -1.9977334107831018E-01 a        48     0     2     1    23
 -4.5892501427261943E-02 a        49     0     2     1    24
 -1.3194117593842247E-01 a        50     0     2     1    25
 -1.4489781153263087E-01 a        51     0     3     1     1
