################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.3010800148537253E-01 a         1     0     1     1     1
 -4.8687171316828239E-02 a         2     0     1     1     2
  4.2180565800812930E-01 a         3     0     1     1     3
 -7.0445922542409944E-02 a         4     0     1     1     4
 -2.3128617818920663E-01 a         5     0     1     1     5
  1.2893551113042062E-01 a         6     0     1     1     6
  8.1785523396548349E-02 a         7     0     1     1     7
 -4.0673755424924816E-02 a         8     0     1     1     8
 -4.8868855496762995E-02 a         9     0     1     1     9
  1.8523784224865319E-02 a        10     0     1     1    10
  1.9440928497702820E-01 a        11     0     1     1    11
  7.3832936920356002E-02 a        12     0     1     1    12
 -2.2240815119258103E-01 a        13     0     1     1    13
  9.7658814858052750E-02 a        14     0     1     1    14
 -2.1378403128042203E-01 a        15     0     1     1    15
  3.0753309432216037E-02 a        16     0     1     1    16
 -1.2065875836800553E-01 a        17     0     1     1    17
 -1.9005236761201244E-01 a        18     0     1     1    18
 -1.0146144388045872E-01 a        19     0     1     1    19
  3.9121243383206439E-02 a        20     0     1     1    20
  4.7798704915693907E-02 a        21     0     1     1    21
 -7.2570800109910923E-04 a        22     0     1     1    22
  1.1134580670710606E-01 a        23     0     1     1    23
  1.0801206700757665E-01 a        24     0     1     1    24
  1.2964657784434036E-01 a        25     0     1     1    25
 -1.0209382150763940E-01 a        26     0     2     1     1
 -1.7378955063669876E-01 a        27     0     2     1     2
 -1.3016046345855503E-01 a        28     0     2     1     3
 -1.8480708875672064E-01 a        29     0     2     1     4
  1.2341769011294890E-01 a        30     0     2     1     5
 -3.0021596359753561E-02 a        31     0     2     1     6
 -1.7629430403830132E-01 a        32     0     2     1     7
 -4.5790350945810139E-02 a        33     0     2     1     8
  9.6707362614277939E-02 a        34     0     2     1     9
  2.0799539329378736E-01 a        35     0     2     1    10
  1.3485240462183398E-01 a        36     0     2     1    11
 -7.6014656821938253E-02 a        37     0     2     1    12
  3.8957809001574134E-01 a        38     0     2     1    13
  9.4865356019866051E-02 a        39     0     2     1    14
 -1.7736454131947574E-01 a        40     0     2     1    15
  1.0226359543847724E-01 a        41     0     2     1    16
  2.2713811571687371E-02 a        42     0     2     1    17
 -8.0333950584940653E-02 a        43     0     2     1    18
  3.2671560434848534E-01 a        44     0     2     1    19
 -1.1993473138764033E-01 a        45     0     2     1    20
  9.9375913128402372E-03 a        46     0     2     1    21
  2.3914410443328551E-02 a        47     0     2     1    22
 -1.3592431268217044E-02 a        48     0     2     1    23
 -3.6325098644172653E-02 a        49     0     2     1    24
  8.9338503500618227E-02 a        50     0     2     1    25
  2.0439087944876197E-01 a        51     0     3     1     1
 -4.4163743942124974E-02 a        52     0     3     1     2
 -2.5843184796181362E-02 a        53     0     3     1     3
 -9.5978864794233801E-02 a        54     0     3     1     4
  2.0889126171458847E-01 a        55     0     3     1     5
 -3.5636238699375440E-02 a        56     0     3     1     6
  1.4655665980534566E-01 a        57     0     3     1     7
 -3.7760478715489657E-05 a        58     0     3     1     8
 -1.1513518501889014E-01 a        59     0     3     1     9
 -7.0835539305254464E-02 a        60     0     3     1    10
  4.7228038559494930E-02 a        61     0     3     1    11
  1.0224496400952630E-01 a        62     0     3     1    12
 -1.0964214376074553E-02 a        63     0     3     1    13
