################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.2410537580847416E-01 a         1     0     1     1     1
 -1.6155061357224873E-03 a         2     0     1     1     2
 -1.7861837516170265E-01 a         3     0     1     1     3
  4.7223260773692939E-02 a         4     0     1     1     4
  1.2175964444512938E-01 a         5     0     1     1     5
  7.0405362161668969E-02 a         6     0     1     1     6
  1.2236134682273822E-01 a         7     0     1     1     7
 -9.3250502309753805E-02 a         8     0     1     1     8
  2.7266713327643771E-02 a         9     0     1     1     9
 -1.6228260179132395E-01 a        10     0     1     1    10
  4.3269413059675288E-01 a        11     0     1     1    11
  2.9085316698883673E-02 a        12     0     1     1    12
 -7.4125393093853895E-02 a        13     0     1     1    13
 -1.0235745745240133E-02 a        14     0     1     1    14
 -5.3897683000303662E-02 a        15     0     1     1    15
  1.7017996664438917E-01 a        16     0     1     1    16
  4.2825754945132577E-02 a        17     0     1     1    17
 -1.9376544401471149E-01 a        18     0     1     1    18
 -1.0681199058049233E-01 a        19     0     1     1    19
 -8.9992854491169602E-02 a        20     0     1     1    20
 -3.7008016551467050E-02 a        21     0     1     1    21
  4.5261748184363827E-02 a        22     0     1     1    22
  2.4883351434091172E-01 a        23     0     1     1    23
  3.4459657634412902E-02 a        24     0     1     1    24
  2.5698422140636790E-01 a        25     0     1     1    25
  2.3637389548366486E-01 a        26     0     2     1     1
  2.4170780932503483E-01 a        27     0     2     1     2
  7.3132370382024942E-02 a        28     0     2     1     3
  3.6289337049325042E-02 a        29     0     2     1     4
 -1.9992514754044485E-01 a        30     0     2     1     5
 -1.9417058102226544E-02 a        31     0     2     1     6
 -4.2026856346497193E-01 a        32     0     2     1     7
 -7.3997123138133565E-03 a        33     0     2     1     8
  7.4565418326036270E-01 a        34     0     2     1     9
  1.2584526031750460E-02 a        35     0     2     1    10
  2.5309080982945176E-01 a        36     0     2     1    11
  1.1204735006072564E-01 a        37     0     2     1    12
 -1.0835739962412758E-01 a        38     0     2     1    13
  8.4448156171941036E-04 a        39     0     2     1    14
  3.8368837731730437E-01 a        40     0     2     1    15
 -5.0572138245370657E-01 a        41     0     2     1    16
 -5.5316236309887079E-01 a        42     0     2     1    17
  7.4060222177230739E-01 a        43     0     2     1    18
 -6.8798775518258659E-01 a        44     0     2     1    19
  1.6253201265754927E-01 a        45     0     2     1    20
  1.9421856449540878E-01 a        46     0     2     1    21
  1.0393886749118664E-01 a        47     0     2     1    22
 -1.5367396384865517E-01 a        48     0     2     1    23
  3.4904453082210560E-02 a        49     0     2     1    24
 -1.5764425814119026E-01 a        50     0     2     1    25
  1.6216667804693441E-01 a        51     0     3     1     1
  2.0979782178374769E-02 a        52     0     3     1     2
  1.6828348982887906E-01 a        53     0     3     1     3
  2.6366195883643989E-01 a        54     0     3     1     4
 -9.1721607401633473E-02 a        55     0     3     1     5
 -1.8220793842525579E-01 a        56     0     3     1     6
  7.5282817859550752E-02 a        57     0     3     1     7
  8.4306928155624700E-03 a        58     0     3     1     8
 -1.3086622782755505E-01 a        59     0     3     1     9
 -9.4984454916783354E-02 a        60     0     3     1    10
 -1.3928061991484750E-01 a        61     0     3     1    11
  1.2812698119601493E-01 a        62     0     3     1    12
  8.0481472578321223E-02 a        63     0     3     1    13
  1.2762689529287796E-01 a        64     0     3     1    14
  2.8597094289458135E-02 a        65     0     3     1    15
 -2.5630630382763603E-01 a        66     0     3     1    16
  2.0665556347140368E-01 a        67     0     3     1    17
  1.7133101011489533E-02 a        68     0     3     1    18
  8.0745665287273186E-02 a        69     0     3     1    19
 -3.9772339737336453E-02 a        70     0     3     1    20
 -2.8178931254532713E-01 a        71     0     3     1    21
  5.4258964209671114E-02 a        72     0     3     1    22
 -1.1943154331101261E-01 a        73     0     3     1    23
 -1.8580756351660410E-01 a        74     0     3     1    24
  1.4062350853544753E-02 a        75     0     3     1    25
  2.9332259668423139E-03 a        76     0     4     1     1
 -5.3381087488962059E-02 a        77     0     4     1     2
 -3.6449891212795744E-02 a        78     0     4     1     3
  1.9478486188794328E-01 a        79     0     4     1     4
 -2.6657787318088915E-02 a        80     0     4     1     5
 -1.3365861522917707E-01 a        81     0     4     1     6
  1.3019399233042541E-02 a        82     0     4     1     7
  7.6331701995552642E-02 a        83     0     4     1     8
 -9.9131269530553998E-02 a        84     0     4     1     9
 -1.9236411115701478E-02 a        85     0     4     1    10
  1.3506528425891104E-01 a        86     0     4     1    11
 -1.7868401657586364E-01 a        87     0     4     1    12
 -4.3405089767486499E-02 a        88     0     4     1    13
  8.2619730150229817E-03 a        89     0     4     1    14
 -1.4707648978548205E-01 a        90     0     4     1    15
  1.0789719122415732E-01 a        91     0     4     1    16
 -1.6005534170724708E-01 a        92     0     4     1    17
  2.5612904369271466E-02 a        93     0     4     1    18
 -1.2864226418322949E-01 a        94     0     4     1    19
  4.0944787624858758E-02 a        95     0     4     1    20
  6.2662769505785593E-04 a        96     0     4     1    21
  2.1005564614475342E-01 a        97     0     4     1    22
  1.7819639920168992E-01 a        98     0     4     1    23
  2.1504211869760557E-03 a        99     0     4     1    24
 -1.6326136846147038E-01 a       100     0     4     1    25
 -7.1737845378057941E-01 a       101     0     5     1     1
  5.8871573586741288E-01 a       102     0     5     1     2
  6.0763961746991314E-02 a       103     0     5     1     3
  3.3104246439960500E-01 a       104     0     5     1     4
  9.8218437381061074E-01 a       105     0     5     1     5
  5.9951087371541056E-01 a       106     0     5     1     6
  2.8751225208993068E-02 a       107     0     5     1     7
 -1.9931047224359726E-02 a       108     0     5     1     8
  1.1431271857662570E-01 a       109     0     5     1     9
 -2.0022144717337609E-01 a       110     0     5     1    10
 -1.1148886158912643E+00 a       111     0     5     1    11
  7.5712094253443886E-04 a       112     0     5     1    12
  6.7694490403855626E-02 a       113     0     5     1    13
  5.1922594778519959E-01 a       114     0     5     1    14
  4.6096008752562356E-01 a       115     0     5     1    15
 -1.6394350625691148E-01 a       116     0     5     1    16
 -1.3363881163220928E-01 a       117     0     5     1    17
  6.5018119628722726E-01 a       118     0     5     1    18
  4.8803440861015103E-02 a       119     0     5     1    19
  4.2947275479243346E-01 a       120     0     5     1    20
 -3.9200453327255158E-01 a       121     0     5     1    21
 -2.9333041904596496E-01 a       122     0     5     1    22
  4.9853408770827883E-02 a       123     0     5     1    23
  3.0679987066219655E-01 a       124     0     5     1    24
 -3.1324607386436909E-01 a       125     0     5     1    25
 -9.4215308824502311E-02 a       126     0     6     1     1
 -7.6152290617983531E-01 a       127     0     6     1     2
 -1.4390926411352645E-01 a       128     0     6     1     3
 -9.7831151063700508E-02 a       129     0     6     1     4
 -5.9506170986800569E-02 a       130     0     6     1     5
  9.4170002493999534E-04 a       131     0     6     1     6
  9.0419439015019953E-01 a       132     0     6     1     7
  4.4105268670940834E-01 a       133     0     6     1     8
  1.7651399051921396E-02 a       134     0     6     1     9
  1.2454739144877186E-02 a       135     0     6     1    10
 -4.8266768144061550E-01 a       136     0     6     1    11
 -5.4484771121332631E-01 a       137     0     6     1    12
  1.0714013156482374E-01 a       138     0     6     1    13
  2.6382123006899172E-01 a       139     0     6     1    14
 -4.1942281979858581E-01 a       140     0     6     1    15
  4.0720734969252825E-01 a       141     0     6     1    16
 -1.5211273196896033E-01 a       142     0     6     1    17
 -1.4617879885873214E-01 a       143     0     6     1    18
  4.3830418057118425E-01 a       144     0     6     1    19
 -6.2569752518846181E-02 a       145     0     6     1    20
 -2.0614374978639663E-01 a       146     0     6     1    21
 -4.4176990187805165E-01 a       147     0     6     1    22
  1.4905673514542472E-01 a       148     0     6     1    23
  7.7424533524927397E-02 a       149     0     6     1    24
 -7.1030634881050145E-02 a       150     0     6     1    25
  1.1638103030392855E-01 a       151     0     7     1     1
  1.2419451752497837E-01 a       152     0     7     1     2
 -6.6168905193779048E-02 a       153     0     7     1     3
  1.3107057251011611E-01 a       154     0     7     1     4
 -3.8194077979730970E-02 a       155     0     7     1     5
 -8.7040969461584392E-02 a       156     0     7     1     6
 -9.3722576976928748E-02 a       157     0     7     1     7
 -5.6108917505039504E-02 a       158     0     7     1     8
  1.6870665483913465E-02 a       159     0     7     1     9
  1.4659874114526556E-02 a       160     0     7     1    10
 -1.6158726243810664E-02 a       161     0     7     1    11
  9.4122685353520946E-02 a       162     0     7     1    12
 -3.0612271580727951E-01 a       163     0     7     1    13
 -4.4780904481704652E-02 a       164     0     7     1    14
 -5.1240632459348283E-02 a       165     0     7     1    15
 -1.2845420700657065E-01 a       166     0     7     1    16
  1.5013173884752562E-01 a       167     0     7     1    17
  3.6542173226773937E-02 a       168     0     7     1    18
  8.5330320809146140E-02 a       169     0     7     1    19
  1.7888390653168815E-01 a       170     0     7     1    20
 -3.9390359308870589E-02 a       171     0     7     1    21
  1.9765038251305669E-01 a       172     0     7     1    22
 -3.1803406129096912E-01 a       173     0     7     1    23
  1.1719780845670043E-01 a       174     0     7     1    24
 -1.1985905309495348E-01 a       175     0     7     1    25
 -6.1939965525279264E-03 a       176     0     8     1     1
  9.2320132606568725E-02 a       177     0     8     1     2
  1.0901869523704019E-02 a       178     0     8     1     3
 -1.2259014680600107E-01 a       179     0     8     1     4
  3.4821375453387071E-01 a       180     0     8     1     5
 -1.4588252499011251E-01 a       181     0     8     1     6
  2.6071629474256858E-01 a       182     0     8     1     7
 -9.4131465675173873E-02 a       183     0     8     1     8
 -1.1467712006626668E-02 a       184     0     8     1     9
  7.5899552066988632E-02 a       185     0     8     1    10
 -1.7605353963598147E-01 a       186     0     8     1    11
  9.5218931399108420E-02 a       187     0     8     1    12
 -3.2333093670779647E-02 a       188     0     8     1    13
 -9.4642666683247847E-02 a       189     0     8     1    14
  7.9720050738031623E-02 a       190     0     8     1    15
  2.3462241491374256E-01 a       191     0     8     1    16
  1.4874616870485998E-02 a       192     0     8     1    17
