################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3088100004997116E-01 a         1     0     1     1     1
 -2.2353828733469422E-03 a         2     0     1     1     2
 -1.5269484612491213E-01 a         3     0     1     1     3
 -1.4593199614164104E-01 a         4     0     1     1     4
  2.3133600501253945E-02 a         5     0     1     1     5
  1.9379981845056396E-01 a         6     0     1     1     6
  1.7326547991734151E-02 a         7     0     1     1     7
  8.7194597497970844E-02 a         8     0     1     1     8
  2.3522857391985283E-01 a         9     0     1     1     9
 -4.6469493052692643E-02 a        10     0     1     1    10
  9.0925400323489197E-02 a        11     0     1     1    11
 -8.1634325155763368E-02 a        12     0     1     1    12
 -5.9726951959031889E-02 a        13     0     1     1    13
 -1.1597377923178671E-01 a        14     0     1     1    14
 -1.7707124190145734E-01 a        15     0     1     1    15
 -8.0047371206996648E-02 a        16     0     1     1    16
  1.4803662308044255E-02 a        17     0     1     1    17
 -1.7957063984183150E-01 a        18     0     1     1    18
  4.5381565229809552E-02 a        19     0     1     1    19
 -1.1664588000467359E-01 a        20     0     1     1    20
  2.2486682950356489E-02 a        21     0     1     1    21
  4.0603692890164265E-02 a        22     0     1     1    22
 -1.3988996402899587E-01 a        23     0     1     1    23
 -1.9219390847486733E-02 a        24     0     1     1    24
 -1.6395561495334221E-01 a        25     0     1     1    25
  5.9099259983325964E-02 a        26     0     2     1     1
 -2.0957237933890877E-01 a        27     0     2     1     2
 -7.5785705116058491E-02 a        28     0     2     1     3
 -1.7539865782882064E-01 a        29     0     2     1     4
  1.9605354588031826E-01 a        30     0     2     1     5
  2.2097838955456134E-01 a        31     0     2     1     6
 -9.3012417817950416E-02 a        32     0     2     1     7
 -5.9499083494893551E-02 a        33     0     2     1     8
 -2.4543247564742168E-01 a        34     0     2     1     9
 -4.0430028428085421E-03 a        35     0     2     1    10
 -1.2104972162063973E-01 a        36     0     2     1    11
 -8.4236301243843167E-03 a        37     0     2     1    12
  9.3793815218754753E-02 a        38     0     2     1    13
 -4.6967531509271437E-03 a        39     0     2     1    14
  1.2769550883406849E-01 a        40     0     2     1    15
 -2.4904586577972269E-03 a        41     0     2     1    16
 -2.3340615029608808E-01 a        42     0     2     1    17
  1.5033588590340713E-01 a        43     0     2     1    18
 -4.0488150398637276E-02 a        44     0     2     1    19
 -2.2287111640068974E-01 a        45     0     2     1    20
 -1.4324316501299542E-01 a        46     0     2     1    21
  1.1037911178481787E-01 a        47     0     2     1    22
 -2.2952036667226444E-01 a        48     0     2     1    23
 -1.3870212861860734E-01 a        49     0     2     1    24
  6.2453554377303273E-02 a        50     0     2     1    25
  1.3979906718014884E-01 a        51     0     3     1     1
 -1.3588854500626080E-01 a        52     0     3     1     2
 -2.4586072727641739E-01 a        53     0     3     1     3
 -7.4485721378564435E-02 a        54     0     3     1     4
  1.7926113358978524E-02 a        55     0     3     1     5
 -1.2982945150744038E-01 a        56     0     3     1     6
  1.1214052674810229E-01 a        57     0     3     1     7
 -2.4528565778049050E-01 a        58     0     3     1     8
 -1.7296750962651783E-03 a        59     0     3     1     9
 -1.3804686950063158E-01 a        60     0     3     1    10
  1.4485560279893578E-01 a        61     0     3     1    11
 -2.5676058770043284E-02 a        62     0     3     1    12
 -1.0319965382297003E-01 a        63     0     3     1    13
  4.7524126954278885E-02 a        64     0     3     1    14
  9.1137448342342470E-02 a        65     0     3     1    15
 -5.0481832539842904E-02 a        66     0     3     1    16
 -4.4936149264256924E-02 a        67     0     3     1    17
  2.3875518428218956E-01 a        68     0     3     1    18
  1.7717216060965668E-03 a        69     0     3     1    19
  5.5019074643065033E-03 a        70     0     3     1    20
  1.8917141061248122E-01 a        71     0     3     1    21
 -4.8893501250351849E-02 a        72     0     3     1    22
  5.3708708773173831E-02 a        73     0     3     1    23
  2.6953688499423090E-01 a        74     0     3     1    24
 -8.0415593492556545E-02 a        75     0     3     1    25
 -1.7706535403793458E-01 a        76     0     4     1     1
  2.0273398078948301E-01 a        77     0     4     1     2
 -6.1539416264421783E-02 a        78     0     4     1     3
 -1.6920561925416729E-03 a        79     0     4     1     4
  2.0330395993673836E-01 a        80     0     4     1     5
  6.5094280187631484E-02 a        81     0     4     1     6
  3.5156655904350458E-02 a        82     0     4     1     7
  1.0330207955269730E-01 a        83     0     4     1     8
  2.0991874458132852E-02 a        84     0     4     1     9
 -1.9174354290274723E-03 a        85     0     4     1    10
  1.5688529618254157E-01 a        86     0     4     1    11
 -1.3723394940456538E-01 a        87     0     4     1    12
 -1.5317258609073955E-01 a        88     0     4     1    13
  1.2866152645805862E-01 a        89     0     4     1    14
 -1.0040214881861317E-01 a        90     0     4     1    15
 -1.1506647156013908E-02 a        91     0     4     1    16
  8.6083466394966585E-02 a        92     0     4     1    17
 -1.2941461810576338E-01 a        93     0     4     1    18
  6.3676701628055327E-03 a        94     0     4     1    19
 -1.2546087737248346E-01 a        95     0     4     1    20
 -3.6678115104415113E-02 a        96     0     4     1    21
  2.0325728864856876E-01 a        97     0     4     1    22
  2.2070218864331369E-02 a        98     0     4     1    23
  7.2175201171141110E-02 a        99     0     4     1    24
