################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.4092980289246709E-02 a         1     0     1     1     1
  9.1080085259957880E-02 a         2     0     1     1     2
  7.1981759746252455E-02 a         3     0     1     1     3
  9.3109731071402815E-02 a         4     0     1     1     4
 -2.6751498273743352E-01 a         5     0     1     1     5
 -2.6036668882458097E-01 a         6     0     1     1     6
 -2.8368241433497193E-01 a         7     0     1     1     7
  1.9337253324835177E-01 a         8     0     1     1     8
  2.1293689422339726E-01 a         9     0     1     1     9
 -8.0707522164240320E-02 a        10     0     1     1    10
  2.3221102250282949E-01 a        11     0     1     1    11
  2.4033798182618243E-01 a        12     0     1     1    12
 -5.6502394461690704E-02 a        13     0     1     1    13
  5.2947309071622539E-01 a        14     0     1     1    14
 -3.4970177389615155E-03 a        15     0     1     1    15
  2.8017245774490607E-01 a        16     0     1     1    16
 -1.3714671530402275E-01 a        17     0     1     1    17
  5.8148114020842934E-01 a        18     0     1     1    18
 -2.9553687263076966E-01 a        19     0     1     1    19
  2.3664298864639964E-02 a        20     0     1     1    20
  1.3173407978535115E-01 a        21     0     1     1    21
  3.0532164422657926E-01 a        22     0     1     1    22
 -4.6806257248533004E-02 a        23     0     1     1    23
 -1.3480064496938512E-01 a        24     0     1     1    24
  1.5205956643403185E-01 a        25     0     1     1    25
 -8.9903655815010669E-02 a        26     0     2     1     1
  6.5286510001336853E-02 a        27     0     2     1     2
 -1.4498383996264688E-01 a        28     0     2     1     3
 -8.3504782547981233E-03 a        29     0     2     1     4
 -2.3733332159269502E-01 a        30     0     2     1     5
 -3.6548886932881448E-02 a        31     0     2     1     6
  5.5587448639299687E-02 a        32     0     2     1     7
  1.0843165958489413E-01 a        33     0     2     1     8
  1.5035514814065426E-01 a        34     0     2     1     9
  6.3903030299655661E-02 a        35     0     2     1    10
 -4.5685882866773532E-02 a        36     0     2     1    11
  3.5084153436435199E-03 a        37     0     2     1    12
  1.1147045637978793E-01 a        38     0     2     1    13
 -8.9364200040926073E-02 a        39     0     2     1    14
 -1.8925261010494360E-01 a        40     0     2     1    15
  5.9302569555607934E-02 a        41     0     2     1    16
  4.7428429907929927E-02 a        42     0     2     1    17
  1.0572635193103541E-01 a        43     0     2     1    18
  3.2115441280178000E-02 a        44     0     2     1    19
 -6.5597058266922623E-02 a        45     0     2     1    20
 -7.5167292660588192E-02 a        46     0     2     1    21
 -5.5954592520809740E-02 a        47     0     2     1    22
  5.9783133952289270E-02 a        48     0     2     1    23
 -1.0204349531192874E-01 a        49     0     2     1    24
  1.0820291569984074E-01 a        50     0     2     1    25
 -2.3637792313209124E-01 a        51     0     3     1     1
 -1.1568988560442038E-01 a        52     0     3     1     2
  8.7130415455773824E-02 a        53     0     3     1     3
  6.4695787190184789E-02 a        54     0     3     1     4
  1.7294442600955545E-01 a        55     0     3     1     5
  3.0471225015595384E-02 a        56     0     3     1     6
  7.0311182444972031E-02 a        57     0     3     1     7
 -2.6117760014194119E-01 a        58     0     3     1     8
 -1.0188981309172244E-01 a        59     0     3     1     9
 -4.2613847452277441E-02 a        60     0     3     1    10
 -1.2809745230881936E-01 a        61     0     3     1    11
  1.3964087643604797E-01 a        62     0     3     1    12
 -1.1006256250106310E-02 a        63     0     3     1    13
  1.7102332190784811E-01 a        64     0     3     1    14
  6.9821178789618535E-02 a        65     0     3     1    15
  5.8910416609542868E-02 a        66     0     3     1    16
 -1.5620430206431675E-02 a        67     0     3     1    17
 -3.8228807471636310E-02 a        68     0     3     1    18
 -6.6357233552474137E-02 a        69     0     3     1    19
  2.4743423694833174E-02 a        70     0     3     1    20
  8.2419676439501197E-02 a        71     0     3     1    21
  2.4217137762241026E-03 a        72     0     3     1    22
 -6.5314636344893148E-03 a        73     0     3     1    23
 -4.0276927438084031E-02 a        74     0     3     1    24
 -5.0007768452256650E-02 a        75     0     3     1    25
  3.9629936125270972E-02 a        76     0     4     1     1
 -6.3097531450051966E-02 a        77     0     4     1     2
 -1.1945442668746820E-01 a        78     0     4     1     3
  1.4676330902052995E-01 a        79     0     4     1     4
  2.4762168608639876E-01 a        80     0     4     1     5
 -1.6769071030921032E-01 a        81     0     4     1     6
 -1.6290200056622872E-01 a        82     0     4     1     7
  3.7614901719148178E-02 a        83     0     4     1     8
  1.2271386611934711E-01 a        84     0     4     1     9
 -2.8111624690006771E-03 a        85     0     4     1    10
 -1.5272991110181065E-02 a        86     0     4     1    11
 -1.1335784537647038E-01 a        87     0     4     1    12
 -1.7896802439088041E-01 a        88     0     4     1    13
  1.7282672715656025E-01 a        89     0     4     1    14
 -2.3124108319530631E-01 a        90     0     4     1    15
 -1.9850469588680378E-01 a        91     0     4     1    16
  9.4197637477088564E-02 a        92     0     4     1    17
  1.7705823004105559E-01 a        93     0     4     1    18
  1.4295294247504650E-01 a        94     0     4     1    19
  6.3070367503352515E-02 a        95     0     4     1    20
  1.5936073722858429E-01 a        96     0     4     1    21
 -2.4397127981907896E-02 a        97     0     4     1    22
 -7.3981948909841944E-02 a        98     0     4     1    23
  4.1769514452703695E-02 a        99     0     4     1    24
  4.6047305967225949E-02 a       100     0     4     1    25
 -3.3836816512441065E-01 a       101     0     5     1     1
  3.8834072559158211E-01 a       102     0     5     1     2
  9.2713804545220380E-02 a       103     0     5     1     3
 -2.0391173815370192E-01 a       104     0     5     1     4
  2.9774967569565491E-03 a       105     0     5     1     5
  1.4574483613448844E-01 a       106     0     5     1     6
  4.8207443734608751E-01 a       107     0     5     1     7
  3.0926009903753304E-01 a       108     0     5     1     8
 -6.1106410293261464E-02 a       109     0     5     1     9
  1.7181733832722998E-01 a       110     0     5     1    10
 -4.8386826214270817E-01 a       111     0     5     1    11
 -7.2834403040782730E-02 a       112     0     5     1    12
 -1.2289542842110973E-01 a       113     0     5     1    13
  2.1340784503006383E-01 a       114     0     5     1    14
 -2.6206375634416257E-01 a       115     0     5     1    15
 -1.3860957684463268E-01 a       116     0     5     1    16
  1.9911751463302410E-01 a       117     0     5     1    17
 -3.9017569585238171E-01 a       118     0     5     1    18
  2.8747752850200792E-01 a       119     0     5     1    19
 -5.1221072330825779E-01 a       120     0     5     1    20
  3.1216167986513683E-02 a       121     0     5     1    21
 -8.6675808562282436E-02 a       122     0     5     1    22
  1.6335640453335384E-01 a       123     0     5     1    23
 -5.8971513052742186E-01 a       124     0     5     1    24
  2.8511127453898316E-01 a       125     0     5     1    25
  7.6124747976621887E-02 a       126     0     6     1     1
 -7.1856098151886288E-02 a       127     0     6     1     2
  3.4544130207084536E-02 a       128     0     6     1     3
  1.8993798128409248E-02 a       129     0     6     1     4
  2.8134018614987522E-01 a       130     0     6     1     5
 -2.2396232615651168E-01 a       131     0     6     1     6
 -2.5996652853931851E-01 a       132     0     6     1     7
 -6.2365987609454665E-02 a       133     0     6     1     8
 -1.5185579347390443E-01 a       134     0     6     1     9
 -3.7202776793743120E-02 a       135     0     6     1    10
  2.4481173631308178E-02 a       136     0     6     1    11
  3.0347731765009170E-02 a       137     0     6     1    12
 -1.6799011009077763E-01 a       138     0     6     1    13
  1.7964789800977807E-01 a       139     0     6     1    14
  3.3803388770694348E-01 a       140     0     6     1    15
 -5.8676374042279371E-02 a       141     0     6     1    16
 -1.0782844601890826E-01 a       142     0     6     1    17
 -9.3438656123898040E-02 a       143     0     6     1    18
 -5.6351509456674269E-02 a       144     0     6     1    19
 -2.5193701996637997E-02 a       145     0     6     1    20
  6.8166715189270756E-03 a       146     0     6     1    21
  4.6177084539847549E-02 a       147     0     6     1    22
 -7.9225971882873295E-02 a       148     0     6     1    23
  6.9109484262530635E-02 a       149     0     6     1    24
 -2.3730472121149029E-01 a       150     0     6     1    25
  2.5804664399165574E-02 a       151     0     7     1     1
  1.7114220446774334E-01 a       152     0     7     1     2
  1.6810079060432115E-01 a       153     0     7     1     3
 -2.1266255719269953E-01 a       154     0     7     1     4
 -2.9686974547777134E-01 a       155     0     7     1     5
  1.5434779432419117E-02 a       156     0     7     1     6
 -1.1549867756402450E-01 a       157     0     7     1     7
  1.9791384288964850E-01 a       158     0     7     1     8
  1.2342116961235308E-01 a       159     0     7     1     9
  2.1608361497278009E-01 a       160     0     7     1    10
 -4.3729233125363837E-02 a       161     0     7     1    11
 -2.2153684491900627E-01 a       162     0     7     1    12
  8.6557651563705859E-02 a       163     0     7     1    13
 -1.1782418525086658E-02 a       164     0     7     1    14
  3.3902121451285399E-03 a       165     0     7     1    15
 -8.1488686623685441E-02 a       166     0     7     1    16
