################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5858591745311548E-01 a         1     0     1     1     1
  3.5609183452274575E-02 a         2     0     1     1     2
  3.3358419934780581E-01 a         3     0     1     1     3
 -9.3062584983905336E-02 a         4     0     1     1     4
 -4.1144816813618458E-02 a         5     0     1     1     5
  3.3451635244875061E-01 a         6     0     1     1     6
  7.5935534159348311E-02 a         7     0     1     1     7
 -1.1053620534682235E-01 a         8     0     1     1     8
  9.1801177919039346E-03 a         9     0     1     1     9
 -1.4937192799132210E-01 a        10     0     1     1    10
  1.3423480711112132E-01 a        11     0     1     1    11
  1.8329377659453802E-01 a        12     0     1     1    12
  7.2761582915175593E-02 a        13     0     1     1    13
 -4.1021719183690977E-02 a        14     0     1     1    14
  1.0069124430816183E-01 a        15     0     1     1    15
  8.5234454828532133E-02 a        16     0     1     1    16
 -9.7181432967826636E-02 a        17     0     1     1    17
  1.0989310881754374E-01 a        18     0     1     1    18
 -1.3061979600208440E-02 a        19     0     1     1    19
 -2.1137880044099396E-03 a        20     0     1     1    20
  3.9879761098798816E-02 a        21     0     1     1    21
 -2.0324253295019873E-01 a        22     0     1     1    22
  1.2465075341115939E-01 a        23     0     1     1    23
  3.5994175164205937E-02 a        24     0     1     1    24
  5.9764352771399347E-02 a        25     0     1     1    25
  2.8477602538145002E-02 a        26     0     2     1     1
 -1.0714497776216614E-01 a        27     0     2     1     2
  1.5718749642875657E-01 a        28     0     2     1     3
 -1.1975360511122120E-01 a        29     0     2     1     4
  1.6198036531691393E-01 a        30     0     2     1     5
 -2.9508351106164919E-02 a        31     0     2     1     6
 -1.6857698156783278E-02 a        32     0     2     1     7
 -5.8852268754925073E-02 a        33     0     2     1     8
  3.2309353746729691E-02 a        34     0     2     1     9
 -2.0920434835663823E-01 a        35     0     2     1    10
 -1.5654178788811399E-01 a        36     0     2     1    11
  1.0960208120988488E-01 a        37     0     2     1    12
 -5.9168434201284904E-02 a        38     0     2     1    13
  1.8195147643828756E-02 a        39     0     2     1    14
 -2.0529067845351662E-02 a        40     0     2     1    15
  7.1710324875744746E-02 a        41     0     2     1    16
 -8.5715411911630179E-03 a        42     0     2     1    17
  1.8216724819341548E-01 a        43     0     2     1    18
 -2.3442113825679990E-02 a        44     0     2     1    19
 -6.8788342933319105E-02 a        45     0     2     1    20
  7.4465691507544465E-02 a        46     0     2     1    21
  4.2284376298799276E-02 a        47     0     2     1    22
  6.3513303232938939E-02 a        48     0     2     1    23
 -9.9493582083300433E-02 a        49     0     2     1    24
 -1.5355840029384732E-02 a        50     0     2     1    25
 -3.7705020699037431E-02 a        51     0     3     1     1
 -1.2519042021866542E-01 a        52     0     3     1     2
 -1.6081419515619474E-01 a        53     0     3     1     3
 -1.4917258655768684E-01 a        54     0     3     1     4
 -2.5624314223551337E-01 a        55     0     3     1     5
  6.9101086060269989E-02 a        56     0     3     1     6
  8.2758184197743778E-02 a        57     0     3     1     7
 -1.1495056105431817E-01 a        58     0     3     1     8
 -1.9117869976552290E-01 a        59     0     3     1     9
  1.9375790306984422E-01 a        60     0     3     1    10
  3.0118424002139686E-02 a        61     0     3     1    11
  6.4849601427122455E-02 a        62     0     3     1    12
  2.0886797780845892E-01 a        63     0     3     1    13
  6.8967977918703766E-02 a        64     0     3     1    14
 -5.6730719264589897E-02 a        65     0     3     1    15
 -1.7358748299701879E-01 a        66     0     3     1    16
 -4.0111540937660971E-02 a        67     0     3     1    17
 -1.2595647182635339E-01 a        68     0     3     1    18
 -9.7751539731698658E-03 a        69     0     3     1    19
 -3.6892499638505862E-02 a        70     0     3     1    20
 -1.5344966560894660E-01 a        71     0     3     1    21
 -1.1834604930764001E-02 a        72     0     3     1    22
  1.0817939735420065E-01 a        73     0     3     1    23
  1.3751691007014857E-01 a        74     0     3     1    24
  1.6126652988892398E-01 a        75     0     3     1    25
 -2.5867785331153116E-02 a        76     0     4     1     1
  8.2943925385925113E-02 a        77     0     4     1     2
  1.1218498648347390E-01 a        78     0     4     1     3
 -1.1122420797373625E-01 a        79     0     4     1     4
 -1.9010856592712750E-02 a        80     0     4     1     5
  7.9170859650622469E-02 a        81     0     4     1     6
 -7.0079607567516286E-02 a        82     0     4     1     7
 -4.1003936703525840E-02 a        83     0     4     1     8
  5.7842860792582600E-02 a        84     0     4     1     9
 -1.1369846423278644E-01 a        85     0     4     1    10
  3.0991326449253811E-02 a        86     0     4     1    11
  1.8640848756005524E-02 a        87     0     4     1    12
  1.3073401048699326E-01 a        88     0     4     1    13
  6.6950346532669611E-02 a        89     0     4     1    14
 -1.4391017412708806E-01 a        90     0     4     1    15
 -3.0462474449897481E-01 a        91     0     4     1    16
 -7.7777660649363178E-03 a        92     0     4     1    17
  8.6417726963409242E-02 a        93     0     4     1    18
  1.1486098126843369E-02 a        94     0     4     1    19
  8.2603905429404934E-02 a        95     0     4     1    20
  7.7364948209338480E-02 a        96     0     4     1    21
  9.0160735164753786E-02 a        97     0     4     1    22
  2.1163326635472685E-01 a        98     0     4     1    23
 -1.2800967004310765E-01 a        99     0     4     1    24
 -9.4255315906024997E-02 a       100     0     4     1    25
 -1.3814341937639837E-01 a       101     0     5     1     1
 -3.2462306973554678E-02 a       102     0     5     1     2
 -1.3377391825373253E-01 a       103     0     5     1     3
  2.5629875121317060E-02 a       104     0     5     1     4
  2.2660635798421400E-01 a       105     0     5     1     5
 -6.7194932867839993E-02 a       106     0     5     1     6
 -3.8571723972001960E-02 a       107     0     5     1     7
  8.2483043325034477E-02 a       108     0     5     1     8
 -5.9779317910847271E-02 a       109     0     5     1     9
  5.9267146874455244E-02 a       110     0     5     1    10
 -3.0415943958660313E-01 a       111     0     5     1    11
 -1.7047371790519728E-01 a       112     0     5     1    12
 -1.1122823545912228E-01 a       113     0     5     1    13
  1.1198034498312300E-02 a       114     0     5     1    14
 -1.2422354240032928E-01 a       115     0     5     1    15
  8.6765786465055228E-02 a       116     0     5     1    16
 -1.8585670410632131E-02 a       117     0     5     1    17
  3.2232219684687641E-01 a       118     0     5     1    18
 -1.4285358558020539E-01 a       119     0     5     1    19
 -1.1564847361126293E-01 a       120     0     5     1    20
  1.4328949508232544E-01 a       121     0     5     1    21
 -1.8966278422861843E-01 a       122     0     5     1    22
  1.2457230159804225E-01 a       123     0     5     1    23
  2.5058538306337413E-01 a       124     0     5     1    24
  2.0770125842213532E-02 a       125     0     5     1    25
 -1.3326168188769499E-01 a       126     0     6     1     1
  1.1307921941983153E-01 a       127     0     6     1     2
 -1.1665244621729109E-01 a       128     0     6     1     3
 -1.0447707978488836E-01 a       129     0     6     1     4
 -1.4820144208873906E-01 a       130     0     6     1     5
 -1.3579206186215662E-01 a       131     0     6     1     6
  4.6480152831817820E-02 a       132     0     6     1     7
 -5.0011763815543717E-02 a       133     0     6     1     8
  1.7069236534629370E-01 a       134     0     6     1     9
 -1.2334015393914346E-02 a       135     0     6     1    10
  3.8197613280375597E-01 a       136     0     6     1    11
 -1.2596849120743633E-01 a       137     0     6     1    12
  2.1358189409046219E-01 a       138     0     6     1    13
  1.7764297569121741E-02 a       139     0     6     1    14
  2.1754962144702147E-01 a       140     0     6     1    15
 -1.4152909557709393E-02 a       141     0     6     1    16
 -2.5651583740275982E-02 a       142     0     6     1    17
 -2.0561480653054652E-02 a       143     0     6     1    18
 -3.6292735938708021E-02 a       144     0     6     1    19
  8.8197276221606294E-02 a       145     0     6     1    20
 -1.5895333732988395E-01 a       146     0     6     1    21
 -1.8466993413421970E-01 a       147     0     6     1    22
  2.2498590214861650E-01 a       148     0     6     1    23
 -2.1539479698783545E-01 a       149     0     6     1    24
 -1.4633546387933696E-01 a       150     0     6     1    25
  2.2191145506608820E-01 a       151     0     7     1     1
 -6.3787717064986593E-02 a       152     0     7     1     2
  1.3935332690708696E-01 a       153     0     7     1     3
  2.7555037471648208E-01 a       154     0     7     1     4
  7.1524827596256668E-02 a       155     0     7     1     5
 -3.8689837063749601E-02 a       156     0     7     1     6
 -1.6567789926867926E-01 a       157     0     7     1     7
  1.9432084747034559E-01 a       158     0     7     1     8
 -2.9649690513269551E-02 a       159     0     7     1     9
 -1.4629249626565335E-01 a       160     0     7     1    10
  1.2168323453879555E-01 a       161     0     7     1    11
 -4.8229455426188353E-02 a       162     0     7     1    12
 -1.3291285540339645E-01 a       163     0     7     1    13
 -1.3255404789550645E-01 a       164     0     7     1    14
  6.8959792847221826E-02 a       165     0     7     1    15
  2.2186370131049135E-01 a       166     0     7     1    16
 -1.3382620221510171E-02 a       167     0     7     1    17
 -2.6498024655938179E-01 a       168     0     7     1    18
 -7.9605131239312218E-02 a       169     0     7     1    19
  5.9398487302370413E-02 a       170     0     7     1    20
  1.8737818659643934E-01 a       171     0     7     1    21
  7.3666837221123993E-02 a       172     0     7     1    22
  1.3966688473379352E-01 a       173     0     7     1    23
  2.8123112251742133E-01 a       174     0     7     1    24
 -2.6628924658197323E-01 a       175     0     7     1    25
  1.7235927369170931E-01 a       176     0     8     1     1
 -3.8513103907448137E-01 a       177     0     8     1     2
  1.1988540225873623E-02 a       178     0     8     1     3
 -4.6180817970224046E-02 a       179     0     8     1     4
  2.3080972312561937E-01 a       180     0     8     1     5
  8.0893453825713578E-03 a       181     0     8     1     6
 -7.5402893639494664E-02 a       182     0     8     1     7
 -6.4403807671615854E-02 a       183     0     8     1     8
 -1.2236127667049572E-01 a       184     0     8     1     9
 -1.3301424685754035E-01 a       185     0     8     1    10
 -2.4315117593595140E-01 a       186     0     8     1    11
  4.8141357223464180E-02 a       187     0     8     1    12
 -8.4683906392884922E-02 a       188     0     8     1    13
 -2.8248411413237975E-03 a       189     0     8     1    14
  2.8032384172294028E-01 a       190     0     8     1    15
  1.6675583258795532E-01 a       191     0     8     1    16
 -1.7655726904614654E-02 a       192     0     8     1    17
 -6.7723464326795241E-02 a       193     0     8     1    18
  1.1109096602825037E-01 a       194     0     8     1    19
 -2.1603727623645722E-01 a       195     0     8     1    20
 -1.6367548566427039E-03 a       196     0     8     1    21
 -2.9611273798079152E-01 a       197     0     8     1    22
 -3.7570575275283624E-02 a       198     0     8     1    23
 -2.5298929028861602E-02 a       199     0     8     1    24
  2.6133143102846584E-01 a       200     0     8     1    25
  1.0817811697201888E-02 a       201     0     9     1     1
 -1.2704918239353227E-01 a       202     0     9     1     2
 -1.3004063285692688E-01 a       203     0     9     1     3
  2.1865059341144033E-01 a       204     0     9     1     4
  1.1692364685796036E-01 a       205     0     9     1     5
 -1.2795651108219278E-01 a       206     0     9     1     6
 -1.6090563757505300E-02 a       207     0     9     1     7
  1.2712971486505473E-01 a       208     0     9     1     8
  7.2052307488104969E-02 a       209     0     9     1     9
  2.1953361241619541E-02 a       210     0     9     1    10
  1.1398529938115572E-01 a       211     0     9     1    11
 -5.0771716126390296E-02 a       212     0     9     1    12
 -1.2671352032932025E-02 a       213     0     9     1    13
 -2.0604600897584541E-01 a       214     0     9     1    14
 -1.6929950091022949E-01 a       215     0     9     1    15
  4.5199970161801930E-03 a       216     0     9     1    16
 -5.2179388991961700E-02 a       217     0     9     1    17
 -9.1785026564314698E-02 a       218     0     9     1    18
  1.7832594637676136E-01 a       219     0     9     1    19
 -1.7631134695581413E-01 a       220     0     9     1    20
 -6.9853843211770739E-02 a       221     0     9     1    21
  5.7143203449838434E-02 a       222     0     9     1    22
 -2.1423024480672714E-01 a       223     0     9     1    23
 -1.2618562236079531E-01 a       224     0     9     1    24
  1.5770890901257120E-01 a       225     0     9     1    25
 -1.2964658651509164E-01 a       226     0    10     1     1
  2.5985340182510108E-01 a       227     0    10     1     2
 -2.1007209412041489E-01 a       228     0    10     1     3
  3.1300358080531904E-01 a       229     0    10     1     4
  2.0662422041864756E-01 a       230     0    10     1     5
 -8.7981069937587170E-02 a       231     0    10     1     6
 -3.0982529771722486E-02 a       232     0    10     1     7
  1.9661542430633286E-01 a       233     0    10     1     8
 -8.1328863695021042E-02 a       234     0    10     1     9
  1.3258912753465094E-02 a       235     0    10     1    10
 -2.0705376577743770E-01 a       236     0    10     1    11
  3.3888440861780467E-01 a       237     0    10     1    12
  1.9719815172126079E-02 a       238     0    10     1    13
  2.3878731949889034E-01 a       239     0    10     1    14
 -1.1043849261655192E-01 a       240     0    10     1    15
 -3.1820877293229986E-02 a       241     0    10     1    16
  2.9169656360734750E-02 a       242     0    10     1    17
 -1.2249993581573866E-01 a       243     0    10     1    18
  3.3114816318771757E-02 a       244     0    10     1    19
 -1.2002873474875445E-01 a       245     0    10     1    20
  1.8337666506514701E-02 a       246     0    10     1    21
  9.7551581752744906E-02 a       247     0    10     1    22
  1.3955831011412989E-01 a       248     0    10     1    23
  2.0880885743135024E-02 a       249     0    10     1    24
 -1.4154703815437958E-01 a       250     0    10     1    25
  4.2718843393685424E-02 a       251     0    11     1     1
  1.1844953716708441E-01 a       252     0    11     1     2
 -1.4917088641909346E-01 a       253     0    11     1     3
 -4.1664787510808148E-02 a       254     0    11     1     4
 -1.0848628797225020E-01 a       255     0    11     1     5
 -1.9311975227276493E-01 a       256     0    11     1     6
  8.1852004756229349E-02 a       257     0    11     1     7
 -2.4724494926466938E-02 a       258     0    11     1     8
  2.1099665557172884E-01 a       259     0    11     1     9
 -3.1971323975803359E-03 a       260     0    11     1    10
 -8.0297508415032651E-02 a       261     0    11     1    11
 -8.0612036130385589E-02 a       262     0    11     1    12
  2.5997908570673411E-01 a       263     0    11     1    13
  3.2542103475316171E-02 a       264     0    11     1    14
  5.1006092988274222E-02 a       265     0    11     1    15
  2.3151565692254666E-02 a       266     0    11     1    16
 -8.4905276997790616E-02 a       267     0    11     1    17
 -2.0895441001124039E-02 a       268     0    11     1    18
  9.5094027629862826E-02 a       269     0    11     1    19
 -4.6563085748500155E-02 a       270     0    11     1    20
  9.8750712878969249E-02 a       271     0    11     1    21
  1.8503790744428925E-01 a       272     0    11     1    22
 -1.6297597869230612E-01 a       273     0    11     1    23
  8.5026951268339118E-02 a       274     0    11     1    24
  4.9465742354644800E-03 a       275     0    11     1    25
  7.9792957546844179E-02 a       276     0    12     1     1
  1.8684944685158489E-01 a       277     0    12     1     2
  3.0117786003046133E-02 a       278     0    12     1     3
 -2.7107052540976805E-02 a       279     0    12     1     4
 -3.7433015230374851E-02 a       280     0    12     1     5
 -2.3478959915180261E-01 a       281     0    12     1     6
 -5.3684625755646559E-02 a       282     0    12     1     7
 -5.9741292272795371E-02 a       283     0    12     1     8
  1.7302111264777881E-01 a       284     0    12     1     9
  1.4271988217623957E-01 a       285     0    12     1    10
 -2.6646106338267989E-01 a       286     0    12     1    11
  3.6209355463721823E-02 a       287     0    12     1    12
  1.1666959737427721E-01 a       288     0    12     1    13
 -1.2756884305334129E-01 a       289     0    12     1    14
  1.3203824447745914E-02 a       290     0    12     1    15
