################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7959382055087481E-01 a         1     0     1     1     1
  1.0838618221392182E-01 a         2     0     1     1     2
  2.9916896610721146E-02 a         3     0     1     1     3
 -8.5858464801694984E-02 a         4     0     1     1     4
  1.7090073960980440E-01 a         5     0     1     1     5
 -3.5075222251213435E-02 a         6     0     1     1     6
 -1.0958155339448096E-01 a         7     0     1     1     7
  5.7414288287240052E-02 a         8     0     1     1     8
  7.7611312338983954E-02 a         9     0     1     1     9
 -1.3079638354038314E-01 a        10     0     1     1    10
  7.5861031341524846E-03 a        11     0     1     1    11
 -9.1001734601540187E-03 a        12     0     1     1    12
 -2.8005926470954953E-02 a        13     0     1     1    13
 -8.1535435425946934E-02 a        14     0     1     1    14
  6.3223055797079097E-02 a        15     0     1     1    15
  5.2304452171441973E-02 a        16     0     1     1    16
  9.1009572254342419E-02 a        17     0     1     1    17
 -1.7649788736835290E-01 a        18     0     1     1    18
 -5.8884167462698839E-02 a        19     0     1     1    19
 -1.0631838442132087E-01 a        20     0     1     1    20
 -3.1961986261554727E-02 a        21     0     1     1    21
 -3.0405754114781320E-02 a        22     0     1     1    22
 -1.2730382779189045E-01 a        23     0     1     1    23
 -3.0652663648658394E-02 a        24     0     1     1    24
 -5.2177658850871479E-02 a        25     0     1     1    25
  7.1764792096381480E-02 a        26     0     2     1     1
 -3.8056428794390855E-02 a        27     0     2     1     2
  5.0820670595030738E-02 a        28     0     2     1     3
 -1.6642425244182313E-01 a        29     0     2     1     4
 -2.0339126611552871E-01 a        30     0     2     1     5
 -6.4437213032814203E-02 a        31     0     2     1     6
  1.2772952953922764E-01 a        32     0     2     1     7
 -8.7990584806303215E-02 a        33     0     2     1     8
 -5.7921335691505042E-03 a        34     0     2     1     9
 -2.7593760475979119E-02 a        35     0     2     1    10
 -4.7796491103690867E-03 a        36     0     2     1    11
 -6.2308527457366661E-02 a        37     0     2     1    12
 -7.2622055129637542E-02 a        38     0     2     1    13
  3.6595996639102603E-02 a        39     0     2     1    14
  1.8296699251292212E-02 a        40     0     2     1    15
  1.3420595060613036E-01 a        41     0     2     1    16
  3.1648520274018321E-02 a        42     0     2     1    17
  2.5052573117347726E-01 a        43     0     2     1    18
 -1.9213833716188539E-01 a        44     0     2     1    19
  2.6142870655837574E-02 a        45     0     2     1    20
 -6.8724174892758005E-02 a        46     0     2     1    21
  1.8456105842080919E-01 a        47     0     2     1    22
 -1.0008099735178595E-01 a        48     0     2     1    23
  4.5352524453810723E-02 a        49     0     2     1    24
  6.7972474359572946E-02 a        50     0     2     1    25
 -1.4986609522938454E-01 a        51     0     3     1     1
  1.5595687700173735E-01 a        52     0     3     1     2
  3.2685400431507322E-01 a        53     0     3     1     3
 -2.1280773086262655E-01 a        54     0     3     1     4
 -2.1349972095071595E-02 a        55     0     3     1     5
 -1.1159168226831234E-01 a        56     0     3     1     6
 -1.2968250280958021E-02 a        57     0     3     1     7
 -2.4499545348046520E-01 a        58     0     3     1     8
  8.9943116857930300E-02 a        59     0     3     1     9
 -9.6650054967363633E-02 a        60     0     3     1    10
  2.8231668356672895E-01 a        61     0     3     1    11
  1.8420876999624644E-01 a        62     0     3     1    12
 -2.7830650685271147E-02 a        63     0     3     1    13
  2.8556548223027922E-01 a        64     0     3     1    14
  1.6323380579139960E-02 a        65     0     3     1    15
  2.6713711711015697E-01 a        66     0     3     1    16
 -2.0979880066286277E-01 a        67     0     3     1    17
  1.1889304433130032E-01 a        68     0     3     1    18
  6.2490665398982716E-02 a        69     0     3     1    19
  1.0817166173484495E-01 a        70     0     3     1    20
 -2.3945909799469153E-01 a        71     0     3     1    21
 -1.0460215302343859E-01 a        72     0     3     1    22
 -3.6130821095774986E-02 a        73     0     3     1    23
  1.7439305335752009E-01 a        74     0     3     1    24
  1.0696479593415897E-01 a        75     0     3     1    25
 -4.9741216857869516E-02 a        76     0     4     1     1
  2.2210719197081591E-01 a        77     0     4     1     2
  1.9093370101628700E-02 a        78     0     4     1     3
  3.1842275269253387E-02 a        79     0     4     1     4
 -1.5011421274024608E-01 a        80     0     4     1     5
 -7.3539382230067646E-02 a        81     0     4     1     6
 -4.9839597028906071E-02 a        82     0     4     1     7
  7.1741037111069418E-03 a        83     0     4     1     8
  2.6234219282171556E-01 a        84     0     4     1     9
 -7.7722747814327961E-02 a        85     0     4     1    10
  3.4928453095703034E-02 a        86     0     4     1    11
 -8.3413799633711733E-02 a        87     0     4     1    12
  2.4625263255203986E-01 a        88     0     4     1    13
  1.1092045732902936E-01 a        89     0     4     1    14
  2.0560025517399710E-01 a        90     0     4     1    15
 -3.5839278590914445E-02 a        91     0     4     1    16
 -2.7012245294444343E-01 a        92     0     4     1    17
 -2.1372810513342877E-01 a        93     0     4     1    18
 -4.6440012425225607E-02 a        94     0     4     1    19
  2.4888291193166226E-02 a        95     0     4     1    20
  4.0908503724599816E-02 a        96     0     4     1    21
 -4.9781134359870818E-02 a        97     0     4     1    22
 -3.4131532510969413E-03 a        98     0     4     1    23
  1.9126195020013226E-01 a        99     0     4     1    24
  1.2822228812358724E-01 a       100     0     4     1    25
 -9.7933854531989689E-02 a       101     0     5     1     1
 -8.6743779126040338E-02 a       102     0     5     1     2
 -1.7303717487060475E-02 a       103     0     5     1     3
  5.8330493397088914E-02 a       104     0     5     1     4
  1.0905418949013172E-01 a       105     0     5     1     5
  1.1529239015877006E-01 a       106     0     5     1     6
  1.8486680592800434E-01 a       107     0     5     1     7
 -2.2267716725035919E-01 a       108     0     5     1     8
  1.4641790556201034E-01 a       109     0     5     1     9
  2.2147916362842326E-01 a       110     0     5     1    10
 -8.1656021282941280E-03 a       111     0     5     1    11
  1.4785823935346892E-01 a       112     0     5     1    12
  2.5301751792057670E-02 a       113     0     5     1    13
  2.6936624877893608E-02 a       114     0     5     1    14
 -1.4212936313085886E-01 a       115     0     5     1    15
 -1.0124844570397586E-01 a       116     0     5     1    16
 -2.7561383953200158E-01 a       117     0     5     1    17
 -1.5575218065008725E-01 a       118     0     5     1    18
  2.2035839975756039E-01 a       119     0     5     1    19
  2.0167783512225473E-01 a       120     0     5     1    20
 -3.4567343235631692E-01 a       121     0     5     1    21
  5.8653887201359056E-02 a       122     0     5     1    22
  2.4741178206819328E-01 a       123     0     5     1    23
 -1.7548634820669665E-01 a       124     0     5     1    24
  1.1939638088497997E-01 a       125     0     5     1    25
  4.7918570530337589E-03 a       126     0     6     1     1
