################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.6563596345655272E-02 a         1     0     1     1     1
 -9.7976649461603518E-02 a         2     0     1     1     2
 -3.3501935167602080E-03 a         3     0     1     1     3
  2.3478574456927002E-02 a         4     0     1     1     4
  1.5817003863205620E-01 a         5     0     1     1     5
  6.0931221067621118E-02 a         6     0     1     1     6
  3.4742987604995702E-02 a         7     0     1     1     7
 -3.7791673524028714E-02 a         8     0     1     1     8
  1.7869315990205670E-01 a         9     0     1     1     9
 -2.9271392219595675E-03 a        10     0     1     1    10
  6.0341009359433935E-02 a        11     0     1     1    11
 -2.2688104543025409E-01 a        12     0     1     1    12
 -1.9322213545160022E-01 a        13     0     1     1    13
  4.0978209002212232E-02 a        14     0     1     1    14
  1.8406094103367768E-01 a        15     0     1     1    15
  3.2901017286653046E-02 a        16     0     1     1    16
 -1.8447939910411323E-01 a        17     0     1     1    17
 -2.3396084976862460E-02 a        18     0     1     1    18
 -6.2803997331179737E-02 a        19     0     1     1    19
 -2.1217354950355019E-01 a        20     0     1     1    20
 -7.9280296980749287E-02 a        21     0     1     1    21
  1.8430012179784233E-01 a        22     0     1     1    22
 -5.6803340572581441E-02 a        23     0     1     1    23
 -1.0211746338169979E-01 a        24     0     1     1    24
  9.5192358417758707E-02 a        25     0     1     1    25
 -2.0148410485677049E-02 a        26     0     2     1     1
 -7.0916487682913601E-02 a        27     0     2     1     2
 -1.7010068099825002E-02 a        28     0     2     1     3
  1.2151194903015920E-01 a        29     0     2     1     4
 -1.5471806668473173E-01 a        30     0     2     1     5
  8.0884754625381410E-03 a        31     0     2     1     6
 -2.1197753669920161E-02 a        32     0     2     1     7
  1.0809871329016643E-01 a        33     0     2     1     8
 -7.8589699166048757E-02 a        34     0     2     1     9
  1.0565480984333768E-01 a        35     0     2     1    10
 -3.5038605950357959E-02 a        36     0     2     1    11
  2.1891933375359168E-01 a        37     0     2     1    12
  1.5319842212770490E-01 a        38     0     2     1    13
 -6.5236091939968141E-02 a        39     0     2     1    14
  8.6634055197617993E-02 a        40     0     2     1    15
  9.4911575817669437E-03 a        41     0     2     1    16
 -5.5208484120400476E-02 a        42     0     2     1    17
  2.4169007988393637E-01 a        43     0     2     1    18
 -1.0485944351496471E-01 a        44     0     2     1    19
  1.4831550077127967E-01 a        45     0     2     1    20
 -1.3892914818750163E-01 a        46     0     2     1    21
 -2.9724260496810101E-01 a        47     0     2     1    22
 -6.4113084095005948E-02 a        48     0     2     1    23
  7.4553857814364646E-02 a        49     0     2     1    24
  9.5677958019891249E-02 a        50     0     2     1    25
  8.4568924480201389E-03 a        51     0     3     1     1
 -1.5150185769737717E-01 a        52     0     3     1     2
  2.3823553415811764E-02 a        53     0     3     1     3
 -1.4229695736178322E-01 a        54     0     3     1     4
  6.5668844951002753E-02 a        55     0     3     1     5
 -1.7260718760666965E-01 a        56     0     3     1     6
 -1.7680780853651226E-02 a        57     0     3     1     7
  1.4285272151416639E-01 a        58     0     3     1     8
  2.1608138556378928E-01 a        59     0     3     1     9
  2.8361007607439065E-02 a        60     0     3     1    10
  6.2677031740194150E-02 a        61     0     3     1    11
  1.5322366904055076E-01 a        62     0     3     1    12
  1.4604217438337622E-01 a        63     0     3     1    13
 -6.2990198494503560E-02 a        64     0     3     1    14
  2.7967724126655269E-01 a        65     0     3     1    15
  1.6874085436186215E-01 a        66     0     3     1    16
  4.2568720636590521E-03 a        67     0     3     1    17
  3.3841703805320165E-02 a        68     0     3     1    18
  1.8568111823216446E-01 a        69     0     3     1    19
 -8.9930413689849845E-02 a        70     0     3     1    20
 -2.0005785831107945E-02 a        71     0     3     1    21
  6.4130676759440716E-02 a        72     0     3     1    22
  7.5748591114870784E-02 a        73     0     3     1    23
  9.6724194674342082E-02 a        74     0     3     1    24
 -1.1125616069796380E-01 a        75     0     3     1    25
 -2.5898563342378922E-01 a        76     0     4     1     1
 -2.8647170027102831E-01 a        77     0     4     1     2
  2.4000423251489975E-02 a        78     0     4     1     3
