################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1576484087330025E-02 a         1     0     1     1     1
 -8.7313246918306484E-02 a         2     0     1     1     2
 -1.5658542790199420E-01 a         3     0     1     1     3
 -2.3266721446054772E-01 a         4     0     1     1     4
 -2.9603850744428217E-01 a         5     0     1     1     5
  3.7733323453804063E-01 a         6     0     1     1     6
  1.9424262591445043E-01 a         7     0     1     1     7
  5.0221396556782838E-01 a         8     0     1     1     8
  4.1300482420814272E-01 a         9     0     1     1     9
 -7.1506469332519862E-02 a        10     0     1     1    10
  3.0912393857748671E-01 a        11     0     1     1    11
 -3.0235042116089395E-01 a        12     0     1     1    12
  1.5147463342774931E-01 a        13     0     1     1    13
 -3.8089433135092110E-01 a        14     0     1     1    14
  1.3869817284350958E-01 a        15     0     1     1    15
 -2.3392075477174989E-01 a        16     0     1     1    16
 -1.8599221147336945E-01 a        17     0     1     1    17
  1.1653824139871648E-01 a        18     0     1     1    18
 -1.8717368287369462E+00 a        19     0     1     1    19
  2.9207507776517516E-01 a        20     0     1     1    20
  6.7021816781536306E-02 a        21     0     1     1    21
 -9.6864247165640710E-02 a        22     0     1     1    22
  1.9253932842064780E-01 a        23     0     1     1    23
 -1.1716584301053259E-01 a        24     0     1     1    24
 -7.8689030023817208E-01 a        25     0     1     1    25
  5.9363804546692900E-01 a        26     0     2     1     1
  4.7558868268649951E-01 a        27     0     2     1     2
 -1.1350059867640049E-02 a        28     0     2     1     3
 -4.6740833679762356E-01 a        29     0     2     1     4
 -6.4735031174913171E-01 a        30     0     2     1     5
  4.0840618644489557E-01 a        31     0     2     1     6
 -2.0045842237074094E-02 a        32     0     2     1     7
  3.1708459026362756E-01 a        33     0     2     1     8
  3.7693930298475065E-01 a        34     0     2     1     9
 -1.5899090227131210E-01 a        35     0     2     1    10
 -6.0405161982107247E-01 a        36     0     2     1    11
 -1.8928624460051760E-01 a        37     0     2     1    12
 -1.3524137552957685E+00 a        38     0     2     1    13
  7.0652854432820657E-03 a        39     0     2     1    14
 -7.7001599550515676E-01 a        40     0     2     1    15
  3.4359644468888395E-02 a        41     0     2     1    16
 -6.5012530551027736E-01 a        42     0     2     1    17
 -2.6276619240389002E-04 a        43     0     2     1    18
 -5.3804879183791655E-02 a        44     0     2     1    19
  2.1506833032758341E-01 a        45     0     2     1    20
  6.0490728139779848E-01 a        46     0     2     1    21
  8.6508806404353961E-02 a        47     0     2     1    22
  3.4363105164006952E-02 a        48     0     2     1    23
  1.0524158748980650E-01 a        49     0     2     1    24
 -3.6914752321869221E-01 a        50     0     2     1    25
  2.2012771093594968E-01 a        51     0     3     1     1
  1.9338074197256735E-01 a        52     0     3     1     2
  3.8019621493713268E-01 a        53     0     3     1     3
  2.8566872678464106E-01 a        54     0     3     1     4
 -5.7245400674522584E-03 a        55     0     3     1     5
  2.3642057891938999E-02 a        56     0     3     1     6
 -3.0098531562915537E-01 a        57     0     3     1     7
  2.0274615582170846E-01 a        58     0     3     1     8
 -8.4198049464822150E-02 a        59     0     3     1     9
  1.4372721699633556E-01 a        60     0     3     1    10
 -1.5090221053396310E-01 a        61     0     3     1    11
 -2.5601545376990980E-02 a        62     0     3     1    12
  1.5447202413079700E-01 a        63     0     3     1    13
  1.5294563286442756E-01 a        64     0     3     1    14
  1.0420503113503930E-01 a        65     0     3     1    15
 -1.6190331115080392E-02 a        66     0     3     1    16
  1.7540922212869431E-01 a        67     0     3     1    17
  1.5467815744878774E-02 a        68     0     3     1    18
 -1.3136032671148179E-01 a        69     0     3     1    19
  2.3026021484627568E-01 a        70     0     3     1    20
  3.6713556885773796E-01 a        71     0     3     1    21
  1.8761145809704241E-01 a        72     0     3     1    22
  1.4182624109155692E-01 a        73     0     3     1    23
  2.0213643007496013E-01 a        74     0     3     1    24
 -1.1309343186473290E-01 a        75     0     3     1    25
 -5.0380331469547920E-03 a        76     0     4     1     1
 -4.7401438830371873E-02 a        77     0     4     1     2
 -1.1982318079296085E-03 a        78     0     4     1     3
  5.4653665664175531E-02 a        79     0     4     1     4
 -2.6267877791456551E-01 a        80     0     4     1     5
  1.4931209674042890E-02 a        81     0     4     1     6
  9.2497941914209222E-02 a        82     0     4     1     7
 -8.1390888347692508E-02 a        83     0     4     1     8
 -9.3570088676940874E-02 a        84     0     4     1     9
  9.3134510699356840E-02 a        85     0     4     1    10
 -2.5266279000117617E-02 a        86     0     4     1    11
  1.5358036535024447E-01 a        87     0     4     1    12
 -2.0458596081174865E-01 a        88     0     4     1    13
 -6.4496030619432465E-03 a        89     0     4     1    14
  5.6446448642012786E-02 a        90     0     4     1    15
  1.1386574290094352E-01 a        91     0     4     1    16
  1.7014612376935026E-01 a        92     0     4     1    17
  1.3297086175323092E-01 a        93     0     4     1    18
  2.4510744120720510E-01 a        94     0     4     1    19
  1.0810696060409193E-01 a        95     0     4     1    20
  1.3982058330920577E-01 a        96     0     4     1    21
 -2.9465114132624182E-01 a        97     0     4     1    22
 -6.9895958072679315E-02 a        98     0     4     1    23
  1.0042837700776448E-01 a        99     0     4     1    24
 -3.8726522888817290E-02 a       100     0     4     1    25
  1.2805002409050459E-01 a       101     0     5     1     1
 -4.1535731525972108E-01 a       102     0     5     1     2
  7.2623477941278702E-01 a       103     0     5     1     3
 -4.7731709889052715E-01 a       104     0     5     1     4
  6.2931308119491614E-01 a       105     0     5     1     5
 -3.1326898962915856E-01 a       106     0     5     1     6
 -1.0871634744377678E+00 a       107     0     5     1     7
  1.4791457992733795E-01 a       108     0     5     1     8
 -4.3428418661378226E-01 a       109     0     5     1     9
 -1.3884256626299973E-01 a       110     0     5     1    10
 -4.5360202371186187E-01 a       111     0     5     1    11
  1.0592037248183952E+00 a       112     0     5     1    12
 -7.1851593979163908E-02 a       113     0     5     1    13
  7.3673117785787967E-01 a       114     0     5     1    14
 -7.9220060366874923E-01 a       115     0     5     1    15
  2.4360311565726461E-01 a       116     0     5     1    16
  1.8061720374233703E-01 a       117     0     5     1    17
 -4.7785935009880059E-01 a       118     0     5     1    18
  1.5288871541748366E+00 a       119     0     5     1    19
 -3.8154203748382776E-01 a       120     0     5     1    20
 -1.7651073644234409E-02 a       121     0     5     1    21
 -6.6754805634456529E-02 a       122     0     5     1    22
 -2.1429211349852517E-01 a       123     0     5     1    23
  1.5128681830818080E-01 a       124     0     5     1    24
 -8.9115412423478835E-01 a       125     0     5     1    25
 -4.2445757843200987E-01 a       126     0     6     1     1
 -4.0658175186691098E-01 a       127     0     6     1     2
  1.9463030244168261E-01 a       128     0     6     1     3
 -1.2509940713513901E-01 a       129     0     6     1     4
  6.3732536797547801E-01 a       130     0     6     1     5
 -5.2624850891340835E-01 a       131     0     6     1     6
  6.1798343481893746E-02 a       132     0     6     1     7
 -8.3473183378747429E-01 a       133     0     6     1     8
 -6.4936309254958094E-02 a       134     0     6     1     9
  5.5857958820064790E-01 a       135     0     6     1    10
  7.6527144424385396E-01 a       136     0     6     1    11
  2.8648920680654855E-01 a       137     0     6     1    12
  7.2403350439654481E-03 a       138     0     6     1    13
  7.0714202332317108E-02 a       139     0     6     1    14
  1.0335115162311193E+00 a       140     0     6     1    15
 -1.0682445502495730E-01 a       141     0     6     1    16
  4.8218766323234519E-01 a       142     0     6     1    17
  3.3626538425407770E-01 a       143     0     6     1    18
  3.8780148517993196E-01 a       144     0     6     1    19
  2.5121406366198185E-01 a       145     0     6     1    20
  1.6174479209583370E-01 a       146     0     6     1    21
 -2.4979556977528899E-01 a       147     0     6     1    22
 -9.3464012817462128E-01 a       148     0     6     1    23
  6.6862288495429328E-02 a       149     0     6     1    24
  3.7067914102222499E-01 a       150     0     6     1    25
 -2.3715860180241341E-01 a       151     0     7     1     1
  1.1982936186789103E-01 a       152     0     7     1     2
  2.1093079614335211E-01 a       153     0     7     1     3
  1.8624020459155571E-01 a       154     0     7     1     4
 -5.5204049374787907E-02 a       155     0     7     1     5
  7.7797618744208541E-02 a       156     0     7     1     6
  7.3748089692861054E-03 a       157     0     7     1     7
  1.1518915453958270E-01 a       158     0     7     1     8
 -3.9310651483651315E-01 a       159     0     7     1     9
 -2.5818421091859811E-01 a       160     0     7     1    10
  7.7772715386986421E-02 a       161     0     7     1    11
  2.6635519473371169E-02 a       162     0     7     1    12
  3.2091920591948903E-02 a       163     0     7     1    13
 -3.0946333084155253E-01 a       164     0     7     1    14
  1.3693722219252799E-01 a       165     0     7     1    15
 -2.1858949213886442E-02 a       166     0     7     1    16
  7.5638126705233170E-03 a       167     0     7     1    17
 -4.2308881090730116E-01 a       168     0     7     1    18
  2.2643731020567487E-01 a       169     0     7     1    19
  1.8812894214295386E-01 a       170     0     7     1    20
  3.8148879879475650E-01 a       171     0     7     1    21
  8.6025347164013402E-02 a       172     0     7     1    22
 -1.1145130845827078E-02 a       173     0     7     1    23
  8.6271923966643654E-02 a       174     0     7     1    24
 -1.8073210933758219E-01 a       175     0     7     1    25
 -9.7439191934526034E-02 a       176     0     8     1     1
 -2.4952755111485682E-02 a       177     0     8     1     2
 -6.5017904731277248E-02 a       178     0     8     1     3
  2.2919901548780325E-01 a       179     0     8     1     4
  4.2906334889169007E-02 a       180     0     8     1     5
  8.0455446760549526E-02 a       181     0     8     1     6
  1.9587056524854077E-01 a       182     0     8     1     7
 -1.5007658902240670E-01 a       183     0     8     1     8
  1.8320825485779260E-01 a       184     0     8     1     9
  7.2032309869922789E-02 a       185     0     8     1    10
  1.1139585358113842E-01 a       186     0     8     1    11
 -6.9778896676368871E-02 a       187     0     8     1    12
 -5.6043081822401052E-02 a       188     0     8     1    13
  3.4923979102514081E-02 a       189     0     8     1    14
  2.1359113802179627E-01 a       190     0     8     1    15
  2.1025561138733879E-03 a       191     0     8     1    16
 -8.5957226419675153E-02 a       192     0     8     1    17
  1.3783843708625940E-01 a       193     0     8     1    18
  2.1665152383946045E-02 a       194     0     8     1    19
 -2.9828161078055356E-02 a       195     0     8     1    20
  6.4688725948505194E-02 a       196     0     8     1    21
 -2.2531195959020420E-01 a       197     0     8     1    22
 -1.0330557981389589E-01 a       198     0     8     1    23
  6.8581099575305116E-02 a       199     0     8     1    24
  1.8249492725991415E-01 a       200     0     8     1    25
  5.4171698653848244E-02 a       201     0     9     1     1
  6.5026203068492383E-01 a       202     0     9     1     2
 -4.3246335758675764E-01 a       203     0     9     1     3
  5.9726027314466579E-01 a       204     0     9     1     4
 -5.5363543746165186E-02 a       205     0     9     1     5
  8.9610703081196197E-01 a       206     0     9     1     6
  7.0812799456423237E-01 a       207     0     9     1     7
 -5.1531799274574952E-01 a       208     0     9     1     8
  5.0655551745210203E-01 a       209     0     9     1     9
 -3.3955549314975036E-01 a       210     0     9     1    10
  4.7810887122477402E-01 a       211     0     9     1    11
 -8.7367190392514316E-01 a       212     0     9     1    12
  1.9132921118230975E-01 a       213     0     9     1    13
 -7.5078224496316259E-01 a       214     0     9     1    14
  3.7939891426016586E-01 a       215     0     9     1    15
 -7.5032728208323879E-02 a       216     0     9     1    16
 -8.6457394849514355E-02 a       217     0     9     1    17
 -5.2411323584844002E-02 a       218     0     9     1    18
  8.4791986954894882E-01 a       219     0     9     1    19
  4.5689815819959390E-01 a       220     0     9     1    20
  1.6848095804443637E-02 a       221     0     9     1    21
 -3.0231678834401782E-02 a       222     0     9     1    22
  7.5085435340170514E-01 a       223     0     9     1    23
 -3.6403669656080873E-01 a       224     0     9     1    24
  7.1353150914083452E-01 a       225     0     9     1    25
  6.4319009168482391E-02 a       226     0    10     1     1
 -1.0648962171097544E-01 a       227     0    10     1     2
  2.8843730708081444E-01 a       228     0    10     1     3
 -1.5430804582651098E-01 a       229     0    10     1     4
 -4.9045360264435905E-01 a       230     0    10     1     5
  4.4642374381116380E-02 a       231     0    10     1     6
  3.1125358646387552E-01 a       232     0    10     1     7
  3.0840946434101757E-01 a       233     0    10     1     8
