################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.8442742296549541E-02 a         1     0     1     1     1
 -9.0430900201304593E-02 a         2     0     1     1     2
 -1.4306608314509629E-02 a         3     0     1     1     3
  1.8389244192413084E-01 a         4     0     1     1     4
  2.0972492950657791E-02 a         5     0     1     1     5
 -1.9037514114635171E-01 a         6     0     1     1     6
 -1.1942299967112767E-01 a         7     0     1     1     7
 -4.8803120857267963E-02 a         8     0     1     1     8
 -1.0554748312583745E-01 a         9     0     1     1     9
  6.2804775972567584E-03 a        10     0     1     1    10
  1.5243264470566623E-02 a        11     0     1     1    11
  1.0759186940872147E-01 a        12     0     1     1    12
  1.6018972561036102E-02 a        13     0     1     1    13
  1.2047706407239286E-01 a        14     0     1     1    14
 -1.0551583385647167E-01 a        15     0     1     1    15
  7.3278798742890394E-02 a        16     0     1     1    16
  2.6064976833900143E-02 a        17     0     1     1    17
 -2.1045665711511424E-01 a        18     0     1     1    18
  9.8516829786585106E-03 a        19     0     1     1    19
 -1.1169066350495505E-01 a        20     0     1     1    20
  1.9217460329752051E-01 a        21     0     1     1    21
 -5.3380318074109104E-02 a        22     0     1     1    22
 -2.3645796214365349E-02 a        23     0     1     1    23
 -1.1541116768808861E-01 a        24     0     1     1    24
  1.1214106789173106E-01 a        25     0     1     1    25
 -2.5773507001456645E-03 a        26     0     2     1     1
 -4.9629856842924154E-02 a        27     0     2     1     2
  3.7774188209028448E-02 a        28     0     2     1     3
  1.8357420771737060E-01 a        29     0     2     1     4
 -2.6745672462285741E-03 a        30     0     2     1     5
  9.2594476854202287E-02 a        31     0     2     1     6
