################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.6428014280547687E-02 a         1     0     1     1     1
  1.4530477706743589E-01 a         2     0     1     1     2
  1.7073787064884666E-01 a         3     0     1     1     3
  3.0273817570772488E-01 a         4     0     1     1     4
 -4.2071566126384415E-02 a         5     0     1     1     5
  1.2232332807689549E-01 a         6     0     1     1     6
 -1.0358996156500941E-01 a         7     0     1     1     7
 -5.3075880229080358E-02 a         8     0     1     1     8
  1.0959747480301645E-01 a         9     0     1     1     9
 -1.3866298964451446E-01 a        10     0     1     1    10
 -1.2614229945035516E-01 a        11     0     1     1    11
 -8.8534396908348592E-02 a        12     0     1     1    12
 -1.0843820279926614E-01 a        13     0     1     1    13
  1.4847546397914815E-01 a        14     0     1     1    14
  5.4647701765455892E-01 a        15     0     1     1    15
 -4.9819202448034949E-02 a        16     0     1     1    16
 -1.6070172004625713E-01 a        17     0     1     1    17
 -1.0098474301321304E-01 a        18     0     1     1    18
 -8.8446985544780213E-02 a        19     0     1     1    19
  1.5704830579393050E-01 a        20     0     1     1    20
  8.7867535122657409E-02 a        21     0     1     1    21
  2.4931476847401846E-01 a        22     0     1     1    22
 -3.3931530895831052E-01 a        23     0     1     1    23
  2.1256688763801587E-01 a        24     0     1     1    24
 -1.8643205580308186E-01 a        25     0     1     1    25
 -4.3289754438489939E-02 a        26     0     2     1     1
  1.3803857092160124E-01 a        27     0     2     1     2
  5.3331296346823320E-02 a        28     0     2     1     3
 -1.0017140406160805E-02 a        29     0     2     1     4
 -4.4613361901111169E-02 a        30     0     2     1     5
 -3.1304635337766132E-02 a        31     0     2     1     6
  1.1215187638732646E-01 a        32     0     2     1     7
  1.1310382648719715E-01 a        33     0     2     1     8
  1.2575908893478951E-01 a        34     0     2     1     9
 -1.9733307885275615E-02 a        35     0     2     1    10
 -1.1868585022874886E-01 a        36     0     2     1    11
  1.6437360868000642E-02 a        37     0     2     1    12
  5.0252259100862791E-02 a        38     0     2     1    13
  1.6730111080756535E-01 a        39     0     2     1    14
 -1.5756981072711115E-01 a        40     0     2     1    15
 -1.3566770111616158E-01 a        41     0     2     1    16
 -1.1238176394585724E-01 a        42     0     2     1    17
 -1.4550031365949379E-01 a        43     0     2     1    18
  1.1509475991348735E-01 a        44     0     2     1    19
 -9.7544832531050646E-02 a        45     0     2     1    20
  4.2200130956311289E-02 a        46     0     2     1    21
 -1.7818368453546540E-01 a        47     0     2     1    22
  9.7516493679624741E-02 a        48     0     2     1    23
 -1.3759069447324376E-01 a        49     0     2     1    24
  4.8837423117329325E-02 a        50     0     2     1    25
 -5.7158115321549290E-02 a        51     0     3     1     1
 -3.8973881149460675E-02 a        52     0     3     1     2
  2.7230085770527924E-02 a        53     0     3     1     3
  9.3813463463333718E-02 a        54     0     3     1     4
 -1.7789377975644155E-01 a        55     0     3     1     5
  3.8840675176451872E-02 a        56     0     3     1     6
  1.6142832573854371E-01 a        57     0     3     1     7
  1.0288084710148641E-02 a        58     0     3     1     8
 -3.8262855501648249E-02 a        59     0     3     1     9
 -9.5004934327068465E-03 a        60     0     3     1    10
  1.0202792096185086E-01 a        61     0     3     1    11
  1.1617759744113892E-01 a        62     0     3     1    12
 -5.8055986413466498E-03 a        63     0     3     1    13
  2.7429436051387218E-01 a        64     0     3     1    14
 -3.1294145315735974E-02 a        65     0     3     1    15
  1.2199479394079431E-01 a        66     0     3     1    16
 -2.5790657778217291E-01 a        67     0     3     1    17
 -2.8221848966012271E-02 a        68     0     3     1    18
 -6.4335671138705331E-03 a        69     0     3     1    19
 -1.8342903144640082E-02 a        70     0     3     1    20
 -2.3943648673551369E-02 a        71     0     3     1    21
 -2.5037173965212611E-02 a        72     0     3     1    22
 -1.7564641684629961E-01 a        73     0     3     1    23
  5.6515803710127634E-02 a        74     0     3     1    24
  8.7522745201813967E-02 a        75     0     3     1    25
 -2.3901630604080567E-02 a        76     0     4     1     1
 -2.9594093708558158E-02 a        77     0     4     1     2
  2.1273520593131365E-01 a        78     0     4     1     3
  4.1881895052539558E-02 a        79     0     4     1     4
 -1.4116452629824164E-01 a        80     0     4     1     5
 -8.4154247937181625E-02 a        81     0     4     1     6
  1.5220269089341493E-01 a        82     0     4     1     7
