################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.7923811876830332E-01 a         1     0     1     1     1
  1.5553025337704598E-02 a         2     0     1     1     2
 -8.0654150322741824E-01 a         3     0     1     1     3
 -9.7870194347636733E-02 a         4     0     1     1     4
  1.2576696645046756E-01 a         5     0     1     1     5
 -6.7883852477338147E-01 a         6     0     1     1     6
  1.0221063267526374E+00 a         7     0     1     1     7
 -2.5992187169295838E-02 a         8     0     1     1     8
  6.1094179353556854E-01 a         9     0     1     1     9
 -3.8576687052687553E-01 a        10     0     1     1    10
 -2.9180273055180339E-01 a        11     0     1     1    11
 -3.1653149127239051E-02 a        12     0     1     1    12
  1.1324088207352009E-01 a        13     0     1     1    13
 -1.7162066727526054E-03 a        14     0     1     1    14
 -1.6145910862246915E-01 a        15     0     1     1    15
  1.2038425326464451E-01 a        16     0     1     1    16
  3.9709670967312749E-01 a        17     0     1     1    17
 -3.0165014130509346E-03 a        18     0     1     1    18
  3.6378787552500194E-02 a        19     0     1     1    19
 -5.3933919793963692E-01 a        20     0     1     1    20
 -5.0866751726376384E-02 a        21     0     1     1    21
 -2.0907737364936987E-01 a        22     0     1     1    22
 -1.0030404016351557E+00 a        23     0     1     1    23
 -3.1369418535875160E-02 a        24     0     1     1    24
  2.2564465145986458E-02 a        25     0     1     1    25
 -6.9436196338616363E-02 a        26     0     2     1     1
 -1.5215947745732006E-01 a        27     0     2     1     2
  4.0938918289937726E-01 a        28     0     2     1     3
 -5.2370127194229121E-02 a        29     0     2     1     4
  2.2379172708466952E-01 a        30     0     2     1     5
  4.8372094484582739E-01 a        31     0     2     1     6
 -2.4902252869186778E-02 a        32     0     2     1     7
  2.0577842596414794E-01 a        33     0     2     1     8
  9.8904474076004029E-02 a        34     0     2     1     9
 -7.0516902033719395E-02 a        35     0     2     1    10
  1.5758786425121074E-01 a        36     0     2     1    11
 -6.7899112855062216E-01 a        37     0     2     1    12
  3.4127204736063210E-01 a        38     0     2     1    13
 -5.1039443652956518E-01 a        39     0     2     1    14
  5.2865847514974987E-02 a        40     0     2     1    15
 -4.3559021960709349E-01 a        41     0     2     1    16
  8.7650889984888375E-02 a        42     0     2     1    17
 -2.8617826481593245E-01 a        43     0     2     1    18
 -7.8660932572094011E-01 a        44     0     2     1    19
 -1.1105388434437005E+00 a        45     0     2     1    20
  4.2191218194097818E-01 a        46     0     2     1    21
 -2.6243239325356810E-01 a        47     0     2     1    22
 -2.2229328850970440E-01 a        48     0     2     1    23
  1.3513409002475940E-01 a        49     0     2     1    24
 -2.2209425615469855E-01 a        50     0     2     1    25
  1.1220525713228797E-01 a        51     0     3     1     1
  5.7505853895874461E-02 a        52     0     3     1     2
 -1.1724545579658527E-02 a        53     0     3     1     3
  1.1698507022732745E-01 a        54     0     3     1     4
  1.8387402653461921E-01 a        55     0     3     1     5
 -1.4188224694119039E-01 a        56     0     3     1     6
 -2.9836014387245674E-01 a        57     0     3     1     7
 -1.9007866532915585E-01 a        58     0     3     1     8
 -3.2605496588443461E-01 a        59     0     3     1     9
  6.1288465784116945E-02 a        60     0     3     1    10
 -2.9696694771239757E-01 a        61     0     3     1    11
 -2.0897781793153519E-01 a        62     0     3     1    12
  6.1401716264326504E-03 a        63     0     3     1    13
  8.0549741227649074E-02 a        64     0     3     1    14
 -3.0289327710765884E-01 a        65     0     3     1    15
  4.7546935091465410E-02 a        66     0     3     1    16
  3.6665721219163588E-02 a        67     0     3     1    17
  1.2019133731434863E-01 a        68     0     3     1    18
 -8.7478279987397656E-02 a        69     0     3     1    19
 -1.5190414931580573E-01 a        70     0     3     1    20
 -1.2294873492833781E-01 a        71     0     3     1    21
  1.9408072550049882E-01 a        72     0     3     1    22
 -2.2746080414776423E-01 a        73     0     3     1    23
  1.9216302683019276E-01 a        74     0     3     1    24
 -1.1972600965706716E-01 a        75     0     3     1    25
  3.8779807746645661E-02 a        76     0     4     1     1
 -2.1882765429171855E-01 a        77     0     4     1     2
