################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.4263202755924971E-01 a         1     0     1     1     1
 -1.5602510579292961E-01 a         2     0     1     1     2
 -5.9877103168868011E-02 a         3     0     1     1     3
 -2.8622460851636816E-01 a         4     0     1     1     4
  2.2158220055533900E-02 a         5     0     1     1     5
 -1.3013839886400530E-01 a         6     0     1     1     6
  1.2807474823302142E-01 a         7     0     1     1     7
  1.0357271019109450E-02 a         8     0     1     1     8
 -8.8470360082320260E-02 a         9     0     1     1     9
 -4.0438182881320583E-01 a        10     0     1     1    10
 -2.1173895120487418E-01 a        11     0     1     1    11
 -2.1574529976048826E-01 a        12     0     1     1    12
  2.5134700976720370E-01 a        13     0     1     1    13
 -1.7522544725224259E-01 a        14     0     1     1    14
  6.4702284524414191E-02 a        15     0     1     1    15
  1.0138565806256027E-01 a        16     0     1     1    16
 -1.5215908042777768E-02 a        17     0     1     1    17
  2.0870202654894482E-01 a        18     0     1     1    18
  4.9793322609250025E-03 a        19     0     1     1    19
 -2.2435510519068588E-01 a        20     0     1     1    20
 -6.0038494070821746E-01 a        21     0     1     1    21
  9.8021792227462629E-02 a        22     0     1     1    22
  6.5225737227092476E-02 a        23     0     1     1    23
  2.8074863553997725E-01 a        24     0     1     1    24
 -1.0831592733308128E-01 a        25     0     1     1    25
  2.0003700617811465E-01 a        26     0     2     1     1
 -1.4670250999617504E-01 a        27     0     2     1     2
  1.9311701532101613E-01 a        28     0     2     1     3
 -1.7159700315711968E-01 a        29     0     2     1     4
  2.0603649048588063E-01 a        30     0     2     1     5
  6.8237384189910807E-02 a        31     0     2     1     6
 -6.9946932014838023E-02 a        32     0     2     1     7
  3.8660171817479611E-01 a        33     0     2     1     8
 -5.8122037210230193E-01 a        34     0     2     1     9
  1.2232878061123022E-01 a        35     0     2     1    10
 -1.3994123212895421E-01 a        36     0     2     1    11
 -9.2149781194293262E-02 a        37     0     2     1    12
 -1.1665429691570538E-01 a        38     0     2     1    13
  1.1467923552317523E-01 a        39     0     2     1    14
 -3.5056318296352346E-01 a        40     0     2     1    15
 -1.0018966114928984E-01 a        41     0     2     1    16
  1.9711011780596926E-01 a        42     0     2     1    17
  1.5655994856404612E-01 a        43     0     2     1    18
  3.4509350239360986E-01 a        44     0     2     1    19
  1.4853059509806382E-01 a        45     0     2     1    20
  8.0195246926490688E-02 a        46     0     2     1    21
  1.8005367573947259E-01 a        47     0     2     1    22
 -1.3599448898253932E-01 a        48     0     2     1    23
  1.2486158075751482E-02 a        49     0     2     1    24
 -5.5288083489026241E-01 a        50     0     2     1    25
 -1.9051291751462554E-01 a        51     0     3     1     1
  3.1054527639645464E-02 a        52     0     3     1     2
  1.8202307534406265E-01 a        53     0     3     1     3
  5.0892163321836076E-02 a        54     0     3     1     4
 -2.4094333762250847E-01 a        55     0     3     1     5
  9.0102328180247646E-02 a        56     0     3     1     6
 -1.2255914650734967E-01 a        57     0     3     1     7
  2.5238123493370923E-01 a        58     0     3     1     8
 -1.4489975867438099E-01 a        59     0     3     1     9
  3.2890024267999522E-02 a        60     0     3     1    10
  6.4927595404493998E-02 a        61     0     3     1    11
 -2.4639961821234188E-01 a        62     0     3     1    12
 -2.7766304955213508E-02 a        63     0     3     1    13
  1.1209214314031185E-01 a        64     0     3     1    14
 -5.0361919285612212E-02 a        65     0     3     1    15
  6.3957833303354875E-02 a        66     0     3     1    16
 -5.1991445881924857E-02 a        67     0     3     1    17
 -1.9513783440760243E-01 a        68     0     3     1    18
 -1.8058903504676674E-01 a        69     0     3     1    19
  2.5791767676245020E-01 a        70     0     3     1    20
  3.3620092056029477E-01 a        71     0     3     1    21
 -1.6033710319829442E-01 a        72     0     3     1    22
  6.4221158750520646E-02 a        73     0     3     1    23
 -1.7370390807310099E-01 a        74     0     3     1    24
  1.1292854260172309E-02 a        75     0     3     1    25
  3.0541318525669897E-01 a        76     0     4     1     1
  1.2343426521325937E-01 a        77     0     4     1     2
 -7.7244726017010643E-02 a        78     0     4     1     3
  7.9026381639334224E-03 a        79     0     4     1     4
 -1.3546960671002928E-01 a        80     0     4     1     5
 -1.8452882844235735E-01 a        81     0     4     1     6
