################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4278473892082549E-01 a         1     0     1     1     1
 -5.7918471875891987E-03 a         2     0     1     1     2
 -1.4311523408708185E-01 a         3     0     1     1     3
  7.9486409080251549E-02 a         4     0     1     1     4
 -3.0869633842336023E-03 a         5     0     1     1     5
  4.4204461754847407E-02 a         6     0     1     1     6
  1.4852081803971845E-01 a         7     0     1     1     7
  5.9239454766447548E-02 a         8     0     1     1     8
  1.9422255839771044E-01 a         9     0     1     1     9
  2.3143883370266571E-01 a        10     0     1     1    10
 -1.0434186125749140E-01 a        11     0     1     1    11
 -6.9785334895819798E-02 a        12     0     1     1    12
 -1.9238890193686974E-02 a        13     0     1     1    13
 -4.6826774090662986E-02 a        14     0     1     1    14
 -4.9043467578549334E-02 a        15     0     1     1    15
  4.7466409650293459E-02 a        16     0     1     1    16
  3.3703584738379401E-02 a        17     0     1     1    17
  5.2332133918109598E-02 a        18     0     1     1    18
  1.4611772065646264E-01 a        19     0     1     1    19
 -4.0048438068369475E-02 a        20     0     1     1    20
  2.3226477521972308E-01 a        21     0     1     1    21
 -8.9420777516687602E-02 a        22     0     1     1    22
 -6.7993733859937955E-02 a        23     0     1     1    23
  4.2779156715582384E-02 a        24     0     1     1    24
  2.1910814031668193E-02 a        25     0     1     1    25
  8.0388539441604637E-02 a        26     0     2     1     1
 -1.8796657204986716E-01 a        27     0     2     1     2
  2.3445119522671268E-01 a        28     0     2     1     3
 -1.4243097066172339E-01 a        29     0     2     1     4
 -1.7965108119916254E-01 a        30     0     2     1     5
 -3.7006901298127899E-02 a        31     0     2     1     6
  1.1854430174581818E-01 a        32     0     2     1     7
 -1.3619283766409812E-01 a        33     0     2     1     8
  1.2362110647984108E-01 a        34     0     2     1     9
 -5.5681126795888540E-02 a        35     0     2     1    10
  2.7344254664908245E-02 a        36     0     2     1    11
  7.5676474533408991E-02 a        37     0     2     1    12
  8.5603379986560257E-02 a        38     0     2     1    13
 -1.6881350467082615E-01 a        39     0     2     1    14
  7.2380818394186183E-02 a        40     0     2     1    15
  1.2887147986028918E-01 a        41     0     2     1    16
 -2.3705128068182413E-01 a        42     0     2     1    17
  6.1574015385513450E-02 a        43     0     2     1    18
  4.9286005810925161E-02 a        44     0     2     1    19
  2.3394079660209410E-01 a        45     0     2     1    20
  3.4766403646507626E-02 a        46     0     2     1    21
 -8.0866659702047136E-02 a        47     0     2     1    22
  9.6671484346066372E-02 a        48     0     2     1    23
 -1.4049454766629402E-01 a        49     0     2     1    24
 -9.0152913275098334E-02 a        50     0     2     1    25
  4.4082978290156255E-03 a        51     0     3     1     1
 -8.0505769278415171E-02 a        52     0     3     1     2
 -2.8589452419066796E-01 a        53     0     3     1     3
 -2.1127641690322052E-01 a        54     0     3     1     4
  1.3488959443262177E-01 a        55     0     3     1     5
 -3.1790138056303924E-01 a        56     0     3     1     6
 -1.4830217138519309E-02 a        57     0     3     1     7
 -2.5030393930231160E-01 a        58     0     3     1     8
  1.3570805169422789E-01 a        59     0     3     1     9
 -1.5792040055696249E-01 a        60     0     3     1    10
 -9.6090796945837179E-02 a        61     0     3     1    11
 -9.8083911927321202E-02 a        62     0     3     1    12
  4.5722422320220814E-02 a        63     0     3     1    13
 -7.3281538974797888E-02 a        64     0     3     1    14
 -1.9311991207351262E-01 a        65     0     3     1    15
  1.8499904665101735E-01 a        66     0     3     1    16
  1.5309833251543623E-01 a        67     0     3     1    17
 -3.8012246229464125E-01 a        68     0     3     1    18
 -7.5767849185681455E-02 a        69     0     3     1    19
  1.1142590625961517E-01 a        70     0     3     1    20
  2.5138000284869605E-01 a        71     0     3     1    21
  1.8401618089091504E-01 a        72     0     3     1    22
 -6.4943277356820678E-02 a        73     0     3     1    23
 -1.5505204403323944E-01 a        74     0     3     1    24
 -2.9017760685649968E-01 a        75     0     3     1    25
 -8.3590476228953103E-02 a        76     0     4     1     1
 -1.4548134347268052E-01 a        77     0     4     1     2
  1.2630600468607464E-01 a        78     0     4     1     3
  9.8666076425583948E-02 a        79     0     4     1     4
  1.2164759121644762E-01 a        80     0     4     1     5
  7.5827840864239437E-02 a        81     0     4     1     6
  1.5162977457994858E-01 a        82     0     4     1     7
 -1.7970627069059028E-01 a        83     0     4     1     8
  6.7983023601754476E-03 a        84     0     4     1     9
 -1.7106977094757683E-01 a        85     0     4     1    10
