################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.3960149899849272E-02 a         1     0     1     1     1
  4.3632073367813329E-02 a         2     0     1     1     2
 -1.2957636562505148E-01 a         3     0     1     1     3
  1.4028013243817788E-01 a         4     0     1     1     4
 -2.4667054029303477E-02 a         5     0     1     1     5
  2.9319460717796803E-01 a         6     0     1     1     6
  1.2307893843591505E-01 a         7     0     1     1     7
  5.0452370551561994E-02 a         8     0     1     1     8
  2.0031110671320823E-02 a         9     0     1     1     9
  1.4265618110716058E-01 a        10     0     1     1    10
  2.9594420449581599E-01 a        11     0     1     1    11
  1.8700223783951259E-01 a        12     0     1     1    12
  1.2267334562457206E-01 a        13     0     1     1    13
 -9.4103673076977881E-02 a        14     0     1     1    14
  1.9004544136235712E-02 a        15     0     1     1    15
 -1.2525343370544678E-01 a        16     0     1     1    16
  3.3685613476818305E-01 a        17     0     1     1    17
  4.2838966085257564E-02 a        18     0     1     1    18
  2.4519625453754770E-02 a        19     0     1     1    19
  2.9811539187509517E-01 a        20     0     1     1    20
 -4.4723068717199763E-02 a        21     0     1     1    21
  1.0523664734295957E-01 a        22     0     1     1    22
  1.2939338014461307E-01 a        23     0     1     1    23
  2.0482902687410534E-01 a        24     0     1     1    24
 -1.7382016086909138E-01 a        25     0     1     1    25
  3.3289336066195607E-02 a        26     0     2     1     1
 -2.7799807776657859E-01 a        27     0     2     1     2
  7.2837622527704551E-02 a        28     0     2     1     3
 -7.6884334748763661E-02 a        29     0     2     1     4
 -2.8079379027302093E-02 a        30     0     2     1     5
 -6.8662062812706010E-02 a        31     0     2     1     6
  8.5769698638643060E-02 a        32     0     2     1     7
 -1.9378903999086389E-01 a        33     0     2     1     8
  1.9414876401083483E-02 a        34     0     2     1     9
 -1.5634007181406775E-01 a        35     0     2     1    10
 -1.1318738335672630E-01 a        36     0     2     1    11
 -3.3087512836897245E-02 a        37     0     2     1    12
  2.6814569365418633E-02 a        38     0     2     1    13
  3.2809340779150709E-01 a        39     0     2     1    14
  9.6929680585604472E-02 a        40     0     2     1    15
  9.9378430404593286E-03 a        41     0     2     1    16
  1.8798647225630613E-01 a        42     0     2     1    17
  1.4727632751106527E-02 a        43     0     2     1    18
 -1.6937787982560321E-02 a        44     0     2     1    19
  1.1579831002954474E-01 a        45     0     2     1    20
 -9.9186296556523931E-02 a        46     0     2     1    21
 -3.4115218441524889E-02 a        47     0     2     1    22
  5.1197293435152995E-02 a        48     0     2     1    23
 -7.9239427392941569E-04 a        49     0     2     1    24
 -7.0956816137364057E-02 a        50     0     2     1    25
  1.9514098410742375E-01 a        51     0     3     1     1
  2.5384481670380860E-01 a        52     0     3     1     2
 -1.0465547424221118E-01 a        53     0     3     1     3
  1.1721132152915086E-01 a        54     0     3     1     4
 -4.4552461983918122E-02 a        55     0     3     1     5
  4.1856152661841027E-02 a        56     0     3     1     6
 -5.8539515242226656E-02 a        57     0     3     1     7
  2.6139677024150737E-01 a        58     0     3     1     8
 -1.2473537926147346E-01 a        59     0     3     1     9
 -9.8595345703142032E-02 a        60     0     3     1    10
 -8.7861649223584956E-02 a        61     0     3     1    11
 -4.0978038132527692E-02 a        62     0     3     1    12
  2.4373439453465373E-04 a        63     0     3     1    13
 -9.9490330215731310E-02 a        64     0     3     1    14
  5.9610361218011589E-02 a        65     0     3     1    15
 -7.8358487459780801E-02 a        66     0     3     1    16
 -9.4349693591318423E-02 a        67     0     3     1    17
  1.0147545590998388E-02 a        68     0     3     1    18
 -1.7328994380597978E-01 a        69     0     3     1    19
 -1.6482103256543618E-01 a        70     0     3     1    20
  6.6993898314491748E-02 a        71     0     3     1    21
 -1.1816569905579116E-01 a        72     0     3     1    22
  1.7400275741683642E-03 a        73     0     3     1    23
  1.9642807810269075E-01 a        74     0     3     1    24
  5.0358999004215768E-02 a        75     0     3     1    25
 -1.0078365295029073E-02 a        76     0     4     1     1
  8.9355124985437920E-02 a        77     0     4     1     2
 -1.5321875518158479E-01 a        78     0     4     1     3
  2.6177561295691715E-03 a        79     0     4     1     4
 -1.6631349568329836E-03 a        80     0     4     1     5
 -1.7190981266381145E-01 a        81     0     4     1     6
  3.1475961241318419E-03 a        82     0     4     1     7
  3.8886284662615088E-02 a        83     0     4     1     8
  1.7336893169506506E-01 a        84     0     4     1     9
 -1.4834149500459651E-01 a        85     0     4     1    10
  2.5433349264336458E-01 a        86     0     4     1    11
 -7.8027744016484837E-02 a        87     0     4     1    12
 -1.5643512127446277E-01 a        88     0     4     1    13
  1.4793329721204157E-01 a        89     0     4     1    14
  1.9560984798196818E-01 a        90     0     4     1    15
  7.2909905971352718E-02 a        91     0     4     1    16
  2.1843403297937984E-02 a        92     0     4     1    17
  5.3414680301826722E-02 a        93     0     4     1    18
  1.9192660439589764E-03 a        94     0     4     1    19
 -1.4647460159030060E-01 a        95     0     4     1    20
  1.5237464251311865E-02 a        96     0     4     1    21
 -2.4608109942326328E-01 a        97     0     4     1    22
  1.6189074227239594E-01 a        98     0     4     1    23
 -1.5005779196058703E-02 a        99     0     4     1    24
 -1.3331597302503650E-01 a       100     0     4     1    25
 -1.6415012409357341E-01 a       101     0     5     1     1
  5.2001645080833898E-03 a       102     0     5     1     2
 -1.8052469118601289E-01 a       103     0     5     1     3
 -1.4355249654273161E-01 a       104     0     5     1     4
  1.0581744015264248E-01 a       105     0     5     1     5
 -1.6559149409877447E-01 a       106     0     5     1     6
  2.3870571665569945E-01 a       107     0     5     1     7
 -5.6104875690247380E-01 a       108     0     5     1     8
 -2.0298107646428359E-01 a       109     0     5     1     9
 -2.0887436473575266E-01 a       110     0     5     1    10
 -1.5888759594615981E-01 a       111     0     5     1    11
 -6.5083318855103656E-01 a       112     0     5     1    12
 -1.0516719483541434E-01 a       113     0     5     1    13
 -8.8864072993493168E-03 a       114     0     5     1    14
  3.6690441631706472E-01 a       115     0     5     1    15
  2.8337953035307628E-01 a       116     0     5     1    16
  2.3508954422482273E-02 a       117     0     5     1    17
  4.3170153302105096E-01 a       118     0     5     1    18
  1.6325602447855472E-01 a       119     0     5     1    19
  5.7633391542762154E-02 a       120     0     5     1    20
 -5.5996052249040695E-01 a       121     0     5     1    21
  2.6652495961803846E-01 a       122     0     5     1    22
 -3.4790522314518962E-01 a       123     0     5     1    23
  2.1468961818803209E-01 a       124     0     5     1    24
 -1.6426556591837194E-01 a       125     0     5     1    25
  6.9242624412999776E-02 a       126     0     6     1     1
  1.8905142736187255E-01 a       127     0     6     1     2
 -4.7769757072455375E-03 a       128     0     6     1     3
  5.4291549556134772E-02 a       129     0     6     1     4
 -6.3208550336704000E-02 a       130     0     6     1     5
  7.2437934754723529E-02 a       131     0     6     1     6
 -1.5511265460787629E-01 a       132     0     6     1     7
  2.8166751708311127E-01 a       133     0     6     1     8
 -6.2235732009215713E-02 a       134     0     6     1     9
  3.3778636079526936E-01 a       135     0     6     1    10
  2.0314400447627468E-01 a       136     0     6     1    11
  2.9716596097851253E-02 a       137     0     6     1    12
 -1.7850717642161154E-01 a       138     0     6     1    13
  2.5936676953410349E-02 a       139     0     6     1    14
 -8.1368010198934415E-02 a       140     0     6     1    15
  8.5730087476294223E-02 a       141     0     6     1    16
 -5.8296614922273664E-02 a       142     0     6     1    17
 -8.4349987053131084E-02 a       143     0     6     1    18
  1.3264105055009636E-02 a       144     0     6     1    19
 -9.6742614704196053E-02 a       145     0     6     1    20
  1.8061157927634050E-01 a       146     0     6     1    21
  5.4052817646286451E-02 a       147     0     6     1    22
 -1.3853690839579189E-01 a       148     0     6     1    23
 -4.8275085998391518E-02 a       149     0     6     1    24
  9.0400526720862573E-02 a       150     0     6     1    25
 -2.1393735324731458E-01 a       151     0     7     1     1
  1.0028623493053183E-01 a       152     0     7     1     2
