################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.1542808407075223E-01 a         1     0     1     1     1
 -1.3903095178972358E-01 a         2     0     1     1     2
 -2.2701476396665712E-02 a         3     0     1     1     3
  1.2926766542864843E-01 a         4     0     1     1     4
  7.7463952825920640E-02 a         5     0     1     1     5
  1.0853850849385281E-01 a         6     0     1     1     6
 -2.7140454837161113E-02 a         7     0     1     1     7
  8.6132529283848402E-02 a         8     0     1     1     8
 -3.4498572781540060E-02 a         9     0     1     1     9
  5.8807368309180381E-02 a        10     0     1     1    10
  7.5263632668407271E-02 a        11     0     1     1    11
 -2.3785135769579405E-01 a        12     0     1     1    12
  1.1634183441423970E-01 a        13     0     1     1    13
 -2.1232611305204933E-02 a        14     0     1     1    14
 -7.2441936303721324E-02 a        15     0     1     1    15
 -1.1226025522922835E-01 a        16     0     1     1    16
 -6.2835009118777686E-03 a        17     0     1     1    17
  9.3976208496018093E-02 a        18     0     1     1    18
 -7.1687132701227133E-02 a        19     0     1     1    19
  8.3900329826910147E-02 a        20     0     1     1    20
 -9.1490969511987374E-02 a        21     0     1     1    21
 -1.7141115975322976E-01 a        22     0     1     1    22
  6.3482613472760338E-02 a        23     0     1     1    23
  1.2367794966832976E-01 a        24     0     1     1    24
  1.3072254198263022E-01 a        25     0     1     1    25
  1.9577360829158280E-01 a        26     0     2     1     1
 -5.0561267917102359E-02 a        27     0     2     1     2
 -2.2113701091267696E-01 a        28     0     2     1     3
 -3.8706961556417340E-05 a        29     0     2     1     4
  1.1728000911882365E-01 a        30     0     2     1     5
  1.6402145088863071E-01 a        31     0     2     1     6
  7.7664241329683026E-02 a        32     0     2     1     7
  1.8651272637628125E-01 a        33     0     2     1     8
  1.7939167687094859E-02 a        34     0     2     1     9
 -9.2337232494609997E-03 a        35     0     2     1    10
  3.2937526828962234E-02 a        36     0     2     1    11
  2.0017791904831092E-02 a        37     0     2     1    12
 -1.3145514730032096E-01 a        38     0     2     1    13
  1.0204636372853491E-01 a        39     0     2     1    14
  1.9062805523625864E-02 a        40     0     2     1    15
  2.0690907195915605E-02 a        41     0     2     1    16
 -9.9173100598757072E-02 a        42     0     2     1    17
  9.9494957596422656E-02 a        43     0     2     1    18
 -1.4021286681293462E-02 a        44     0     2     1    19
  9.1813318804728886E-02 a        45     0     2     1    20
  1.0400418193377053E-01 a        46     0     2     1    21
  3.6749845273587505E-03 a        47     0     2     1    22
  1.2056451620413714E-02 a        48     0     2     1    23
  1.1513565231925687E-02 a        49     0     2     1    24
  2.1692405973146789E-01 a        50     0     2     1    25
 -2.3599462595310883E-01 a        51     0     3     1     1
 -1.6819944512594978E-01 a        52     0     3     1     2
 -2.0729007733619972E-01 a        53     0     3     1     3
  1.5079491122788230E-01 a        54     0     3     1     4
 -3.0739542883860257E-02 a        55     0     3     1     5
 -8.1689218397651711E-02 a        56     0     3     1     6
  1.8904877353454264E-01 a        57     0     3     1     7
  5.0188958936410684E-02 a        58     0     3     1     8
 -7.1142567450684938E-02 a        59     0     3     1     9
  2.9135420107957050E-01 a        60     0     3     1    10
 -6.5667815766259657E-02 a        61     0     3     1    11
  1.1643337468385773E-01 a        62     0     3     1    12
  2.3628887962144872E-02 a        63     0     3     1    13
 -6.0972067742663519E-02 a        64     0     3     1    14
  1.7209394816888957E-01 a        65     0     3     1    15
 -1.3032641162835332E-01 a        66     0     3     1    16
  2.4515940395089025E-01 a        67     0     3     1    17
  1.1847558678819430E-01 a        68     0     3     1    18
  9.8187805780100747E-03 a        69     0     3     1    19
  1.5340341761144138E-01 a        70     0     3     1    20
  2.1663073234697725E-01 a        71     0     3     1    21
  8.9567853848378676E-02 a        72     0     3     1    22
 -2.5916543206242381E-02 a        73     0     3     1    23
  6.5526939793552688E-02 a        74     0     3     1    24
 -1.9558048786892823E-01 a        75     0     3     1    25
  1.3967085510926344E-01 a        76     0     4     1     1
 -1.0043524129688573E-01 a        77     0     4     1     2
 -1.3043416873820832E-01 a        78     0     4     1     3
  1.4261699439701853E-01 a        79     0     4     1     4
 -6.1947446115516738E-02 a        80     0     4     1     5
 -1.2160546844153498E-02 a        81     0     4     1     6
 -1.6926285076610380E-02 a        82     0     4     1     7
  2.7087162420574040E-01 a        83     0     4     1     8
  9.7444652653982791E-02 a        84     0     4     1     9
 -2.0468993585106321E-01 a        85     0     4     1    10
 -9.3427063258383819E-02 a        86     0     4     1    11
 -1.1565043740588331E-01 a        87     0     4     1    12
 -1.7984989448398142E-01 a        88     0     4     1    13
 -7.7257547375689156E-02 a        89     0     4     1    14
  1.3717810712503894E-01 a        90     0     4     1    15
  1.0289799027693063E-01 a        91     0     4     1    16
 -3.0056212670477388E-02 a        92     0     4     1    17
 -5.8743908025682988E-02 a        93     0     4     1    18
 -1.5311054980854974E-01 a        94     0     4     1    19
 -1.6379526172271369E-01 a        95     0     4     1    20
 -1.5302298541525441E-01 a        96     0     4     1    21
 -1.7921983375548126E-02 a        97     0     4     1    22
 -9.1488570080186446E-02 a        98     0     4     1    23
 -2.3368279022991470E-01 a        99     0     4     1    24
 -1.8652590643980627E-01 a       100     0     4     1    25
  1.4840279182278249E-01 a       101     0     5     1     1
  1.7322441738897462E-01 a       102     0     5     1     2
  1.3843930201502011E-01 a       103     0     5     1     3
  1.1513557222248710E-01 a       104     0     5     1     4
 -4.7990660769012379E-02 a       105     0     5     1     5
 -2.2919639419583893E-01 a       106     0     5     1     6
  2.1913855576120155E-02 a       107     0     5     1     7
 -1.0115881348976469E-01 a       108     0     5     1     8
 -4.8673274710642291E-02 a       109     0     5     1     9
 -1.5506222152230595E-01 a       110     0     5     1    10
 -8.3459067809875429E-02 a       111     0     5     1    11
  2.5677657874389959E-01 a       112     0     5     1    12
 -4.0552638237412446E-02 a       113     0     5     1    13
  2.1068514090751009E-01 a       114     0     5     1    14
  2.4291885949911904E-01 a       115     0     5     1    15
  1.9014882895835752E-01 a       116     0     5     1    16
  1.5076778306689187E-01 a       117     0     5     1    17
 -3.1441361949819907E-01 a       118     0     5     1    18
 -2.2410836771414658E-01 a       119     0     5     1    19
 -2.4881770233433295E-01 a       120     0     5     1    20
 -1.4333130845326406E-01 a       121     0     5     1    21
  1.0540215007218852E-01 a       122     0     5     1    22
 -2.4917441376354871E-01 a       123     0     5     1    23
 -1.9072969726065903E-01 a       124     0     5     1    24
  1.0079411003498455E-01 a       125     0     5     1    25
 -3.8439546920386890E-02 a       126     0     6     1     1
 -1.1492420067722216E-01 a       127     0     6     1     2
