################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.9265987208313866E-02 a         1     0     1     1     1
 -1.6077236610265411E-01 a         2     0     1     1     2
 -1.0985711727898288E-01 a         3     0     1     1     3
 -2.7568481073788443E-02 a         4     0     1     1     4
 -5.3486184171981442E-02 a         5     0     1     1     5
  1.0800780558520538E-01 a         6     0     1     1     6
  1.1347271762840745E-01 a         7     0     1     1     7
 -2.7918124091262729E-02 a         8     0     1     1     8
  9.5352963178490249E-02 a         9     0     1     1     9
 -5.6935920971415033E-02 a        10     0     1     1    10
 -1.4502298861728830E-01 a        11     0     1     1    11
 -2.9134990506774202E-02 a        12     0     1     1    12
  6.4102221881084623E-02 a        13     0     1     1    13
  7.5590160292574315E-02 a        14     0     1     1    14
  2.6597568631725937E-02 a        15     0     1     1    15
  1.3799430162031373E-01 a        16     0     1     1    16
  4.6717193326896826E-02 a        17     0     1     1    17
  1.4215239676017200E-01 a        18     0     1     1    18
  1.0042033034931350E-01 a        19     0     1     1    19
 -6.8281314843900709E-02 a        20     0     1     1    20
 -8.3416003917148651E-02 a        21     0     1     1    21
  5.1868254569948702E-02 a        22     0     1     1    22
  2.1012525192232687E-01 a        23     0     1     1    23
  3.8650101768694014E-03 a        24     0     1     1    24
  3.8287337993919879E-03 a        25     0     1     1    25
 -1.2696769503729061E-01 a        26     0     2     1     1
  2.5130826775631696E-02 a        27     0     2     1     2
 -1.3056510277528949E-01 a        28     0     2     1     3
 -8.6872363853120860E-02 a        29     0     2     1     4
 -6.8326939135636991E-02 a        30     0     2     1     5
  3.9106229979389305E-02 a        31     0     2     1     6
  7.4672063098472949E-02 a        32     0     2     1     7
  1.1420678578907170E-01 a        33     0     2     1     8
 -5.5008462799148915E-02 a        34     0     2     1     9
  3.7537315030909811E-02 a        35     0     2     1    10
 -3.8026935524592118E-02 a        36     0     2     1    11
  1.9797254540928166E-01 a        37     0     2     1    12
  4.9200475950374058E-02 a        38     0     2     1    13
 -5.7019927683189062E-03 a        39     0     2     1    14
 -8.8370707929010778E-02 a        40     0     2     1    15
 -1.4462595329996650E-01 a        41     0     2     1    16
 -1.9061883148595404E-01 a        42     0     2     1    17
  9.9203310617077614E-02 a        43     0     2     1    18
  4.1215443480369381E-02 a        44     0     2     1    19
 -1.6606780998854737E-02 a        45     0     2     1    20
  8.0965312030942718E-02 a        46     0     2     1    21
 -1.0944108844143065E-01 a        47     0     2     1    22
 -3.8082021272949337E-02 a        48     0     2     1    23
 -1.7849259299227294E-01 a        49     0     2     1    24
  7.2294157858177388E-02 a        50     0     2     1    25
