################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.7506497727277758E-03 a         1     0     1     1     1
 -7.0548961228939014E-02 a         2     0     1     1     2
  1.3429581884998520E-01 a         3     0     1     1     3
  4.7603164411234439E-01 a         4     0     1     1     4
  9.5897506230371951E-02 a         5     0     1     1     5
  1.6269731391143744E-01 a         6     0     1     1     6
 -1.3235901600188368E-01 a         7     0     1     1     7
 -7.7850982126407953E-02 a         8     0     1     1     8
  1.6655919149308029E-01 a         9     0     1     1     9
 -7.0173886158515178E-02 a        10     0     1     1    10
 -4.4504623735996479E-02 a        11     0     1     1    11
 -1.6473864266769433E-01 a        12     0     1     1    12
 -1.1349821622267504E-01 a        13     0     1     1    13
  1.6168749204985736E-01 a        14     0     1     1    14
  6.5384048599964584E-01 a        15     0     1     1    15
 -1.7177277255642143E-01 a        16     0     1     1    16
 -2.5299647693879046E-01 a        17     0     1     1    17
 -1.2564051539121243E-01 a        18     0     1     1    18
 -1.3395473201648317E-01 a        19     0     1     1    19
  9.5812798789030526E-02 a        20     0     1     1    20
  8.2163080389103235E-02 a        21     0     1     1    21
  2.3312374691676718E-01 a        22     0     1     1    22
 -5.5498945232056862E-01 a        23     0     1     1    23
  2.7684835596000290E-01 a        24     0     1     1    24
 -1.8029777453376500E-01 a        25     0     1     1    25
 -4.0794050949129600E-02 a        26     0     2     1     1
  2.4746845643454934E-01 a        27     0     2     1     2
 -1.2542495253411435E-02 a        28     0     2     1     3
 -5.4645687769795212E-02 a        29     0     2     1     4
 -4.6155193798498063E-02 a        30     0     2     1     5
 -2.1868648468870242E-02 a        31     0     2     1     6
  1.3083548062870212E-01 a        32     0     2     1     7
  2.5180543187550489E-02 a        33     0     2     1     8
  5.4062347405983022E-02 a        34     0     2     1     9
 -3.5321465052924307E-02 a        35     0     2     1    10
  2.0296041235700158E-02 a        36     0     2     1    11
 -2.3290718703573913E-02 a        37     0     2     1    12
  1.2668592814937149E-01 a        38     0     2     1    13
  1.5901704515070367E-01 a        39     0     2     1    14
 -1.1757123177184325E-01 a        40     0     2     1    15
 -1.9948337603870078E-01 a        41     0     2     1    16
 -1.1231028362822333E-01 a        42     0     2     1    17
 -2.4315140248974984E-01 a        43     0     2     1    18
  8.2279400644314021E-02 a        44     0     2     1    19
 -1.0104182799119014E-01 a        45     0     2     1    20
  3.7548659817948082E-02 a        46     0     2     1    21
 -1.4162092593708972E-01 a        47     0     2     1    22
  1.0408727638123931E-01 a        48     0     2     1    23
 -6.3241309727624873E-02 a        49     0     2     1    24
  4.5358944794092332E-02 a        50     0     2     1    25
 -5.6905567933349145E-02 a        51     0     3     1     1
 -1.0851506057151707E-01 a        52     0     3     1     2
 -1.8958029747231774E-02 a        53     0     3     1     3
  8.0448812160655733E-02 a        54     0     3     1     4
 -2.8409264826807512E-01 a        55     0     3     1     5
 -6.0948404564395882E-02 a        56     0     3     1     6
  1.1821569360014077E-01 a        57     0     3     1     7
  1.4951346232353005E-01 a        58     0     3     1     8
 -3.1261151195417494E-03 a        59     0     3     1     9
 -6.3290611509769487E-02 a        60     0     3     1    10
  1.3899208534285692E-01 a        61     0     3     1    11
 -2.4366403064978833E-02 a        62     0     3     1    12
  3.0162496630352993E-03 a        63     0     3     1    13
  1.3646912213451706E-01 a        64     0     3     1    14
 -2.5746591456215166E-02 a        65     0     3     1    15
  2.4592927367176349E-02 a        66     0     3     1    16
 -2.4784421292972766E-01 a        67     0     3     1    17
 -7.6844627864801812E-02 a        68     0     3     1    18
 -2.6718605534867011E-02 a        69     0     3     1    19
  2.3780458738058015E-02 a        70     0     3     1    20
 -1.0279165371919151E-01 a        71     0     3     1    21
 -1.8104198375625290E-02 a        72     0     3     1    22
 -2.6496743523225941E-01 a        73     0     3     1    23
  7.5194138223251120E-02 a        74     0     3     1    24
  1.2300305506719285E-01 a        75     0     3     1    25
  1.8595720464777254E-02 a        76     0     4     1     1
 -4.6629250731507711E-03 a        77     0     4     1     2
  1.1992160064824850E-01 a        78     0     4     1     3
  1.7377336415236952E-01 a        79     0     4     1     4
 -8.2214473111790115E-02 a        80     0     4     1     5
 -1.2307322349140243E-01 a        81     0     4     1     6
  3.3738630488521965E-02 a        82     0     4     1     7
  8.6021172410282815E-02 a        83     0     4     1     8
 -6.5881264077596424E-02 a        84     0     4     1     9
  8.0365476527930149E-02 a        85     0     4     1    10
  6.5034346596692993E-02 a        86     0     4     1    11
 -1.0152629109709965E-01 a        87     0     4     1    12
 -2.8643401233164581E-03 a        88     0     4     1    13
  6.0826873109131249E-02 a        89     0     4     1    14
  6.2343830809652515E-03 a        90     0     4     1    15
