################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.2789696996200444E-02 a         1     0     1     1     1
 -1.6524066235242607E-02 a         2     0     1     1     2
  5.7027525675782356E-02 a         3     0     1     1     3
 -1.8203226796469166E-01 a         4     0     1     1     4
  5.8463869827670080E-02 a         5     0     1     1     5
 -1.9493874177621798E-01 a         6     0     1     1     6
  8.2465158454113174E-02 a         7     0     1     1     7
 -2.2149679893353305E-01 a         8     0     1     1     8
  2.2560089211699222E-01 a         9     0     1     1     9
  1.6464067186280334E-01 a        10     0     1     1    10
  4.0192070531816372E-02 a        11     0     1     1    11
 -1.9928046910671401E-01 a        12     0     1     1    12
 -2.2941953289399913E-01 a        13     0     1     1    13
 -1.9156579912531915E-01 a        14     0     1     1    14
  1.5028086429510612E-01 a        15     0     1     1    15
 -2.8716689482196667E-01 a        16     0     1     1    16
 -1.6595208288733238E-01 a        17     0     1     1    17
  9.1405796857347385E-02 a        18     0     1     1    18
  1.2923008705434089E-01 a        19     0     1     1    19
 -1.1658921192497231E-02 a        20     0     1     1    20
 -2.1098781351962144E-02 a        21     0     1     1    21
  1.5770785249226948E-01 a        22     0     1     1    22
 -1.9366361014057423E-01 a        23     0     1     1    23
  8.9184894256553057E-02 a        24     0     1     1    24
 -3.5416818740324253E-04 a        25     0     1     1    25
  1.2074870860516287E-01 a        26     0     2     1     1
 -2.0045104935010952E-01 a        27     0     2     1     2
 -5.6760606471241808E-02 a        28     0     2     1     3
 -2.7747280018769985E-02 a        29     0     2     1     4
 -2.7773438487804791E-01 a        30     0     2     1     5
 -1.4053312124606339E-02 a        31     0     2     1     6
  1.2357190643617590E-02 a        32     0     2     1     7
  6.5354813719817897E-02 a        33     0     2     1     8
  4.9729585278553860E-02 a        34     0     2     1     9
 -7.3874741737520039E-02 a        35     0     2     1    10
  7.6863935902110006E-02 a        36     0     2     1    11
  1.5135595435619009E-01 a        37     0     2     1    12
  6.1205040394188323E-02 a        38     0     2     1    13
 -1.8156747829966771E-01 a        39     0     2     1    14
 -1.2481901681554870E-01 a        40     0     2     1    15
  2.8184113740495939E-02 a        41     0     2     1    16
 -6.4297659554843276E-02 a        42     0     2     1    17
  4.2569535481952157E-02 a        43     0     2     1    18
 -1.1716144218606983E-01 a        44     0     2     1    19
 -9.7936117084743146E-02 a        45     0     2     1    20
 -6.0479839331585024E-02 a        46     0     2     1    21
  5.3404962211308020E-02 a        47     0     2     1    22
 -3.3067176123825336E-02 a        48     0     2     1    23
  5.7897629642782375E-02 a        49     0     2     1    24
 -2.1687958650478437E-01 a        50     0     2     1    25
 -1.4397590111078579E-01 a        51     0     3     1     1
  1.5250686486929071E-02 a        52     0     3     1     2
 -2.4896304696361965E-01 a        53     0     3     1     3
 -2.2542933679333116E-01 a        54     0     3     1     4
 -2.8790978683588646E-02 a        55     0     3     1     5
  1.9899854006791753E-01 a        56     0     3     1     6
  5.1697214230219841E-02 a        57     0     3     1     7
 -2.4201386798585373E-01 a        58     0     3     1     8
  8.0076409114030356E-02 a        59     0     3     1     9
  1.2671716944392197E-01 a        60     0     3     1    10
 -5.7233604627314534E-02 a        61     0     3     1    11
 -2.4387864170946191E-01 a        62     0     3     1    12
 -1.1847961399316743E-01 a        63     0     3     1    13
 -8.0157358969060594E-02 a        64     0     3     1    14
  7.8322262116101743E-02 a        65     0     3     1    15
 -1.6287070484426916E-02 a        66     0     3     1    16
  8.8603391428467126E-02 a        67     0     3     1    17
 -1.1519515162605760E-02 a        68     0     3     1    18
  1.0735094597194922E-01 a        69     0     3     1    19
  6.3631369586444234E-02 a        70     0     3     1    20
  8.1003072201766377E-02 a        71     0     3     1    21
  2.4507177826449400E-02 a        72     0     3     1    22
  2.0857392044957440E-01 a        73     0     3     1    23
 -1.2603034280765155E-01 a        74     0     3     1    24
  9.4111697666038274E-02 a        75     0     3     1    25
  3.4854190831186793E-02 a        76     0     4     1     1
  2.6992269702781818E-01 a        77     0     4     1     2
 -7.3508131164568988E-02 a        78     0     4     1     3
  1.2376986689897913E-01 a        79     0     4     1     4
 -5.3558634296303016E-03 a        80     0     4     1     5
  3.5744655861084197E-02 a        81     0     4     1     6
  4.4542862060098762E-02 a        82     0     4     1     7
 -2.0854370258563976E-02 a        83     0     4     1     8
  1.4200970255643508E-01 a        84     0     4     1     9
  2.0935841546105349E-02 a        85     0     4     1    10
 -1.3846189367528275E-01 a        86     0     4     1    11
  1.1807036042758423E-01 a        87     0     4     1    12
 -1.1067102214288307E-01 a        88     0     4     1    13
  2.0903293281357538E-01 a        89     0     4     1    14
 -6.3590100339654246E-02 a        90     0     4     1    15
 -2.1199622006184929E-01 a        91     0     4     1    16
 -2.8575186118977297E-01 a        92     0     4     1    17
  4.3869577737054986E-02 a        93     0     4     1    18
 -2.1526488484982878E-01 a        94     0     4     1    19
 -2.6909316522608651E-01 a        95     0     4     1    20
  6.8036896943058423E-02 a        96     0     4     1    21
  1.2814681024783511E-01 a        97     0     4     1    22
  8.4620568626015968E-03 a        98     0     4     1    23
 -1.2902080353685516E-01 a        99     0     4     1    24
  9.0952385849582679E-02 a       100     0     4     1    25
  1.4311131996151086E-02 a       101     0     5     1     1
  6.1360267910466810E-04 a       102     0     5     1     2
  1.3151345976594184E-01 a       103     0     5     1     3
  8.0531343586568882E-02 a       104     0     5     1     4
 -4.2868797498185639E-02 a       105     0     5     1     5
 -1.2590318474442358E-01 a       106     0     5     1     6
 -1.3375353529460091E-01 a       107     0     5     1     7
  2.8732788805685344E-01 a       108     0     5     1     8
 -1.2440762181264302E-01 a       109     0     5     1     9
  1.4036863537720420E-01 a       110     0     5     1    10
 -6.9418227177691944E-02 a       111     0     5     1    11
 -1.1430821636810101E-01 a       112     0     5     1    12
 -1.1324981943617765E-02 a       113     0     5     1    13
  2.3516778117158321E-01 a       114     0     5     1    14
 -1.1125022084717455E-01 a       115     0     5     1    15
  1.6652236049529573E-01 a       116     0     5     1    16
  1.6027453698862693E-01 a       117     0     5     1    17
 -2.3384756483468003E-01 a       118     0     5     1    18
 -1.5956181197595190E-01 a       119     0     5     1    19
 -2.9235461550501268E-01 a       120     0     5     1    20
 -2.3939188633315338E-02 a       121     0     5     1    21
 -5.3039910860245718E-02 a       122     0     5     1    22
  1.3933897978271101E-01 a       123     0     5     1    23
 -2.5181719901999647E-02 a       124     0     5     1    24
  9.9907114034245112E-02 a       125     0     5     1    25
 -1.8212626523313530E-01 a       126     0     6     1     1
 -1.3377763425526232E-01 a       127     0     6     1     2
 -1.4277809990957413E-01 a       128     0     6     1     3
 -5.3857341181752583E-03 a       129     0     6     1     4
  2.0542565989905606E-01 a       130     0     6     1     5
  8.9525613166676357E-02 a       131     0     6     1     6
 -1.7770494372081094E-01 a       132     0     6     1     7
  2.4448203361280705E-02 a       133     0     6     1     8
  2.7885927645358360E-01 a       134     0     6     1     9
  4.5391585638370334E-02 a       135     0     6     1    10
 -1.6321710225280361E-01 a       136     0     6     1    11
 -4.9994040497260188E-02 a       137     0     6     1    12
 -1.9803255348904114E-01 a       138     0     6     1    13
 -3.9227361857440211E-02 a       139     0     6     1    14
  1.5934272757023027E-02 a       140     0     6     1    15
  2.4306929721802134E-01 a       141     0     6     1    16
 -3.8737862157452486E-02 a       142     0     6     1    17
  1.4700850834597295E-01 a       143     0     6     1    18
  3.8860534426998859E-04 a       144     0     6     1    19
  6.1896892148149592E-02 a       145     0     6     1    20
 -1.7132806458384325E-01 a       146     0     6     1    21
  2.5007245762681785E-01 a       147     0     6     1    22
  2.9617178321550375E-01 a       148     0     6     1    23
 -2.4803179091350411E-01 a       149     0     6     1    24
  2.4570695199921422E-01 a       150     0     6     1    25
 -8.4108140026553535E-02 a       151     0     7     1     1
 -7.4936120593215250E-02 a       152     0     7     1     2
 -1.0050906925179662E-02 a       153     0     7     1     3
  2.2944257144175786E-01 a       154     0     7     1     4
 -1.3007745002430565E-01 a       155     0     7     1     5
  7.3111630603070868E-02 a       156     0     7     1     6
  1.3709050274835738E-01 a       157     0     7     1     7
  2.3478500206096362E-01 a       158     0     7     1     8
 -2.0624162013846256E-01 a       159     0     7     1     9
 -2.3726857663033232E-01 a       160     0     7     1    10
 -3.8602778510324655E-02 a       161     0     7     1    11
  1.3718068906498493E-02 a       162     0     7     1    12
  8.8216579552880051E-02 a       163     0     7     1    13
  6.6572824494106508E-02 a       164     0     7     1    14
  3.3188897856570580E-02 a       165     0     7     1    15
 -3.5906058443548126E-02 a       166     0     7     1    16
 -1.9330029986180688E-01 a       167     0     7     1    17
  2.7177552422597501E-01 a       168     0     7     1    18
 -1.6695485970705931E-01 a       169     0     7     1    19
  9.7492501412697746E-02 a       170     0     7     1    20
 -5.1790135867331125E-02 a       171     0     7     1    21
  2.1564582385753742E-01 a       172     0     7     1    22
 -2.8112848828101294E-01 a       173     0     7     1    23
 -1.5332650529876743E-01 a       174     0     7     1    24
  1.9347260014582292E-02 a       175     0     7     1    25
 -8.5018397476250021E-02 a       176     0     8     1     1
 -1.1862290732322199E-01 a       177     0     8     1     2
 -1.0997364292390246E-02 a       178     0     8     1     3
  7.9092116702973947E-02 a       179     0     8     1     4
  3.8859905468454697E-01 a       180     0     8     1     5
  1.8804810275695655E-01 a       181     0     8     1     6
 -4.8133891337994665E-02 a       182     0     8     1     7
 -9.9683536274070200E-02 a       183     0     8     1     8
  1.6813901747882540E-01 a       184     0     8     1     9
 -8.9896123846710613E-02 a       185     0     8     1    10
  1.3503939678970403E-01 a       186     0     8     1    11
 -1.1976010779805113E-01 a       187     0     8     1    12
 -1.9421378524229263E-01 a       188     0     8     1    13
 -1.4376227494372573E-01 a       189     0     8     1    14
  1.0921262131719625E-01 a       190     0     8     1    15
  5.2873238746099782E-02 a       191     0     8     1    16
  5.5099194113529260E-02 a       192     0     8     1    17
  1.4007667600611312E-01 a       193     0     8     1    18
  7.2445323559054836E-02 a       194     0     8     1    19
  1.0319454947182050E-01 a       195     0     8     1    20
 -1.4441622077397401E-01 a       196     0     8     1    21
  6.2295396184905573E-02 a       197     0     8     1    22
 -1.4774083446012243E-01 a       198     0     8     1    23
 -9.4025143492456165E-02 a       199     0     8     1    24
 -1.3248245286082519E-01 a       200     0     8     1    25
  7.5835966874767347E-02 a       201     0     9     1     1
 -1.1926791587387514E-02 a       202     0     9     1     2
 -4.9588834133358115E-02 a       203     0     9     1     3
 -2.0672731877104208E-02 a       204     0     9     1     4
 -9.8111157372801336E-02 a       205     0     9     1     5
  2.8298435844752517E-01 a       206     0     9     1     6
  3.6636365747675738E-02 a       207     0     9     1     7
 -2.0196480507950720E-01 a       208     0     9     1     8
  2.0353386738155002E-01 a       209     0     9     1     9
 -1.7750884814896384E-01 a       210     0     9     1    10
 -1.3869483345275477E-01 a       211     0     9     1    11
  2.7534339840354027E-01 a       212     0     9     1    12
  2.6995816897907560E-01 a       213     0     9     1    13
 -8.5278912341411203E-02 a       214     0     9     1    14
 -3.5418228177854338E-02 a       215     0     9     1    15
  1.2505737865624175E-01 a       216     0     9     1    16
 -1.7920599110608104E-01 a       217     0     9     1    17
  2.5289370384237866E-02 a       218     0     9     1    18
  8.8514902504310752E-02 a       219     0     9     1    19
 -6.3518495463327732E-02 a       220     0     9     1    20
 -1.4939113958603789E-02 a       221     0     9     1    21
 -1.2176254394676093E-01 a       222     0     9     1    22
 -2.1599905527170650E-02 a       223     0     9     1    23
  1.0293239701154697E-01 a       224     0     9     1    24
  1.5365305584138259E-01 a       225     0     9     1    25
  1.3636561627754470E-01 a       226     0    10     1     1
  1.1967722800350601E-01 a       227     0    10     1     2
  1.8315420431490459E-01 a       228     0    10     1     3
  1.1043836653389906E-01 a       229     0    10     1     4
  1.1695560944771864E-01 a       230     0    10     1     5
 -2.4190397302534500E-02 a       231     0    10     1     6
