################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.4695299988277840E-02 a         1     0     1     1     1
 -1.1358577171448084E-01 a         2     0     1     1     2
 -6.3076712457073358E-02 a         3     0     1     1     3
  1.4695017726120807E-01 a         4     0     1     1     4
  2.1218483268195518E-02 a         5     0     1     1     5
 -1.5570586077044590E-01 a         6     0     1     1     6
 -8.2374553417059126E-02 a         7     0     1     1     7
 -1.7868091271424809E-02 a         8     0     1     1     8
 -1.3127417981044340E-01 a         9     0     1     1     9
  8.2393071907337187E-04 a        10     0     1     1    10
 -1.8905435741453609E-02 a        11     0     1     1    11
  6.8764487379036829E-02 a        12     0     1     1    12
 -5.9338847565812973E-02 a        13     0     1     1    13
  1.5590849461848122E-01 a        14     0     1     1    14
 -9.3601493880445252E-02 a        15     0     1     1    15
  8.0338920687153453E-02 a        16     0     1     1    16
  5.5788769779989193E-02 a        17     0     1     1    17
 -1.5843363945000605E-01 a        18     0     1     1    18
  4.6940666539731536E-02 a        19     0     1     1    19
 -1.4491177290125051E-01 a        20     0     1     1    20
  1.5793773790427595E-01 a        21     0     1     1    21
 -4.4434618920794131E-02 a        22     0     1     1    22
 -4.1693777182756318E-02 a        23     0     1     1    23
 -1.0874777800712276E-01 a        24     0     1     1    24
  4.5244271629984470E-02 a        25     0     1     1    25
 -6.9470354560581069E-03 a        26     0     2     1     1
 -1.1962735510453715E-01 a        27     0     2     1     2
  4.5230383857216269E-02 a        28     0     2     1     3
  1.9973920584571334E-01 a        29     0     2     1     4
 -5.2322123080868636E-02 a        30     0     2     1     5
 -4.8306528612687746E-03 a        31     0     2     1     6
 -9.0618109948230482E-02 a        32     0     2     1     7
  4.8027999317671467E-02 a        33     0     2     1     8
  2.9972005421509663E-02 a        34     0     2     1     9
  9.5425591967880460E-02 a        35     0     2     1    10
  1.4391365401693751E-01 a        36     0     2     1    11
 -7.3515167369586021E-02 a        37     0     2     1    12
  5.1644394624777289E-02 a        38     0     2     1    13
 -2.6808647229225623E-02 a        39     0     2     1    14
  7.8115425477413097E-02 a        40     0     2     1    15
  1.8492127507999342E-01 a        41     0     2     1    16
 -4.2353772062958393E-02 a        42     0     2     1    17
  9.3643526159239952E-03 a        43     0     2     1    18
 -8.2357231029833652E-02 a        44     0     2     1    19
  6.9954207677051697E-02 a        45     0     2     1    20
  1.4900985257399296E-01 a        46     0     2     1    21
 -1.2906443414286931E-01 a        47     0     2     1    22
 -1.0441431015513281E-01 a        48     0     2     1    23
 -2.0128781299424841E-02 a        49     0     2     1    24
 -1.2300797538122026E-01 a        50     0     2     1    25
 -9.6596493509860090E-02 a        51     0     3     1     1
  5.2832260942554207E-02 a        52     0     3     1     2
  1.6050173948671764E-01 a        53     0     3     1     3
 -7.1880032156385922E-03 a        54     0     3     1     4
  7.8604414664578820E-02 a        55     0     3     1     5
  4.0506028828617945E-02 a        56     0     3     1     6
  2.7281426443659018E-01 a        57     0     3     1     7
  1.0549899482276009E-01 a        58     0     3     1     8
  9.0981458926655767E-02 a        59     0     3     1     9
 -2.2214005316700552E-01 a        60     0     3     1    10
  3.9984531418091759E-02 a        61     0     3     1    11
 -1.2063596428792570E-01 a        62     0     3     1    12
  1.0950438416551612E-01 a        63     0     3     1    13
 -4.5675186489589924E-02 a        64     0     3     1    14
  1.9972068362878201E-01 a        65     0     3     1    15
  7.6222815473108205E-02 a        66     0     3     1    16
  7.8682489774047681E-02 a        67     0     3     1    17
 -8.3801513356509524E-02 a        68     0     3     1    18
 -3.6165259496376251E-02 a        69     0     3     1    19
 -1.7087455547658467E-01 a        70     0     3     1    20
 -1.1081292239446158E-01 a        71     0     3     1    21
  1.2751247380831612E-01 a        72     0     3     1    22
 -3.6706876529461419E-02 a        73     0     3     1    23
  4.5495870650885735E-02 a        74     0     3     1    24
 -2.4615904056435083E-02 a        75     0     3     1    25
  7.3787357418047012E-02 a        76     0     4     1     1
 -3.7593794439965346E-03 a        77     0     4     1     2
  9.7413783350124822E-02 a        78     0     4     1     3
 -4.4173700434594641E-02 a        79     0     4     1     4
