################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.6455825114821714E-02 a         1     0     1     1     1
 -2.0817671335918356E-01 a         2     0     1     1     2
 -4.6264708540269073E-01 a         3     0     1     1     3
 -2.7163668131659446E-02 a         4     0     1     1     4
  2.2853755258458058E-01 a         5     0     1     1     5
 -2.4028097500374493E-01 a         6     0     1     1     6
 -3.6681343902540214E-01 a         7     0     1     1     7
  6.0224047310543719E-03 a         8     0     1     1     8
  7.8979621505170072E-02 a         9     0     1     1     9
 -3.6317243305536755E-02 a        10     0     1     1    10
  3.3059501558356402E-01 a        11     0     1     1    11
 -2.2205471428361139E-02 a        12     0     1     1    12
  2.7190536628770157E-01 a        13     0     1     1    13
 -1.1011180938622493E-01 a        14     0     1     1    14
 -3.9311883440810902E-01 a        15     0     1     1    15
 -3.3507955016735375E-01 a        16     0     1     1    16
 -9.5773350407170388E-01 a        17     0     1     1    17
  1.4255052187866232E-01 a        18     0     1     1    18
  3.4285323817744556E-01 a        19     0     1     1    19
 -3.1604940857872027E-01 a        20     0     1     1    20
 -2.6849663486961389E-01 a        21     0     1     1    21
 -1.5962663838784122E-01 a        22     0     1     1    22
  1.7075085558408282E-01 a        23     0     1     1    23
 -4.6273672422365569E-01 a        24     0     1     1    24
  4.5136591228667408E-02 a        25     0     1     1    25
  4.7979533357926568E-02 a        26     0     2     1     1
 -3.5385659084537523E-02 a        27     0     2     1     2
 -2.1696888545809295E-01 a        28     0     2     1     3
 -2.3481691712254804E-01 a        29     0     2     1     4
  2.1329380676935161E-01 a        30     0     2     1     5
  2.5685532667071248E-01 a        31     0     2     1     6
  3.0258610776563694E-02 a        32     0     2     1     7
 -1.8196054280409291E-01 a        33     0     2     1     8
  1.1017948787335111E-01 a        34     0     2     1     9
  1.3355611717573229E-01 a        35     0     2     1    10
  2.7467863963414257E-01 a        36     0     2     1    11
 -1.3208198631597035E-01 a        37     0     2     1    12
  2.1544242476620437E-01 a        38     0     2     1    13
  5.8146678178596480E-03 a        39     0     2     1    14
 -1.3697236713399155E-01 a        40     0     2     1    15
 -7.6050719253549642E-02 a        41     0     2     1    16
  2.1858599201347906E-01 a        42     0     2     1    17
 -2.0696884106680094E-01 a        43     0     2     1    18
 -7.1408709405103910E-02 a        44     0     2     1    19
  1.2943063205579394E-01 a        45     0     2     1    20
 -2.1961463856639975E-02 a        46     0     2     1    21
  9.8094681605501943E-02 a        47     0     2     1    22
  5.3322424033965060E-02 a        48     0     2     1    23
  1.3709935513948232E-01 a        49     0     2     1    24
 -2.2313603909598775E-01 a        50     0     2     1    25
  1.1201295625709243E-02 a        51     0     3     1     1
 -1.9669634528238479E-02 a        52     0     3     1     2
  4.4956894332694362E-02 a        53     0     3     1     3
  6.3386422192490591E-02 a        54     0     3     1     4
  1.1172414896948400E-01 a        55     0     3     1     5
 -1.8368604899903526E-01 a        56     0     3     1     6
 -1.7427545569040595E-02 a        57     0     3     1     7
  4.2169713892091440E-02 a        58     0     3     1     8
 -3.2180288664168284E-02 a        59     0     3     1     9
  1.9725674478896435E-03 a        60     0     3     1    10
 -2.8663655287652572E-02 a        61     0     3     1    11
 -6.3804394296766251E-02 a        62     0     3     1    12
 -2.7344927418103491E-02 a        63     0     3     1    13
 -7.6932124257394360E-02 a        64     0     3     1    14
 -6.7333909868148412E-02 a        65     0     3     1    15
  1.4711281456431560E-01 a        66     0     3     1    16
 -9.1905753016036564E-03 a        67     0     3     1    17
 -7.5311797894446295E-02 a        68     0     3     1    18
 -4.5367725717849750E-03 a        69     0     3     1    19
  1.2231136377978981E-01 a        70     0     3     1    20
 -1.7104955581465064E-01 a        71     0     3     1    21
 -5.9246510972833677E-02 a        72     0     3     1    22
  1.7823555535359592E-01 a        73     0     3     1    23
 -4.5183635150181985E-02 a        74     0     3     1    24
  1.7866374848553318E-01 a        75     0     3     1    25
 -1.6196900574295695E-01 a        76     0     4     1     1
  2.4726763639653922E-02 a        77     0     4     1     2
 -2.0569942788789278E-01 a        78     0     4     1     3
