################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.0508993084159861E-04 a         1     0     1     1     1
  1.1149341442096161E-01 a         2     0     1     1     2
  6.0271127701135734E-02 a         3     0     1     1     3
  4.1463947400412891E-02 a         4     0     1     1     4
 -6.8695714640783292E-02 a         5     0     1     1     5
  4.1319856046541747E-01 a         6     0     1     1     6
 -3.3443277693536722E-01 a         7     0     1     1     7
 -4.8909341998531385E-02 a         8     0     1     1     8
 -2.6844245624781504E-01 a         9     0     1     1     9
  2.9562381486921663E-01 a        10     0     1     1    10
 -1.2568510244178615E+00 a        11     0     1     1    11
  1.5744022204193581E-01 a        12     0     1     1    12
 -2.6698123003115565E-01 a        13     0     1     1    13
 -3.1867230626412818E-01 a        14     0     1     1    14
 -3.9819749991704761E-01 a        15     0     1     1    15
  3.1898219907931985E-01 a        16     0     1     1    16
 -1.7841824982671064E+00 a        17     0     1     1    17
  2.1427224038612164E-01 a        18     0     1     1    18
 -2.0477755248665513E-01 a        19     0     1     1    19
  7.1861827228300743E-02 a        20     0     1     1    20
  1.1680824201416304E-01 a        21     0     1     1    21
  1.4251832937440473E-02 a        22     0     1     1    22
  2.5952113600400167E-01 a        23     0     1     1    23
 -9.2322784590546891E-01 a        24     0     1     1    24
  1.5513411118546649E-01 a        25     0     1     1    25
  2.4435359772327195E-02 a        26     0     2     1     1
 -6.0258810634832749E-01 a        27     0     2     1     2
 -3.0055515617923667E-01 a        28     0     2     1     3
  9.4301280586870068E-02 a        29     0     2     1     4
  2.7313435920216100E-01 a        30     0     2     1     5
 -2.5167274242678556E-01 a        31     0     2     1     6
  1.8858314459272954E-02 a        32     0     2     1     7
  5.0414498343969127E-01 a        33     0     2     1     8
 -1.0572834314523744E-01 a        34     0     2     1     9
 -4.7043645785325272E-02 a        35     0     2     1    10
  5.3089867399698218E-02 a        36     0     2     1    11
  5.6727617659641316E-01 a        37     0     2     1    12
 -1.9463887440170499E-01 a        38     0     2     1    13
 -6.1578205841348432E-01 a        39     0     2     1    14
  3.5995974529174579E-01 a        40     0     2     1    15
  4.2200234163715139E-01 a        41     0     2     1    16
 -1.8441590477802419E-01 a        42     0     2     1    17
  7.5034948622891118E-02 a        43     0     2     1    18
  2.0016558964744685E-01 a        44     0     2     1    19
  9.4490552629935554E-01 a        45     0     2     1    20
 -3.1418468669996025E-01 a        46     0     2     1    21
  1.3576823654214956E-01 a        47     0     2     1    22
 -6.3053343364396608E-01 a        48     0     2     1    23
 -2.4395824355674220E-01 a        49     0     2     1    24
 -3.5457522682928899E-01 a        50     0     2     1    25
 -1.0484287577806302E-01 a        51     0     3     1     1
  1.4453553292458793E-01 a        52     0     3     1     2
 -1.3084476241715692E-01 a        53     0     3     1     3
 -2.0359527280931328E-01 a        54     0     3     1     4
 -1.7364855323569368E-02 a        55     0     3     1     5
  2.2448412312608295E-03 a        56     0     3     1     6
 -2.2164511084575372E-01 a        57     0     3     1     7
  9.0639281681768741E-02 a        58     0     3     1     8
 -7.3283045306619821E-03 a        59     0     3     1     9
  7.7895829293480288E-03 a        60     0     3     1    10
  2.0315244207010849E-01 a        61     0     3     1    11
 -1.2521965484490671E-01 a        62     0     3     1    12
 -1.5387425728021908E-01 a        63     0     3     1    13
 -4.4566217375133388E-02 a        64     0     3     1    14
 -1.5083624585931649E-01 a        65     0     3     1    15
  2.1825218967334592E-01 a        66     0     3     1    16
 -2.3677133128915304E-01 a        67     0     3     1    17
 -2.1198399238671153E-01 a        68     0     3     1    18
  1.5539294472688654E-02 a        69     0     3     1    19
 -2.2094517429293355E-02 a        70     0     3     1    20
  3.7574742666865962E-01 a        71     0     3     1    21
  1.4121109382966696E-01 a        72     0     3     1    22
 -1.6835286637033134E-01 a        73     0     3     1    23
 -3.5323143889594244E-01 a        74     0     3     1    24
  2.8620433037848142E-02 a        75     0     3     1    25
  2.4798829419978086E-01 a        76     0     4     1     1
 -1.4424792690971880E-01 a        77     0     4     1     2
 -7.4311260497761641E-02 a        78     0     4     1     3
 -4.6588644599507706E-02 a        79     0     4     1     4
 -1.3408803343976724E-02 a        80     0     4     1     5
  2.0330694919149703E-01 a        81     0     4     1     6
 -2.2656614769541346E-03 a        82     0     4     1     7
  6.6186437348810870E-02 a        83     0     4     1     8
 -1.0854966579135075E-01 a        84     0     4     1     9
 -2.0867674078463429E-02 a        85     0     4     1    10
 -2.7228894770620876E-01 a        86     0     4     1    11
  1.0297234879014013E-01 a        87     0     4     1    12
  1.3211340757949344E-01 a        88     0     4     1    13
  3.9892447885764015E-02 a        89     0     4     1    14
  2.2619628369902217E-01 a        90     0     4     1    15
 -1.6308057196407696E-01 a        91     0     4     1    16
 -1.3938735523790632E-01 a        92     0     4     1    17
 -1.0865682835530750E-01 a        93     0     4     1    18
  6.9205645215524900E-02 a        94     0     4     1    19
 -7.5858507686535223E-02 a        95     0     4     1    20
 -2.5976210342851114E-01 a        96     0     4     1    21
  1.6979046536205984E-02 a        97     0     4     1    22
 -1.4839832346283113E-01 a        98     0     4     1    23
 -5.8528520102757137E-02 a        99     0     4     1    24
 -1.6786472632091935E-02 a       100     0     4     1    25
  1.7232392534907079E-01 a       101     0     5     1     1
  9.1687272400148149E-04 a       102     0     5     1     2
 -5.4338574583729671E-01 a       103     0     5     1     3
  5.4547612698181180E-01 a       104     0     5     1     4
 -5.9208625789612201E-01 a       105     0     5     1     5
 -2.7952003841335071E-01 a       106     0     5     1     6
  1.9410296472099947E-01 a       107     0     5     1     7
  7.5614228369217731E-02 a       108     0     5     1     8
