################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.8400946138286332E-01 a         1     0     1     1     1
  5.8045130748815266E-01 a         2     0     1     1     2
 -1.2428872027762618E-01 a         3     0     1     1     3
  2.9406919820075711E-01 a         4     0     1     1     4
  1.6427947121174380E-01 a         5     0     1     1     5
  1.4068357930454540E-02 a         6     0     1     1     6
 -5.4963746925918502E-02 a         7     0     1     1     7
 -5.8244840550633406E-02 a         8     0     1     1     8
 -1.2388646524408865E-01 a         9     0     1     1     9
  3.1163609257809305E-01 a        10     0     1     1    10
  7.9711226758743814E-02 a        11     0     1     1    11
 -6.9410146028647549E-02 a        12     0     1     1    12
  6.1404498385469332E-02 a        13     0     1     1    13
 -2.2508015801841455E-01 a        14     0     1     1    14
  4.4373745438434857E-02 a        15     0     1     1    15
 -2.5355887758938539E-01 a        16     0     1     1    16
 -5.5835380473510929E-02 a        17     0     1     1    17
  1.6342532798587955E-01 a        18     0     1     1    18
  1.3178813884602356E-01 a        19     0     1     1    19
  2.2866547815978550E-01 a        20     0     1     1    20
 -7.7155889036436748E-02 a        21     0     1     1    21
  7.0732458337372142E-02 a        22     0     1     1    22
  2.0102547488823752E-01 a        23     0     1     1    23
  1.6289037466183404E-02 a        24     0     1     1    24
 -2.7212373268957746E-01 a        25     0     1     1    25
  5.2366079738395766E-03 a        26     0     2     1     1
 -1.7877573668623903E-01 a        27     0     2     1     2
 -4.2403828984723210E-02 a        28     0     2     1     3
  2.0482140964546022E-02 a        29     0     2     1     4
  2.4189672159533885E-02 a        30     0     2     1     5
 -1.0285422760241812E-01 a        31     0     2     1     6
  1.0177621660757541E-01 a        32     0     2     1     7
 -7.1949259797271431E-02 a        33     0     2     1     8
 -9.5747283612096584E-02 a        34     0     2     1     9
 -1.1503936090036711E-01 a        35     0     2     1    10
 -2.3663532296449566E-01 a        36     0     2     1    11
  1.6263406114610326E-01 a        37     0     2     1    12
  9.8701341037931614E-02 a        38     0     2     1    13
  5.4729315928822117E-02 a        39     0     2     1    14
 -2.3400965992902970E-01 a        40     0     2     1    15
 -6.0828867641234997E-02 a        41     0     2     1    16
 -4.0772799499949365E-02 a        42     0     2     1    17
 -6.1106803848231502E-03 a        43     0     2     1    18
 -5.5411910408371963E-02 a        44     0     2     1    19
  7.9641158879082408E-02 a        45     0     2     1    20
 -5.7203095827656363E-02 a        46     0     2     1    21
 -7.4888399203431294E-02 a        47     0     2     1    22
  2.2904311181800195E-03 a        48     0     2     1    23
 -6.8727208306360310E-02 a        49     0     2     1    24
  5.1813360032556086E-02 a        50     0     2     1    25
  1.7163399198682483E-01 a        51     0     3     1     1
 -8.3669516471144123E-02 a        52     0     3     1     2
  1.2305238299862920E-01 a        53     0     3     1     3
 -1.5875907694679695E-01 a        54     0     3     1     4
 -6.1315560250982497E-02 a        55     0     3     1     5
 -1.5670789519977596E-01 a        56     0     3     1     6
  5.0305324102125251E-02 a        57     0     3     1     7
  2.8027837653748021E-02 a        58     0     3     1     8
  1.0086421602621219E-01 a        59     0     3     1     9
  8.2490197355463035E-02 a        60     0     3     1    10
  6.5712126632747239E-02 a        61     0     3     1    11
  7.2615417727071641E-02 a        62     0     3     1    12
 -2.0601978199244717E-01 a        63     0     3     1    13
 -6.5191624310791105E-02 a        64     0     3     1    14
  4.1504170864977999E-02 a        65     0     3     1    15
 -6.7771516695071506E-03 a        66     0     3     1    16
  2.2710283930517761E-01 a        67     0     3     1    17
 -9.0923442797331833E-03 a        68     0     3     1    18
  2.9889604437341027E-01 a        69     0     3     1    19
  4.2348716795350412E-02 a        70     0     3     1    20
 -9.3167663520575122E-02 a        71     0     3     1    21
  5.2562316995649262E-02 a        72     0     3     1    22
  6.9159853162739773E-02 a        73     0     3     1    23
 -5.6612948620658500E-03 a        74     0     3     1    24
  9.7238992316188780E-03 a        75     0     3     1    25
  1.6045802852643322E-02 a        76     0     4     1     1
 -9.4118304279474901E-02 a        77     0     4     1     2
 -6.4138322370969961E-02 a        78     0     4     1     3
 -5.7901160926111542E-02 a        79     0     4     1     4
  1.0420701663504517E-01 a        80     0     4     1     5
 -1.1346669268346783E-01 a        81     0     4     1     6
  9.5119592356663396E-02 a        82     0     4     1     7
 -2.0281128613980886E-02 a        83     0     4     1     8
  4.1413615228237839E-02 a        84     0     4     1     9
 -4.0266770492912225E-02 a        85     0     4     1    10
  2.9347700798529611E-02 a        86     0     4     1    11
  5.9104489976838953E-02 a        87     0     4     1    12
  1.1043002052135770E-01 a        88     0     4     1    13
 -5.5785830064446380E-03 a        89     0     4     1    14
 -1.0880293314364693E-01 a        90     0     4     1    15
  8.8823103077891277E-02 a        91     0     4     1    16
 -7.0703776987333655E-02 a        92     0     4     1    17
  8.3655551068056000E-02 a        93     0     4     1    18
 -1.0908225794764725E-01 a        94     0     4     1    19
 -1.8050381567569851E-01 a        95     0     4     1    20
  5.0738122816740394E-02 a        96     0     4     1    21
  1.8623333669437400E-01 a        97     0     4     1    22
 -1.4415262853864031E-02 a        98     0     4     1    23
 -1.2339754698345121E-02 a        99     0     4     1    24
 -6.4888845808941678E-02 a       100     0     4     1    25
  2.7367139483706421E-01 a       101     0     5     1     1
  1.3707023118731324E-01 a       102     0     5     1     2
 -1.7244590908670029E-01 a       103     0     5     1     3
 -4.0340016817866431E-01 a       104     0     5     1     4
 -3.5020592384420196E-01 a       105     0     5     1     5
  2.4139224227054773E-01 a       106     0     5     1     6
 -7.0639608110831989E-02 a       107     0     5     1     7
 -1.7240355751855635E-01 a       108     0     5     1     8
