################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7308262778049541E-01 a         1     0     1     1     1
 -8.6342445290169614E-02 a         2     0     1     1     2
 -3.1885525912742262E-02 a         3     0     1     1     3
 -1.0316901006900844E-01 a         4     0     1     1     4
 -1.5222705011340715E-01 a         5     0     1     1     5
 -1.6647371061143926E-01 a         6     0     1     1     6
 -1.3058466636909308E-01 a         7     0     1     1     7
 -5.3565630296993627E-02 a         8     0     1     1     8
 -2.5889379316264421E-01 a         9     0     1     1     9
 -1.5926820249854610E-02 a        10     0     1     1    10
 -1.0150933073989958E-01 a        11     0     1     1    11
  3.0640992024697618E-02 a        12     0     1     1    12
 -2.4137701863144755E-02 a        13     0     1     1    13
 -9.6745055842922256E-02 a        14     0     1     1    14
 -1.9315293741519571E-01 a        15     0     1     1    15
 -6.2197284361418879E-02 a        16     0     1     1    16
  1.8513033627337857E-02 a        17     0     1     1    17
  8.1116379083756591E-03 a        18     0     1     1    18
 -1.6335614184311534E-01 a        19     0     1     1    19
 -6.3777437322801805E-02 a        20     0     1     1    20
 -4.5495524815328509E-02 a        21     0     1     1    21
  6.6200146385589728E-02 a        22     0     1     1    22
 -3.3773794041356409E-01 a        23     0     1     1    23
 -3.3070327513289352E-02 a        24     0     1     1    24
  2.8689661862396531E-02 a        25     0     1     1    25
  9.2703633144337105E-02 a        26     0     2     1     1
 -2.4264556140090848E-02 a        27     0     2     1     2
 -1.1364924069478384E-01 a        28     0     2     1     3
  1.1829967986675551E-01 a        29     0     2     1     4
  3.1454203160823319E-01 a        30     0     2     1     5
 -1.0020615345254096E-01 a        31     0     2     1     6
 -6.4866670062348225E-02 a        32     0     2     1     7
  1.7541450605096437E-01 a        33     0     2     1     8
 -1.7145192941673951E-01 a        34     0     2     1     9
 -7.5750350062174995E-02 a        35     0     2     1    10
 -1.7278254498792803E-01 a        36     0     2     1    11
  1.6429637677856386E-02 a        37     0     2     1    12
  4.5470716733637354E-02 a        38     0     2     1    13
 -1.2684693757208310E-01 a        39     0     2     1    14
  1.4110791652615323E-01 a        40     0     2     1    15
  2.6708941808375997E-01 a        41     0     2     1    16
  1.2970012158763461E-01 a        42     0     2     1    17
 -4.6991368833246033E-02 a        43     0     2     1    18
 -1.5614951399488355E-01 a        44     0     2     1    19
 -6.3373401805178864E-02 a        45     0     2     1    20
 -5.5454452085834504E-03 a        46     0     2     1    21
 -5.4607471008049170E-02 a        47     0     2     1    22
  1.4726334189427710E-03 a        48     0     2     1    23
  2.8411731195362727E-01 a        49     0     2     1    24
 -3.2799187676030017E-02 a        50     0     2     1    25
  1.5802773667439440E-02 a        51     0     3     1     1
 -7.2517470530728489E-02 a        52     0     3     1     2
  1.1295952559575254E-01 a        53     0     3     1     3
  1.6295872288302435E-01 a        54     0     3     1     4
 -3.7150966595351564E-01 a        55     0     3     1     5
  3.7264773090671360E-01 a        56     0     3     1     6
  1.4537266004262039E-01 a        57     0     3     1     7
 -6.2057400423745065E-02 a        58     0     3     1     8
  7.7070206833011967E-02 a        59     0     3     1     9
 -2.0622433650911928E-02 a        60     0     3     1    10
  4.3668570258323292E-01 a        61     0     3     1    11
 -3.4507298944163683E-01 a        62     0     3     1    12
  1.7296880543674900E-01 a        63     0     3     1    13
 -8.5591699423460579E-02 a        64     0     3     1    14
  7.3377547315851263E-02 a        65     0     3     1    15
 -2.0005704680312572E-01 a        66     0     3     1    16
  5.6431955746893241E-02 a        67     0     3     1    17
 -1.6338560440691541E-01 a        68     0     3     1    18
  7.1421330594137439E-02 a        69     0     3     1    19
 -2.0272263187636647E-01 a        70     0     3     1    20
 -7.0993160768733479E-02 a        71     0     3     1    21
 -1.7771046611285235E-01 a        72     0     3     1    22
  8.8126944982017327E-03 a        73     0     3     1    23
 -2.0119383531308305E-01 a        74     0     3     1    24
 -5.6847322684865600E-02 a        75     0     3     1    25
  2.4730528792729883E-02 a        76     0     4     1     1
  7.5860382821817118E-02 a        77     0     4     1     2
  4.7539798469902597E-02 a        78     0     4     1     3
  7.9532505136432452E-02 a        79     0     4     1     4
  1.6253244449520948E-01 a        80     0     4     1     5
  1.5796203681497739E-01 a        81     0     4     1     6
  2.1525440665690476E-01 a        82     0     4     1     7
  1.4141312514131471E-01 a        83     0     4     1     8
  6.4283787055599825E-02 a        84     0     4     1     9
  3.3541651864776853E-02 a        85     0     4     1    10
  2.1959172329226911E-01 a        86     0     4     1    11
  1.5705136023241839E-01 a        87     0     4     1    12
 -7.0026039315020230E-02 a        88     0     4     1    13
 -1.3343157118960183E-01 a        89     0     4     1    14
  7.9111849750016935E-02 a        90     0     4     1    15
 -1.5848724138800574E-01 a        91     0     4     1    16
 -2.5067914364365335E-01 a        92     0     4     1    17
  1.2221821064037483E-01 a        93     0     4     1    18
 -4.0212520705737428E-02 a        94     0     4     1    19
 -8.6635078079976113E-02 a        95     0     4     1    20
 -3.2023257906023235E-02 a        96     0     4     1    21
  1.5762899121938950E-01 a        97     0     4     1    22
 -1.8617396040230977E-01 a        98     0     4     1    23
  1.0532640697561621E-01 a        99     0     4     1    24
 -1.0166105475721024E-01 a       100     0     4     1    25
  6.9549903878672447E-03 a       101     0     5     1     1
  1.4625817207378281E-01 a       102     0     5     1     2
  1.1883975181688387E-01 a       103     0     5     1     3
  2.1045978547094618E-01 a       104     0     5     1     4
  6.8407157199008681E-02 a       105     0     5     1     5
 -1.5129646471452880E-02 a       106     0     5     1     6
 -2.7231212408486791E-02 a       107     0     5     1     7
 -5.8502722821637487E-02 a       108     0     5     1     8
 -5.2485112709172374E-02 a       109     0     5     1     9
 -9.4603221152575925E-02 a       110     0     5     1    10
  1.1455950857093809E-01 a       111     0     5     1    11
  1.4044150702088401E-01 a       112     0     5     1    12
 -2.0070391839633406E-01 a       113     0     5     1    13
  4.5186892489774089E-02 a       114     0     5     1    14
  5.5509625002500063E-02 a       115     0     5     1    15
 -2.5956531095536004E-02 a       116     0     5     1    16
 -5.5481398785822915E-02 a       117     0     5     1    17
  8.4863011975377795E-03 a       118     0     5     1    18
 -1.5774194439966741E-01 a       119     0     5     1    19
  1.8977455762603360E-01 a       120     0     5     1    20
 -2.1764723190637006E-01 a       121     0     5     1    21
 -2.0764309436586839E-01 a       122     0     5     1    22
  7.2525836195185114E-02 a       123     0     5     1    23
 -1.2978096522058519E-01 a       124     0     5     1    24
  1.0412025911351686E-01 a       125     0     5     1    25
  6.4902951896643080E-02 a       126     0     6     1     1
 -2.4140721958214695E-01 a       127     0     6     1     2
  1.1645046785003604E-01 a       128     0     6     1     3
  4.0171145809109006E-03 a       129     0     6     1     4
 -1.3266837875980117E-01 a       130     0     6     1     5
 -9.0742129959694953E-02 a       131     0     6     1     6
  1.9275979684233654E-01 a       132     0     6     1     7
  3.0185140212636814E-02 a       133     0     6     1     8
 -7.3993848191475836E-02 a       134     0     6     1     9
  1.6552695739780851E-01 a       135     0     6     1    10
  2.1960000415040612E-01 a       136     0     6     1    11
  1.2903489731789331E-02 a       137     0     6     1    12
  1.2076024582346341E-01 a       138     0     6     1    13
  5.9763924047401490E-03 a       139     0     6     1    14
  4.9308736859820235E-02 a       140     0     6     1    15
 -2.3262879351844323E-01 a       141     0     6     1    16
 -5.1819371831698595E-02 a       142     0     6     1    17
  3.2070723616115633E-02 a       143     0     6     1    18
  5.8424327066924422E-02 a       144     0     6     1    19
 -9.0061686831472199E-02 a       145     0     6     1    20
  5.6630367990404898E-02 a       146     0     6     1    21
  1.8597615773741158E-01 a       147     0     6     1    22
  2.5143342505394095E-01 a       148     0     6     1    23
  3.1616463595151406E-01 a       149     0     6     1    24
  8.3506878024024928E-02 a       150     0     6     1    25
  5.3395138396598284E-02 a       151     0     7     1     1
 -4.6582185981909906E-02 a       152     0     7     1     2
  9.1619909016633083E-02 a       153     0     7     1     3
 -6.4937246897104034E-02 a       154     0     7     1     4
 -1.7082213148571529E-02 a       155     0     7     1     5
 -5.8281455973693871E-02 a       156     0     7     1     6
  1.4048559924616613E-01 a       157     0     7     1     7
 -1.9164152217267141E-01 a       158     0     7     1     8
 -2.6635597891658855E-02 a       159     0     7     1     9
  3.0408160521351219E-02 a       160     0     7     1    10
 -4.9724770104869649E-02 a       161     0     7     1    11
  1.4943368166049850E-01 a       162     0     7     1    12
  8.9219044615833180E-03 a       163     0     7     1    13
  3.5625322459749816E-02 a       164     0     7     1    14
 -1.6190547503053843E-01 a       165     0     7     1    15
  5.2843802609336500E-02 a       166     0     7     1    16
 -1.0731956369375838E-01 a       167     0     7     1    17
 -4.0155268249255138E-02 a       168     0     7     1    18
  3.5398551596623265E-02 a       169     0     7     1    19
 -1.3372473632705845E-01 a       170     0     7     1    20
  2.8688647971495795E-01 a       171     0     7     1    21
  8.7645415396128190E-02 a       172     0     7     1    22
 -1.3524749381143925E-01 a       173     0     7     1    23
 -1.5742386131795028E-01 a       174     0     7     1    24
 -1.3362058263483631E-01 a       175     0     7     1    25
  1.7334949147442152E-01 a       176     0     8     1     1
 -3.6721874114571664E-03 a       177     0     8     1     2
  7.4978607273661735E-02 a       178     0     8     1     3
 -6.9904562420002578E-02 a       179     0     8     1     4
 -2.8624153735766548E-02 a       180     0     8     1     5
 -2.1424306374619859E-01 a       181     0     8     1     6
 -2.0720086897334444E-01 a       182     0     8     1     7
 -1.5617350759977452E-01 a       183     0     8     1     8
 -1.9048188692649798E-01 a       184     0     8     1     9
 -1.3768778773271458E-02 a       185     0     8     1    10
  3.5909220833131461E-01 a       186     0     8     1    11
  9.2861943887583537E-02 a       187     0     8     1    12
  4.7273861996894581E-02 a       188     0     8     1    13
  1.9035865739316371E-01 a       189     0     8     1    14
 -7.5457934978613903E-02 a       190     0     8     1    15
 -9.2660269427166653E-02 a       191     0     8     1    16
  9.4212374037571697E-02 a       192     0     8     1    17
 -1.5130025896045945E-01 a       193     0     8     1    18
 -2.5422699159537224E-02 a       194     0     8     1    19
  1.9001911605392544E-01 a       195     0     8     1    20
 -1.7561685298907093E-01 a       196     0     8     1    21
 -1.6064799365336738E-01 a       197     0     8     1    22
 -3.7999721295233220E-02 a       198     0     8     1    23
 -2.0736717092289950E-01 a       199     0     8     1    24
  6.2279509027919185E-02 a       200     0     8     1    25
 -1.3454797694039225E-01 a       201     0     9     1     1
  1.5695524903336450E-02 a       202     0     9     1     2
  8.7484556770894423E-02 a       203     0     9     1     3
 -9.6117321853913279E-02 a       204     0     9     1     4
 -2.0090586155966358E-01 a       205     0     9     1     5
  2.0132753551984042E-01 a       206     0     9     1     6
