################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0675738182436297E-01 a         1     0     1     1     1
 -6.1361532938272949E-02 a         2     0     1     1     2
 -1.0042406105012421E-01 a         3     0     1     1     3
 -1.2383841199368503E-01 a         4     0     1     1     4
  1.0307359715813191E-01 a         5     0     1     1     5
  9.7877365755312570E-02 a         6     0     1     1     6
 -1.0903731769932008E-01 a         7     0     1     1     7
  1.0711507913541471E-01 a         8     0     1     1     8
  2.9683612780959545E-01 a         9     0     1     1     9
 -1.9729581300589237E-02 a        10     0     1     1    10
 -1.7138829440114572E-01 a        11     0     1     1    11
 -4.7599109212743719E-02 a        12     0     1     1    12
  3.3802928708305896E-02 a        13     0     1     1    13
 -4.4567919759481468E-02 a        14     0     1     1    14
 -1.6966918372008685E-01 a        15     0     1     1    15
  1.0365299768614958E-01 a        16     0     1     1    16
 -1.6380986478744750E-01 a        17     0     1     1    17
  1.8618047066170210E-02 a        18     0     1     1    18
 -2.3836062919176332E-01 a        19     0     1     1    19
  9.6419024392076849E-02 a        20     0     1     1    20
  6.1590392159451120E-02 a        21     0     1     1    21
  2.2424902351276785E-02 a        22     0     1     1    22
 -1.4040473439615431E-01 a        23     0     1     1    23
 -1.1091998294680719E-03 a        24     0     1     1    24
  2.7016733787070465E-02 a        25     0     1     1    25
 -1.4524194227855095E-01 a        26     0     2     1     1
 -1.8693875836066878E-01 a        27     0     2     1     2
 -2.2636562780616647E-02 a        28     0     2     1     3
 -4.1094370172609682E-02 a        29     0     2     1     4
 -2.7652151057217372E-01 a        30     0     2     1     5
  6.4312691807213621E-02 a        31     0     2     1     6
 -2.5701285267195468E-02 a        32     0     2     1     7
 -6.8414081071486971E-02 a        33     0     2     1     8
  6.3459415656760207E-02 a        34     0     2     1     9
 -1.3417469725948825E-01 a        35     0     2     1    10
 -1.7395446620164631E-01 a        36     0     2     1    11
 -1.5005389574596545E-01 a        37     0     2     1    12
 -9.4625747290889739E-02 a        38     0     2     1    13
 -1.4395577448854749E-01 a        39     0     2     1    14
  1.1515553926972665E-01 a        40     0     2     1    15
 -8.8474278571720244E-02 a        41     0     2     1    16
  1.1970781488903004E-01 a        42     0     2     1    17
 -2.4515555847702149E-02 a        43     0     2     1    18
  4.8338952436267693E-02 a        44     0     2     1    19
 -6.2802055886440430E-02 a        45     0     2     1    20
  1.7963016878954054E-02 a        46     0     2     1    21
  8.2166059652375639E-02 a        47     0     2     1    22
 -8.1472272876259869E-02 a        48     0     2     1    23
  3.3776546318771528E-02 a        49     0     2     1    24
  1.3764845006746654E-01 a        50     0     2     1    25
  1.4410847914270813E-01 a        51     0     3     1     1
 -1.6430524774441560E-01 a        52     0     3     1     2
 -4.4060179318577072E-02 a        53     0     3     1     3
 -8.1436588202025151E-02 a        54     0     3     1     4
  8.7597321831355879E-02 a        55     0     3     1     5
  7.1410465175085766E-03 a        56     0     3     1     6
 -9.3377948097293634E-03 a        57     0     3     1     7
  5.8416913971920052E-02 a        58     0     3     1     8
