################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4748613586310286E-01 a         1     0     1     1     1
 -9.0295363932534539E-02 a         2     0     1     1     2
  1.5584987796473521E-01 a         3     0     1     1     3
 -7.9848334371998050E-02 a         4     0     1     1     4
  1.1134886504646811E-02 a         5     0     1     1     5
 -6.7389526017055251E-02 a         6     0     1     1     6
 -1.7343598008755627E-03 a         7     0     1     1     7
  1.7041518496068389E-01 a         8     0     1     1     8
 -3.1211501566951391E-02 a         9     0     1     1     9
 -5.6503509532138473E-02 a        10     0     1     1    10
 -2.2555751068772406E-01 a        11     0     1     1    11
  7.9208649077637902E-02 a        12     0     1     1    12
 -2.8308585305814005E-01 a        13     0     1     1    13
  9.2307084236406111E-03 a        14     0     1     1    14
 -1.6138830209383163E-02 a        15     0     1     1    15
 -2.8339095422369859E-02 a        16     0     1     1    16
  4.7314423941811817E-02 a        17     0     1     1    17
 -4.1965242920820149E-02 a        18     0     1     1    18
 -5.4478057483832741E-02 a        19     0     1     1    19
  2.3511046666424310E-01 a        20     0     1     1    20
  7.7980054974552251E-02 a        21     0     1     1    21
  2.9634063687572761E-02 a        22     0     1     1    22
 -6.5644495224730176E-02 a        23     0     1     1    23
 -2.9505146378320895E-02 a        24     0     1     1    24
 -1.1675644540955843E-01 a        25     0     1     1    25
 -5.3872831328871683E-02 a        26     0     2     1     1
  1.1993245763381918E-01 a        27     0     2     1     2
 -1.0158346605357851E-01 a        28     0     2     1     3
  8.9651950107417031E-03 a        29     0     2     1     4
  1.9921790866937861E-01 a        30     0     2     1     5
 -2.6217655750910642E-02 a        31     0     2     1     6
 -3.3440766252011679E-02 a        32     0     2     1     7
  1.3933400426276582E-01 a        33     0     2     1     8
  3.4276885398668543E-02 a        34     0     2     1     9
  7.6617188876929865E-02 a        35     0     2     1    10
 -1.0205783315556537E-01 a        36     0     2     1    11
 -3.2245190529280814E-02 a        37     0     2     1    12
  2.9604244238003052E-01 a        38     0     2     1    13
  2.1693692598736253E-01 a        39     0     2     1    14
 -1.5284812233299280E-01 a        40     0     2     1    15
  1.9514600099021954E-02 a        41     0     2     1    16
  9.8722492022961295E-02 a        42     0     2     1    17
  6.3246478459911090E-02 a        43     0     2     1    18
 -1.6793922306171472E-01 a        44     0     2     1    19
 -2.3607418400854349E-01 a        45     0     2     1    20
 -4.1566344352061196E-01 a        46     0     2     1    21
  6.1854352956676233E-02 a        47     0     2     1    22
  1.6686417943350626E-01 a        48     0     2     1    23
 -8.5957797131125654E-02 a        49     0     2     1    24
  1.3124576997533258E-01 a        50     0     2     1    25
 -1.1781639568730583E-03 a        51     0     3     1     1
 -8.3209685211238477E-02 a        52     0     3     1     2
  2.9026453022612531E-01 a        53     0     3     1     3
 -1.3851476960454395E-01 a        54     0     3     1     4
 -2.7195148968536614E-02 a        55     0     3     1     5
 -3.8687030510498877E-02 a        56     0     3     1     6
  1.5567487337340216E-01 a        57     0     3     1     7
  9.7378495846734012E-02 a        58     0     3     1     8
  9.5160046077996246E-02 a        59     0     3     1     9
  2.9035151405478365E-02 a        60     0     3     1    10
 -1.6459268030159374E-02 a        61     0     3     1    11
 -6.8157795669904375E-02 a        62     0     3     1    12
 -1.9117771196546127E-01 a        63     0     3     1    13
 -1.4014808212318380E-01 a        64     0     3     1    14
  2.7675175915006700E-01 a        65     0     3     1    15
  7.0595137420397372E-02 a        66     0     3     1    16
 -1.6158251088453973E-01 a        67     0     3     1    17
  3.0809919714340503E-03 a        68     0     3     1    18
  2.2479652621507920E-01 a        69     0     3     1    19
  1.7274624592675589E-01 a        70     0     3     1    20
  1.4662706228649369E-01 a        71     0     3     1    21
 -1.1580576182430853E-01 a        72     0     3     1    22
 -7.4754130918128865E-04 a        73     0     3     1    23
  1.0737387298839726E-01 a        74     0     3     1    24
  5.5204101149620786E-02 a        75     0     3     1    25
  3.0393942841937956E-03 a        76     0     4     1     1
 -2.0406531433864256E-01 a        77     0     4     1     2
  1.1149529364950146E-01 a        78     0     4     1     3
 -1.1606872616968680E-01 a        79     0     4     1     4
  1.2892502021577429E-01 a        80     0     4     1     5
  7.4712660176356041E-02 a        81     0     4     1     6
 -1.7860234301013131E-01 a        82     0     4     1     7
  2.6499196081723364E-01 a        83     0     4     1     8
 -1.7454172019356587E-01 a        84     0     4     1     9
 -7.6553705750654968E-02 a        85     0     4     1    10
 -1.2444945565020778E-01 a        86     0     4     1    11
 -2.0000298497783975E-01 a        87     0     4     1    12
 -6.9858105825267663E-02 a        88     0     4     1    13
 -9.3043886475826898E-02 a        89     0     4     1    14
 -1.3079394141761974E-01 a        90     0     4     1    15
  2.6652430508537867E-01 a        91     0     4     1    16
  2.0805440698508029E-01 a        92     0     4     1    17
  1.1719909604772011E-01 a        93     0     4     1    18
  2.3327900996200423E-02 a        94     0     4     1    19
  1.1854118340625137E-01 a        95     0     4     1    20
  5.3032670212140434E-02 a        96     0     4     1    21
  1.6439214480562753E-01 a        97     0     4     1    22
  4.0752135182453700E-02 a        98     0     4     1    23
 -7.0832857581341890E-02 a        99     0     4     1    24
  1.6321239305001028E-01 a       100     0     4     1    25
 -1.4497909113862492E-01 a       101     0     5     1     1
  1.4998846119374853E-01 a       102     0     5     1     2
  1.4742797581615014E-01 a       103     0     5     1     3
 -4.8269637225274884E-03 a       104     0     5     1     4
  5.7046186120503009E-02 a       105     0     5     1     5
  1.2955900998151396E-01 a       106     0     5     1     6
  7.9587023271175034E-02 a       107     0     5     1     7
 -1.0439139429602243E-01 a       108     0     5     1     8
  2.4149470077469121E-02 a       109     0     5     1     9
  5.5952008080794043E-02 a       110     0     5     1    10
 -2.2643241844580733E-01 a       111     0     5     1    11
  1.1261010845255487E-01 a       112     0     5     1    12
  1.7013557793032980E-01 a       113     0     5     1    13
  6.7939124788416683E-02 a       114     0     5     1    14
 -2.8715037840809977E-03 a       115     0     5     1    15
